orch_id,season,time_period,period_start_date,period_end_date,orchard_savi_mean,orchard_savi_stddev,orchard_savi_fill,orchard_bsi_mean,orchard_bsi_stddev,orchard_bsi_fill,ACRES,CNTY,stability_score,startyear,endyear
005300000000000024f8,2020_2021,1,2020-11-16,2020-11-30,0.2429304662344355,0.1439826551096419,0.3113335094562463,0.04840058150744526,0.18197374195068594,0.5182520318886072,4.79,Glenn,7.0,2016,2023
005300000000000024fb,2020_2021,1,2020-11-16,2020-11-30,0.34129551618049453,0.020457868686804753,0.9840937160821887,-0.07439261177388003,0.041067200697263176,1.0,5.96,Glenn,7.0,2016,2023
0053000000000000251c,2020_2021,1,2020-11-16,2020-11-30,0.3242758633851762,0.10489628592320709,0.5337509970752458,-0.04836821237173568,0.15400195134762515,0.8300817601701673,4.48,Glenn,7.0,2016,2023
0053000000000000500c,2020_2021,1,2020-11-16,2020-11-30,0.28821355873768556,0.029825271530667108,0.36396384062838233,0.031688506607535784,0.034059293087540445,0.9724440945825116,17.42,Glenn,7.0,2016,2023
00530000000000005096,2020_2021,1,2020-11-16,2020-11-30,0.2152616939308051,0.11194862170124409,0.24898877726624213,0.07347129692371875,0.16311509281881303,0.49244708547222266,5.07,Glenn,7.0,2016,2023
005300000000000050ae,2020_2021,1,2020-11-16,2020-11-30,0.16166162123545932,0.06455040346452667,0.028147102759002042,0.20781034158375772,0.0832044788440369,0.09291927670075187,36.2,Glenn,7.0,2016,2023
005300000000000024ec,2020_2021,1,2020-11-16,2020-11-30,0.2885381005887162,0.09041889203081091,0.5878583280883446,-0.04334191987914136,0.06761582929170808,0.9440979573153286,3.91,Glenn,7.0,2016,2023
00530000000000005047,2020_2021,1,2020-11-16,2020-11-30,0.3109623228298607,0.07324885642032997,0.6788685776752094,-0.025639577636086437,0.10926399205981538,0.8616467265881208,29.47,Glenn,7.0,2016,2023
00530000000000005051,2020_2021,1,2020-11-16,2020-11-30,0.27349852096344845,0.08448097358873494,0.6341143623995433,0.046254818204568775,0.11177809908554102,0.7320489287201715,4.83,Glenn,7.0,2016,2023
0053000000000000134f,2020_2021,1,2020-11-16,2020-11-30,0.2185462648331552,0.03600749991391644,0.020119002196487684,0.13693682262852513,0.053014390995435846,0.058861745021810206,7.22,Glenn,7.0,2016,2023
