orch_id,season,summer_year,stability_score,EVI2_p90_summer_mean,EVI2_p90_summer_median,EVI2_summer_imgcount_mean,valid_fraction,CMI_season_z
0053000000000000252a,2020_2021,2020,8.0,0.44519246751716024,0.47851895398828165,26.14045951366993,0.9728983991141057,0.3173630557103756
0053000000000000252b,2020_2021,2020,8.0,0.30644111621813924,0.33423443331411035,33.17741627611476,0.7307023617171328,-1.0971997899855557
0053000000000000252c,2020_2021,2020,8.0,0.3399086102071427,0.3808765444286784,26.33980840190243,0.9527224418052719,-0.7560004208106177
0053000000000000252d,2020_2021,2020,8.0,0.2564316741663623,0.2126727589185408,41.38877119358025,0.9617661859755626,-1.607043463565162
0053000000000000252e,2020_2021,2020,8.0,0.33442306612281486,0.3757794976626742,11.357316980794259,0.936105965554997,-0.8119252588570202
00530000000000002530,2020_2021,2020,8.0,0.35804513659898096,0.37606457178774144,38.056728009151,0.9535920604887735,-0.5710994728653336
00530000000000002531,2020_2021,2020,8.0,0.4199947056114282,0.4306690912058505,15.520273609052195,0.8527991072172162,0.060473177141010415
00530000000000002532,2020_2021,2020,8.0,0.5113114988739578,0.522315548957974,54.61756588889173,0.9996030018185078,0.9914431585352189
00530000000000002533,2020_2021,2020,8.0,0.4984582363270288,0.5215333309989312,43.79995505210293,0.799939495056569,0.860404812064073
00530000000000002534,2020_2021,2020,8.0,0.3056518430063498,0.34189462895739337,22.411914214835086,0.8812912879682749,-1.1052463895324989
00530000000000002535,2020_2021,2020,8.0,0.49024252145446473,0.5102450646341926,47.76385213091598,0.9957240404991762,0.7766460241261094
00530000000000002536,2020_2021,2020,8.0,0.28914461593571256,0.36047851008833964,12.35777821876588,0.9133221255792653,-1.2735367152192534
00530000000000002537,2020_2021,2020,8.0,0.5149420620493044,0.5226267408683218,47.47078652956414,1.0,1.0284565622153703
00530000000000002538,2020_2021,2020,8.0,0.3793708567692846,0.4238061024507402,22.218991234528396,0.9757210484715854,-0.3536848593989153
00530000000000002539,2020_2021,2020,8.0,0.3798587440699831,0.4003419318292177,9.939102949540922,0.8911432518079145,-0.34871087361792186
0053000000000000253a,2020_2021,2020,8.0,0.2454827567297447,0.1886782031982871,41.81382693199614,0.9810706445202341,-1.718667110192241
0053000000000000253b,2020_2021,2020,8.0,0.33796503450760434,0.34852224301961104,13.395790559248262,0.8792891549382366,-0.7758150744815533
0053000000000000253c,2020_2021,2020,8.0,0.40414743535277087,0.41995851925489663,44.696342479308,0.9664289253056624,-0.10108892300234867
0053000000000000253d,2020_2021,2020,8.0,0.34373867331743213,0.3971902609632859,7.518750396850592,0.7663788177027112,-0.7169531256184427
0053000000000000253e,2020_2021,2020,8.0,0.40555947959473687,0.45110414154007855,28.341779242884545,0.8110604787451792,-0.08669320503301976
0053000000000000253f,2020_2021,2020,8.0,0.4198118272860205,0.44350040536524665,36.08282202568116,0.9749508320280759,0.05860874207797946
00530000000000002540,2020_2021,2020,8.0,0.5091817874899719,0.5251132983451671,47.02227305620714,0.9996891679901311,0.9697308611944193
00530000000000002541,2020_2021,2020,8.0,0.42061522716549954,0.43236040415149546,52.24137994277747,1.0,0.06679936227092054
00530000000000002542,2020_2021,2020,8.0,0.24819480729630286,0.36935773220166,6.914211244966853,0.9873551694700382,-1.6910178950229122
00530000000000002543,2020_2021,2020,8.0,0.3253000807508124,0.37306175859063795,25.786505724393127,0.9420960356889501,-0.9049336225827954
00530000000000002544,2020_2021,2020,8.0,0.3315884225492816,0.36534198199148,39.670106201920746,0.8676587315984927,-0.8408243033879051
00530000000000002545,2020_2021,2020,8.0,0.505478958865362,0.5176094591805828,37.08174933680471,1.0,0.9319807149989818
00530000000000002546,2020_2021,2020,8.0,0.5230819760115476,0.5371783473483,49.73364725278843,0.9995253737681576,1.111442563795537
00530000000000002547,2020_2021,2020,8.0,0.5501012124127193,0.5724192135315874,76.71174360860769,0.9914628165041997,1.386902280579154
00530000000000002548,2020_2021,2020,8.0,0.3128906285687621,0.3809672304594593,17.35082552552655,0.8252698215728773,-1.0314473453525175
00530000000000002549,2020_2021,2020,8.0,0.4558936153559181,0.4992264110068846,56.2622543680014,0.928238420983835,0.42646070411009246
0053000000000000254a,2020_2021,2020,8.0,0.4880726350010871,0.5085759321885022,40.018344790121375,1.0,0.7545241440320409
0053000000000000254b,2020_2021,2020,8.0,0.550113983195012,0.5643735089542699,71.56653432683656,0.9576872417706942,1.3870324780437027
0053000000000000254c,2020_2021,2020,7.0,0.41027828254898197,0.4420946479922976,29.37575306626983,0.9693973069630127,-0.038585253126663055
0053000000000000254d,2020_2021,2020,8.0,0.3522162302054029,0.3699437099746259,27.349328472126206,0.9714570366115598,-0.6305248718845156
0053000000000000254e,2020_2021,2020,8.0,0.39752873059522714,0.4355261439210771,28.304844261606917,0.8386645397811543,-0.16856627546773192
