orch_id,cluster_role_mapped,best_soft_norm,uncertain,flipped_this_season,streak_len_current,time_since_last_flip,npts_total,env_z_season,stratum
00530000000000001ea9,Bare,0.6962905404256018,False,False,5.0,,4,-0.8549217605720341,Old
00530000000000001eab,Bare,0.9306242820517068,False,False,5.0,,4,-0.5288274672781028,Old
00530000000000001ead,Bare,0.283524356107618,False,False,5.0,,4,0.10156411902010766,Old
00530000000000001eae,Bare,0.4242864513915997,False,False,5.0,,4,-0.2905186611711357,Old
00530000000000001eaf,Bare,0.17631194983719542,False,False,5.0,,4,0.0798594182137426,Young
00530000000000001eb0,Bare,0.3479030881903891,False,True,1.0,0.0,4,-1.1120759889025755,Young
00530000000000001eb1,Cover,0.22917421638322613,False,False,4.0,3.0,4,0.3040942588879867,Young
00530000000000001eb2,Bare,0.0,True,True,1.0,0.0,4,-0.941816824385461,Young
00530000000000001eb4,Cover,0.20444559232334078,False,False,4.0,3.0,4,0.6479987030069082,Young
00530000000000001eb5,Bare,0.40715070799543224,False,False,2.0,1.0,4,0.2968042284913476,Young
00530000000000001eb7,Bare,1.0,False,False,4.0,3.0,4,-0.3658129662871849,Old
00530000000000001eb8,Bare,1.0,False,False,5.0,,4,-0.30931457946335433,Old
00530000000000001eb9,Bare,0.7900633874188995,False,False,5.0,,4,0.017585587680611574,Old
00530000000000001eba,Bare,0.6722767199407832,False,False,5.0,,4,-0.5910589944456592,Old
00530000000000001ebb,Bare,1.0,False,False,4.0,3.0,4,-0.23315785397945607,Old
00530000000000001ebc,Bare,0.982210287436054,False,False,5.0,,4,-0.4473735049550412,Old
00530000000000001ebd,Cover,0.0,True,True,1.0,0.0,4,-0.45338394575502977,Old
00530000000000001ebe,Bare,0.8898433304398722,False,False,4.0,3.0,4,-0.2901566076081035,Old
00530000000000001ec0,Cover,0.7919238068612674,False,True,1.0,0.0,4,0.7883454679329158,Old
00530000000000001ec1,Bare,0.0,True,False,2.0,1.0,4,0.841106480852054,Young
00530000000000001ec3,Cover,0.2881085997552885,False,True,1.0,0.0,4,0.7364004285801081,Old
00530000000000001ec4,Bare,0.7929479651891558,False,False,5.0,,4,-0.7010864374344536,Young
00530000000000001ec8,Bare,0.4091425351085914,False,False,2.0,1.0,4,-1.2020894651255605,Old
005300000000000022e1,Bare,0.8554418116778963,False,False,5.0,,4,-0.535773950141975,Old
005300000000000022e2,Bare,0.9174655962331157,False,False,5.0,,4,-0.4505642034043144,Old
005300000000000022e3,Cover,0.06903614737234193,True,True,1.0,0.0,4,1.091548483584801,
005300000000000022e4,Bare,1.0,False,False,2.0,1.0,4,-0.15726019541092126,
00530000000000002410,Cover,0.5402636952880085,False,True,1.0,0.0,4,0.5096031527008343,Old
00530000000000002414,Bare,0.8447470103685448,False,False,3.0,2.0,4,0.05499087708475263,Young
00530000000000002416,Bare,0.06944630831247113,True,False,5.0,,4,0.7288248719803692,Old
00530000000000002417,Bare,0.7624875204799839,False,False,5.0,,4,-0.7174455197150822,Old
00530000000000002418,Bare,0.45561688199014416,False,False,5.0,,4,-0.5930952892432402,Old
00530000000000002419,Bare,1.0,False,False,5.0,,4,-0.10658274015260302,Old
0053000000000000241a,Cover,0.07901545078340634,True,True,1.0,0.0,4,0.3807830205209995,Young
0053000000000000241b,Cover,0.0,True,True,1.0,0.0,4,1.8860286780155635,Old
0053000000000000241c,Bare,0.5596977523999482,False,False,5.0,,4,-0.882370600640894,Young
0053000000000000241d,Cover,0.0,True,True,1.0,0.0,4,0.9650476232458411,Old
0053000000000000241f,Bare,0.14649941869346667,True,True,1.0,0.0,4,-1.0772317047397508,Young
00530000000000002420,Bare,0.44416611096136555,False,True,1.0,0.0,4,-1.437278541824907,Young
00530000000000002424,Bare,0.4322375223493974,False,True,1.0,0.0,4,-1.2603715667786901,Young
0053000000000000242b,Cover,0.2503741525829995,False,True,1.0,0.0,4,0.14229669859226823,Young
0053000000000000242f,Bare,0.6284250639150788,False,False,5.0,,4,0.26286972776655476,Old
00530000000000002432,Cover,0.8167632678519264,False,False,5.0,,4,0.9472414540315859,Young
00530000000000002435,Bare,0.6067230411819567,False,False,5.0,,4,-0.9911607117286401,Old
0053000000000000243d,Bare,1.0,False,False,5.0,,4,-0.42568735057382545,Old
0053000000000000243f,Bare,0.0,True,True,1.0,0.0,4,1.7208784307392668,Old
00530000000000002440,Bare,0.0007194888249558226,True,True,1.0,0.0,4,1.4329034564013523,Old
00530000000000002442,Bare,0.6169805648239716,False,False,5.0,,4,-1.0138557259789729,Young
00530000000000002443,Bare,0.13032306142914443,True,False,2.0,1.0,4,0.7748736883581308,Old
00530000000000002445,Bare,0.544890903616706,False,False,5.0,,4,-1.2027066193290226,Young
00530000000000002446,Bare,0.42996488222465645,False,False,5.0,,4,-1.3038771508586744,Old
00530000000000002448,Bare,0.42991692159765404,False,False,5.0,,4,-1.436617592810577,Old
00530000000000002449,Bare,1.0,False,False,2.0,1.0,4,-0.2119999613611669,Young
0053000000000000244b,Bare,0.4021663513349903,False,False,5.0,,4,-1.4531088702131008,Old
0053000000000000244c,Cover,0.11072049665210675,True,True,1.0,0.0,4,0.37896364034241814,Old
0053000000000000244d,Bare,0.31378410422782566,False,False,2.0,1.0,4,0.547929356162446,Old
0053000000000000244e,Bare,0.291842820296419,False,False,3.0,2.0,4,0.3875897712301511,Old
00530000000000002453,Bare,0.8044369676371917,False,False,5.0,,4,-0.569005092639468,Old
00530000000000002456,Bare,0.5932405213099909,False,False,5.0,,4,-1.026616217988374,Old
00530000000000002457,Bare,0.2725512366752711,False,False,5.0,,4,0.6033259068611674,Old
00530000000000002458,Cover,0.0,True,False,3.0,2.0,4,-0.3016818816868913,
0053000000000000245a,Cover,0.0,True,False,4.0,3.0,4,-0.18449095355469292,
0053000000000000245c,Bare,0.17756798606862,False,False,5.0,,4,-0.24932621438959748,Old
0053000000000000245d,Bare,0.2081099873821083,False,False,5.0,,4,-0.513021579733074,Old
0053000000000000245e,Bare,0.5357375451760847,False,False,5.0,,4,-0.28027232149121933,Old
00530000000000002460,Bare,0.5418996444304689,False,False,5.0,,4,-0.22655865546280438,Old
