orch_id,cluster_role_mapped,best_soft_norm,uncertain,flipped_this_season,streak_len_current,time_since_last_flip,npts_total,env_z_season,stratum
00530000000000001ea9,Bare,0.7028966559504787,False,False,3.0,,5,-0.7068577443724986,Old
00530000000000001eab,Bare,0.0,True,False,3.0,,5,-0.928203044462034,Old
00530000000000001ead,Bare,0.9046591757253214,False,False,3.0,,5,-0.0744346213974637,Old
00530000000000001eae,Bare,0.8031840895672582,False,False,3.0,,5,0.029867095998114983,Old
00530000000000001eaf,Bare,1.0,False,False,3.0,,5,0.011902350496479608,
00530000000000001eb0,Bare,0.9502790017153303,False,False,3.0,,5,-0.19460579158534239,Old
00530000000000001eb1,Cover,0.25474989307433366,False,False,2.0,1.0,5,0.40128925310518315,
00530000000000001eb2,Cover,0.16862640924240088,False,False,2.0,1.0,5,-0.07310679560270077,Young
00530000000000001eb4,Cover,0.4479141441653953,False,False,2.0,1.0,5,0.35159297307606524,Young
00530000000000001eb5,Cover,0.4312223412064687,False,False,2.0,1.0,5,0.3593976340230224,Young
00530000000000001eb7,Bare,1.0,False,False,2.0,1.0,5,-0.193985523910581,Old
00530000000000001eb8,Bare,0.8654196469276094,False,False,3.0,,5,0.0,Old
00530000000000001eb9,Bare,0.5919470110380477,False,False,3.0,,5,0.18899639451792952,Old
00530000000000001eba,Bare,0.5636976292589095,False,False,3.0,,5,-0.6011599770117069,Old
00530000000000001ebb,Bare,0.10100285239094235,True,False,2.0,1.0,5,0.5670454953244901,Old
00530000000000001ebc,Bare,0.0,True,False,3.0,,5,0.5030716847695471,Old
00530000000000001ebd,Bare,0.0,True,True,1.0,0.0,5,0.3296032978707392,Old
00530000000000001ebe,Bare,0.7566976358035474,False,False,2.0,1.0,5,-0.4035564877108942,Old
00530000000000001ec0,Cover,0.20771819620830304,False,True,1.0,0.0,5,1.527281653397426,Old
00530000000000001ec1,Cover,0.7962270007348645,False,False,3.0,,5,1.1961324995375675,Young
00530000000000001ec3,Bare,0.33961116316099843,False,False,3.0,,5,-1.7883144193503144,Old
00530000000000001ec4,Bare,0.6136273752858539,False,False,3.0,,5,-1.177649274009706,Young
00530000000000001ec8,Cover,0.6739601746651291,False,True,1.0,0.0,5,1.9669595081535713,
005300000000000022e1,Bare,0.9312546415197333,False,False,3.0,,5,0.01905368167165253,Old
005300000000000022e2,Bare,0.8811498251871654,False,False,3.0,,5,-0.6176929515206026,Old
005300000000000022e3,Cover,0.5166163816516806,False,False,2.0,1.0,5,0.3825935594485924,
005300000000000022e4,Cover,0.2430583400583927,False,False,3.0,,5,1.3769867925661654,
00530000000000002410,Cover,0.031519768057445385,True,False,2.0,1.0,5,1.4724877132894547,Old
00530000000000002414,Bare,0.5581031593867695,False,True,1.0,0.0,5,-1.1301666378469948,Young
00530000000000002416,Bare,0.2628821787274407,False,False,3.0,,5,0.37139076300041685,Old
00530000000000002417,Bare,0.5641823762117659,False,False,3.0,,5,-1.1215656304797417,Old
00530000000000002418,Bare,0.19192909674346675,False,False,3.0,,5,0.17571886240882265,Old
00530000000000002419,Bare,0.9581457257880094,False,False,3.0,,5,-0.409428893533322,Old
0053000000000000241a,Bare,0.651116426790179,False,False,3.0,,5,0.23999217883211993,Old
0053000000000000241b,Cover,0.0,True,False,3.0,,5,3.0,Old
