orch_id,cluster_role_mapped,best_soft_norm,uncertain,flipped_this_season,streak_len_current,time_since_last_flip,npts_total,env_z_season,stratum
00550000000000000190,Bare,0.5748942646400228,False,False,1.0,,4,-1.2647849687165915,Old
00550000000000000194,Bare,1.0,False,False,1.0,,4,-0.45963557246670844,Young
00550000000000000195,Bare,1.0,False,False,1.0,,4,-0.34786478983148905,Young
0055000000000000019e,Bare,1.0,False,False,1.0,,4,-0.396044393971138,Young
00550000000000000832,Bare,0.15037395643919182,False,False,1.0,,5,-0.20494706021269601,Old
00550000000000000833,Cover,0.0,True,False,1.0,,5,-0.33455149800570694,Young
00550000000000000834,Bare,0.8143429634102463,False,False,1.0,,4,-0.7648733469290152,Old
00550000000000000837,Bare,0.7650888191967051,False,False,1.0,,4,-0.8902188622559716,Old
00550000000000000838,Bare,0.5940805813732103,False,False,1.0,,4,-1.1937858806488335,Old
00550000000000000839,Bare,0.7423923055375474,False,False,1.0,,4,-0.9939352121896633,Old
0055000000000000083a,Bare,0.7211155152640646,False,False,1.0,,4,-1.0225719499316082,Old
0055000000000000083b,Bare,1.0,False,False,1.0,,4,-0.533847233591372,Old
0055000000000000083c,Bare,0.95415183302653,False,False,1.0,,4,-0.766654397575271,Old
0055000000000000083d,Bare,0.9556723219063239,False,False,1.0,,4,-0.7584876906065414,Old
0055000000000000083e,Bare,0.522967348068878,False,False,1.0,,4,-1.3646391037028562,Old
00550000000000000840,Bare,0.32842180346376165,False,False,1.0,,5,0.24087438565073432,Old
00550000000000000841,Bare,0.1851546722845003,False,False,1.0,,4,0.7171883127807246,Young
00550000000000000842,Bare,0.6566760964074696,False,False,1.0,,4,-0.14642896507783004,Young
00550000000000000844,Bare,0.7242399712828825,False,False,1.0,,4,-0.7320189438122174,Old
00550000000000000846,Bare,0.3339280441099785,False,False,1.0,,4,-0.5763799652815365,Old
00550000000000000847,Bare,1.0,False,False,1.0,,4,-0.3470868452000906,Young
00550000000000000848,Cover,0.6996255650389687,False,False,1.0,,4,0.44385049542743354,Old
00550000000000000849,Bare,0.29328047962840303,False,False,1.0,,4,-0.4883469872828178,Old
0055000000000000084a,Bare,0.5832445084474146,False,False,1.0,,4,-1.2967564050909655,Young
0055000000000000084b,Bare,1.0,False,False,1.0,,4,-0.5321687450487574,Old
0055000000000000084e,Bare,1.0,False,False,1.0,,4,-0.5841100121659233,Old
0055000000000000084f,Bare,0.39177966925920876,False,False,1.0,,4,-0.6184000896418196,Old
00550000000000000850,Bare,0.4495181445794454,False,False,1.0,,4,-0.5009799623268589,Old
00550000000000000851,Bare,0.6023609049830543,False,False,1.0,,4,-1.1122394039474313,Old
00550000000000000855,Bare,0.6241865227542892,False,False,1.0,,4,-1.1596209163348388,Old
00550000000000000857,Bare,0.756133000754365,False,False,1.0,,4,-1.0227133813582865,Young
00550000000000000858,Bare,0.0,True,False,1.0,,4,-0.18348093624215742,
00550000000000000859,Bare,0.14067319618474264,True,False,1.0,,4,-0.06400588028898524,
0055000000000000085b,Bare,0.6739673005443221,False,False,1.0,,5,-0.15742359137691506,Young
00550000000000000872,Bare,0.21770349167009198,False,False,1.0,,4,0.29731265131422074,Old
00550000000000000873,Bare,0.2599631397801789,False,False,1.0,,4,0.3387712162998304,Old
00550000000000000874,Bare,0.26376959257793003,False,False,1.0,,4,0.25684844995042627,Old
00550000000000000875,Bare,0.012850381586303496,True,False,1.0,,4,-0.21059065621228948,Old
00550000000000000876,Bare,0.0,True,False,1.0,,4,-0.19133458041983564,Old
00550000000000000877,Bare,0.1824004948585483,False,False,1.0,,4,-0.07419400795019755,Old
00550000000000000878,Bare,0.5573745601043469,False,False,1.0,,4,0.4507410042029749,Old
00550000000000000879,Bare,0.7493838323254529,False,False,1.0,,4,0.7356807917120375,Old
0055000000000000087c,Bare,0.09830012733163378,True,False,1.0,,4,0.28369033587610276,Old
00550000000000000887,Bare,0.0,True,False,1.0,,5,0.36782522581849403,Old
00550000000000000888,Bare,0.21729228641036563,False,False,1.0,,5,0.10667089191460634,Young
0055000000000000089a,Bare,1.0,False,False,1.0,,4,-0.5008194103546213,Old
