orch_id,cluster_role_mapped,best_soft_norm,uncertain,flipped_this_season,streak_len_current,time_since_last_flip,npts_total,env_z_season,stratum
00550000000000000190,Bare,0.0,True,False,4.0,,5,-1.1791525195758916,Young
00550000000000000194,Cover,0.23770236957682753,False,True,1.0,0.0,5,-0.2136699009859224,Old
00550000000000000195,Bare,0.6495328990308492,False,True,1.0,0.0,5,-0.4596728060829026,Old
0055000000000000019e,Bare,0.4802045513298829,False,True,1.0,0.0,5,-0.08002247894687457,Old
00550000000000000832,Bare,0.0,True,False,2.0,1.0,5,0.09906185203044007,Old
00550000000000000833,Bare,0.7607896539999993,False,True,1.0,0.0,5,1.185220243645611,Old
00550000000000000834,Bare,0.4548585395344895,False,False,2.0,1.0,5,-0.5156043856828494,Old
00550000000000000837,Bare,0.6726390575307665,False,False,4.0,,5,-0.613532650575038,Old
00550000000000000838,Bare,0.8045552005798949,False,False,4.0,,5,-0.7074074042564077,Old
00550000000000000839,Bare,0.2818935697652132,False,False,4.0,,5,0.0606200341103144,Old
0055000000000000083a,Bare,1.0,False,False,4.0,,5,-0.428898024411397,Old
0055000000000000083b,Bare,0.6776819887995419,False,False,4.0,,5,-0.6193626879649647,Old
0055000000000000083c,Bare,1.0,False,False,4.0,,5,-0.3587006866498687,Old
0055000000000000083d,Bare,0.30221542801471696,False,True,1.0,0.0,5,0.4313497201032897,Old
0055000000000000083e,Bare,0.0,True,True,1.0,0.0,5,0.29454707041479605,Young
00550000000000000840,Bare,0.0,True,False,3.0,2.0,5,-0.10761926490074865,Old
00550000000000000841,Cover,0.33839439872110383,False,False,2.0,1.0,5,0.263371435265641,Young
00550000000000000842,Cover,0.1041705736298759,True,True,1.0,0.0,5,-0.3064570547682475,Old
00550000000000000844,Bare,0.5430351463451575,False,False,4.0,,5,-0.07268164464397903,Old
00550000000000000846,Bare,0.3520195981118795,False,False,4.0,,5,-0.631135363800716,Old
00550000000000000847,Cover,0.24813095857774614,False,True,1.0,0.0,5,0.15442982212954162,Old
00550000000000000848,Cover,0.6266568634154808,False,False,4.0,,5,1.479929856289147,Old
00550000000000000849,Bare,0.4765522541580871,False,False,4.0,,5,-0.8654158485816337,Old
