season,orch_id,n_periods_used,slope_Intensity,intercept_Intensity,r2_Intensity,slope_Fill,intercept_Fill,r2_Fill,slope_Uniformity,intercept_Uniformity,r2_Uniformity,z_slope_Intensity,z_slope_Fill,z_slope_Uniformity,pred_Intensity_t5,z_level_Intensity_t5,CMI__summer_year,CMI__stability_score,CMI__EVI2_p90_summer_mean,CMI__EVI2_p90_summer_median,CMI__EVI2_summer_imgcount_mean,CMI__valid_fraction,CMI__CMI_season_z
2018_2019,00530000000000001ed2,5,-0.010455836918568424,0.3157466089711181,0.8645539299628517,0.0,0.0,1.0,-0.0053987208227095585,0.6405387876544388,0.4598937498322202,-0.3820836361374765,0.0,-0.06624823041273047,0.26346742437827597,-1.5641361447939646,2018.0,7.0,0.1766012586390333,0.136109805501466,8.261818181818182,1.0,-2.520730991770551
2018_2019,00530000000000001ed4,5,-0.004538527388651116,0.45537233970381985,0.24500614250770592,0.0,0.0,1.0,0.011366297580323804,0.43037874625236283,0.8565100862883618,-0.15333067632909478,0.0,0.4736762579184371,0.4326797027605643,-0.44429288611385775,2018.0,7.0,0.4105024091205328,0.4045165244425813,27.85709129437516,0.9973220627103054,0.1851360798982762
2018_2019,00530000000000001ed5,5,0.004104898644686083,0.32997481945137375,0.28008870716338574,0.0,0.0,1.0,-0.00031998341580998223,0.640081848098884,0.007932912496762867,0.18080923607774108,0.0,0.09731464973850569,0.35049931267480416,-0.9881609594774557,2018.0,7.0,0.4347688854880195,0.4293568072149348,30.657693278371333,1.0,0.4658609040944946
2018_2019,00530000000000001ed7,5,0.0665242146255898,0.415012011721075,0.9178023806270676,0.1928967145137493,-0.17382513615363782,0.8563139581311627,0.0031146953404463094,0.34773928921362357,0.047046203053404456,2.593832115420996,3.0,0.20792992766257126,0.747633084849024,1.640061896542263,2018.0,7.0,0.3371857898740727,0.365848576828813,19.135114035576866,0.9508726928009814,-0.6630214662133602
2018_2019,00530000000000001ed9,5,-0.008103494009731796,0.7188574536875385,0.6307447320859876,-0.034310062735412435,0.7581818679242758,0.7350373689119398,0.06265898693808676,0.15106444312379266,0.7023891855271959,-0.2911461247296261,-1.3684524729019214,2.12557895142272,0.6783399836388795,1.1814816268061106,2018.0,7.0,0.3992783026982748,0.4052018477605945,3.412760659819484,0.4761282290694055,0.0552908871133148
2018_2019,00530000000000001eda,5,0.027068463953774782,0.5151777208464812,0.6443452907705034,0.07788565773991007,0.11538374167106566,0.6115967734516775,-0.02836907062631256,0.42782625439671823,-0.012749654585310077,1.0685409840366016,3.0,-0.806018033603301,0.6505200406153551,0.9973698356902513,2018.0,7.0,0.3634392532111296,0.3416112683675013,22.399486862355435,0.9586427869538158,-0.3593103394627219
2018_2019,00530000000000001edb,5,-0.0037307011191127157,0.733793519677732,0.18058952652690397,-0.01715207173879136,0.795524042198277,0.3288642181091891,0.06649440774798507,0.16496057207505244,0.6793151676158065,-0.12210150887831667,-0.6841081920294555,2.2491002961976454,0.7151400140821684,1.4250234454325144,2018.0,7.0,0.388369023573344,0.3871540147064754,2.976336021001313,0.3608475529720608,-0.0709122508320419
2018_2019,00530000000000001edc,5,0.01949691602271612,0.6658639639640921,0.7334257236967884,0.03879558873173104,0.6663526756225467,0.479197162724178,0.0665785952472473,0.08812592034815012,0.7573174434765102,0.775838026585447,1.5473571047373103,2.2518115901175384,0.7633485440776727,1.7440664714023957,2018.0,7.0,0.4244958125288622,0.4251132767147117,25.266517742074047,1.0,0.3470176671637988
2018_2019,00530000000000001edd,5,0.005312278590302924,0.30725972022462555,0.5042430131734915,0.0,0.0,1.0,0.007851947449817863,0.4369499527839624,0.5075239260150428,0.22748445811517856,0.0,0.36049512978518833,0.33382111317614016,-1.0985369289641698,2018.0,7.0,0.3991177826139503,0.4204099704037306,29.19894675714162,0.992100678562053,0.0534339231367759
2018_2019,00530000000000001ede,5,0.008393130192304202,0.2811748225664396,0.8236955930455858,0.0,0.0,1.0,0.0011027927109460924,0.6035694809669784,0.2919164912115979,0.34658485655217486,0.0,0.14313575495778671,0.3231404735279606,-1.169221174946507,2018.0,7.0,0.4380111104454373,0.4410046872537716,26.976657258372096,1.0,0.5033683286332781
2018_2019,00530000000000001edf,5,-0.05523977410856326,0.776842262234128,0.9308186883751564,-0.08339505561700152,0.5542042189067509,0.9274888212240364,0.021394787613583523,0.4452697165291475,0.9382501635155037,-2.1133532498511163,-3.0,0.7966480089641906,0.5006433916913117,0.005489361437840434,2018.0,7.0,0.3754698263261769,0.374431028047878,29.037491824377064,0.9974470958077516,-0.2201356001410113
2018_2019,00530000000000001ee0,5,-0.10777163743927212,1.168746385890581,0.8643726014587385,-0.24304408135396063,1.6332528005559486,0.8922418645515467,0.04655863408967516,0.2460151618793901,0.5805090930168437,-3.0,-3.0,1.6070602976014374,0.6298881986942205,0.8608287447574876,2018.0,7.0,0.3899746698669553,0.3919890154609458,4.462725628295425,0.8135511680714312,-0.0523374579091081
2018_2019,00530000000000001ee2,5,-0.01312952196827313,0.5065368504742439,0.9319525106385549,0.0,0.0,1.0,0.013063483210870077,0.3377545675177637,0.6381428928971964,-0.48544367935020977,0.0,0.5283348369397346,0.44088924063287827,-0.3899623391164353,2018.0,7.0,0.2864180202300201,0.3003767059695694,4.09049827284342,0.3645128472057918,-1.2503244183327669
2018_2019,00530000000000001ee3,5,0.009442577977152894,0.4836001990023754,0.5674564571484688,0.007214024308289786,0.06893251374421597,0.09401071732193411,-0.02596340312753072,0.5525102365436176,0.2222184753479769,0.38715469420132054,0.28773043874572973,-0.7285424972126168,0.5308130888881398,0.2051517756862883,2018.0,7.0,0.3255898815191005,0.3584815607791447,35.075108845350705,0.9736605357856856,-0.7971678204284527
2018_2019,00530000000000001ee4,5,0.04260765597827928,0.3682378630883986,0.7766624042286301,0.07273647554173136,-0.07490097654533652,0.6706167156740566,-0.03537020944577225,0.6748023020381027,0.5797273349700179,1.6692592920217302,2.9010850429753927,-1.0314926620205476,0.581276142979795,0.5391151941639909,2018.0,7.0,0.3447804469854327,0.3487215878036252,39.62308087704633,0.9929829024771418,-0.5751632724595431
2018_2019,00530000000000001ee5,5,0.07918661887150877,0.11481011736678218,0.9723133240269478,0.09168493562065927,-0.2798752860558853,0.9627613010718313,-0.08482673573512399,0.7837531160209978,0.8808905039123939,3.0,3.0,-2.6242609495032343,0.510743211724326,0.07232975556279343,2018.0,7.0,0.3258506754964055,0.2994479154518747,36.92997705106141,0.9683113406004972,-0.794150845803802
2018_2019,00530000000000001ee6,5,0.020462846034232044,0.39395939774297034,0.9746248439475518,0.02593411698028804,-0.08147467867437223,0.9271540622486465,-0.025581650428995708,0.6495209730023195,0.2861100820097663,0.8131792114575352,1.0343789455556138,-0.7162479905517553,0.49627362791413054,-0.02342964228153154,2018.0,7.0,0.3318154897973938,0.3662715598483244,26.06996643922388,1.0,-0.7251473604749005
2018_2019,00530000000000001ee7,5,-0.008322409305267805,0.4558235865270599,0.9361207223155725,0.0,0.0,1.0,-0.01954945551283243,0.63406261698551,0.9250742686731431,-0.29960901171365184,0.0,-0.5219786091931258,0.41421154000072086,-0.5665147943851573,2018.0,7.0,0.3324328793949929,0.3538181215668285,12.890741615493608,0.987529522909778,-0.7180051374499369
2018_2019,00530000000000001ee9,5,0.01857848882349171,0.5175409303046701,0.8538910596822868,0.05508101489402195,0.08959653044784635,0.7917665498497702,-0.01555343642307361,0.5976255603962837,-0.007788831571616139,0.7403332183395883,2.196899248565767,-0.3932851290828246,0.6104333744221286,0.7320771315873843,2018.0,7.0,0.3884820727434043,0.3898653888098229,10.074098385975748,0.9957801484946438,-0.0696044503953359
2018_2019,00530000000000001eea,5,-0.09419772755239396,1.0960313925131484,0.6819414927718184,-0.24051067544819446,1.646611792985612,0.7550795339778131,0.09247534498064142,-0.09321081465929773,0.8906028060528006,-3.0,-3.0,3.0,0.6250427547511785,0.8287616998195957,2018.0,7.0,0.6314431002699588,0.6858563442496746,20.153490826337137,0.8319792944061885,2.7410710966448915
2018_2019,005300000000000022e5,5,0.05910606426060544,0.3834449998687135,0.9005388635382052,0.16851528351894204,-0.2573426690765548,0.8624707745401117,-0.016571366577555657,0.4129319504745383,-0.043105923859173556,2.3070592427642036,3.0,-0.4260679990208703,0.6789753211717406,1.1856862770830463,2018.0,7.0,0.1822949855790333,0.1852154028139654,41.10162996036004,0.9671231700510888,-2.454863559266245
2018_2019,005300000000000022e6,5,0.02026875485765529,0.4201490775680025,0.8436691057466021,0.02170303643254619,0.003929609901961244,0.5670109644310328,-0.03002125643582161,0.5393635059567984,0.4784802604918148,0.8056759820100731,0.8656228379595621,-0.8592273744093801,0.5214928518562789,0.14347064527889464,2018.0,7.0,0.1757540208070467,0.1763336053176621,59.2890028191605,1.0,-2.530532196025961
2018_2019,005300000000000022e7,5,0.051417075500959496,0.24423711396248693,0.9582685286752191,0.062413243113925786,-0.19826173911868308,0.8061815524270128,-0.09184184740491828,0.80474632264731,0.9831370735338529,2.009816225847533,2.4893442352388013,-2.850185579458569,0.5013224914672845,0.009983629308734575,2018.0,7.0,0.2249379421333913,0.237918308482282,39.22417728698049,0.8825679989125799,-1.961551868658856
2018_2019,005300000000000022e8,5,-0.04992889826167336,0.7614515902525438,0.9428817964291235,-0.11040547831386985,0.6772594653585937,0.7958427227182061,0.020814738810177733,0.07309607887280965,0.7010743764230294,-1.9080439681566894,-3.0,0.7779672926144064,0.511807098944177,0.07937053855168745,2018.0,7.0,0.2926015778260224,0.3072602848106295,14.704647155801824,0.7094071126647082,-1.178790418391567
2018_2019,005300000000000022e9,5,0.017281459648437886,0.5534000086617533,0.9806200855558493,0.040173686112792345,0.2560439476265556,0.9622538570688032,0.05266628829460514,0.08725656771120573,0.5134796519845224,0.6901923120288224,1.6023223428820528,1.803759877179821,0.6398073069039427,0.9264731918801768,2018.0,7.0,0.336806568645085,0.3718215705684629,20.210761074888783,0.7200779964657851,-0.6674084571891781
2018_2019,005300000000000022ea,5,0.03573385547643366,0.3822280622763389,0.9173768254418891,0.06764666580935928,-0.11160128360669237,0.8708705481401972,-0.05276026803223939,0.6027738344647826,0.7101015353710286,1.4035300442986525,2.6980786314576464,-1.5915468330704554,0.5608973396585072,0.40424870730212104,2018.0,7.0,0.2429457078333333,0.2255047347190136,22.508862523958115,0.975585686905007,-1.7532304468039668
2018_2019,005300000000000022eb,5,-0.01056681436209711,0.5204628324021362,0.9105132029402407,-0.014322555782686238,0.08893293988475454,0.8153562810983336,-0.01003683946422528,0.5094242810149547,0.42439757130987066,-0.38637383230700306,-0.5712533092766171,-0.2156207973934219,0.46762876059165065,-0.21300076485925826,2018.0,7.0,0.1810194713638137,0.1688957835896852,34.97313790918691,0.9786745512143612,-2.4696192451929857
2018_2019,005300000000000022ec,5,0.03841552601131673,0.2417847608851582,0.9634473015245686,0.011171496270041149,-0.03585146415833763,0.5809484940543355,-0.08091962979472961,0.7748756534344511,0.9169738015491569,1.5071987925674288,0.44557370281266057,-2.498430954867415,0.43386239094174184,-0.43646588089015786,2018.0,7.0,0.2444521605432335,0.252825910857705,51.19862463719013,0.899914177949995,-1.7358031670562872
2018_2019,005300000000000022ee,5,0.025635975312837615,0.5131186233331193,0.6976406532167037,0.08447945970002027,0.04206240356934273,0.6748481588326497,0.03940994956256667,0.21153607248121148,0.39313907945864635,1.013163448883249,3.0,1.3768338974418275,0.6412984998973074,0.9363418753881061,2018.0,7.0,0.3836289274944451,0.3898777500716357,9.23714466203411,0.9548817294869094,-0.1257476796875044
2018_2019,005300000000000022ef,5,0.006924795971298758,0.37362763991370196,0.046523873987499464,0.0,0.0,1.0,-0.0004146968306512743,0.6156750406897337,-0.0042190541179476515,0.28982159322367634,0.0,0.09426436426807462,0.40825161977019575,-0.6059574196853514,2018.0,7.0,0.3804085753364267,0.3813400920069767,11.828037846547954,0.9707267694087508,-0.1630020704659238
2018_2019,005300000000000022f0,5,-0.05109213495728882,0.6688198650271584,0.9591585692434388,-0.008288409395660893,0.05204761463069943,0.3832069275008382,0.01016680087893241,0.5173880211703642,0.5427728349601524,-1.9530126884398544,-0.3305821508221537,0.4350459607613226,0.41335919024071427,-0.572155626964839,2018.0,7.0,0.3335328460336056,0.3414802909273829,10.875357273726635,0.99063759618908,-0.7052802598628484
2018_2019,005300000000000022f1,5,0.013073036276195474,0.49476748319222524,0.97424701284627,0.011850344055943622,0.13555050375309127,0.9675066948087913,-0.013768783571614991,0.4731971576979026,0.3576059642724345,0.5275019376855563,0.4726494601059696,-0.33580963132266645,0.5601326645732027,0.3991881038545136,2018.0,7.0,0.4007800300745505,0.4346744713682108,21.865711504120718,0.9684088317827558,0.0726635022104321
2018_2019,005300000000000022f2,5,-0.0016530559804847167,0.47865289908296904,0.24678527418973661,-0.0005789554709512614,0.004917626255238823,0.061631469283975004,-0.007417369255655441,0.6065130257292013,0.6019208410849464,-0.0417833385190095,-0.023091565061629037,-0.1312596545625313,0.47038761918054545,-0.19474269740716885,2018.0,7.0,0.2738173441799009,0.2817818418687252,27.57956801636484,0.99977939554379,-1.3960943486413415
2018_2019,005300000000000022f3,5,-0.01298084058291265,0.6022861780283932,0.876444005140891,-0.04599677318310166,0.3566929503756654,0.9260517554930524,-0.007242496739421235,0.5729204298216364,0.237952846045153,-0.47969591395148203,-1.8345754274286843,-0.12562781142456889,0.53738197511383,0.2486245249879474,2018.0,7.0,0.3202341982314877,0.3333322633936857,16.30805205757767,0.9997795794759742,-0.8591246215147503
2018_2019,005300000000000022f4,5,-0.0038747312288101346,0.5474184488018802,0.42073964179042156,-0.018199155176206037,0.18180316520356957,0.6297199488226608,-0.00936838458419274,0.5662581485046847,0.126320310881872,-0.12766946399849965,-0.7258709812821209,-0.19409292606053155,0.5280447926578296,0.18683125012407828,2018.0,7.0,0.3065593089656372,0.3113237858248285,17.84770564052506,0.9981300006032257,-1.017321502962365
2018_2019,0053000000000000243a,5,-0.001244989979669249,0.5169446192932163,0.01751985633134734,0.0011079669324633955,0.05078056842518932,0.0035437098051596116,-0.0162777502418919,0.3574512212944849,0.5143218290515266,-0.02600821216948217,0.04419111968157886,-0.4166119610978673,0.5107196693948701,0.07217395292727045,2018.0,8.0,0.3882413993019079,0.4041014289955609,11.142212352899,0.8601644356135482,-0.0723886621832205
2018_2019,0053000000000000243b,5,-0.007329619695123761,0.4475211938526922,0.5951613390255626,0.0,0.0,1.0,0.028502325940411227,0.13165323368785373,0.5119689330876861,-0.261229481178829,0.0,1.025549278390311,0.4108730953770734,-0.5886085498857024,2018.0,8.0,0.4555672789411185,0.4816385592451649,14.22415228018985,0.8888144277928345,0.7064654837320975
2018_2019,0053000000000000243c,5,-0.01262460217537233,0.6862865653350932,0.7666498800391671,-0.033720285679575523,0.5829194139562524,0.6798441342593544,0.05444731080563989,-0.04289383787500442,0.6306180235061802,-0.46592435278668837,-1.3449292903083838,1.861118458295529,0.6231635544582316,0.8163251922571124,2018.0,8.0,0.3956198328255519,0.4041701772142406,7.371952663370232,0.8196442995957476,0.0129681659940943
2018_2019,00530000000000002441,5,0.004018104597360546,0.5134631726346077,0.12025879639317372,0.009263358902875517,0.06386684755459858,0.06335538583770317,-0.012693362805923597,0.19409966738673218,0.23726282484933303,0.17745392821035919,0.3694678874758883,-0.30117525200390716,0.5335536956214104,0.22328905274612856,2018.0,8.0,0.3794337589034648,0.4189031067700188,17.44860485899643,0.9402948331788692,-0.1742791577373771
2018_2019,00530000000000002444,5,-0.05711332647014068,0.9987677025215499,0.856031895429797,-0.19077540648347785,1.6482524333154265,0.8392553177857286,0.049290039544708016,0.0992047786399826,0.5145824081884052,-2.1857815461739567,-3.0,1.6950263622534598,0.7132010701708464,1.4121915558745517,2018.0,8.0,0.4231248636373655,0.4422326801707784,15.205276660922848,0.9575339843002104,0.3311579526869547
2018_2019,0053000000000000244a,5,-0.0230792642738431,0.6645642921513396,0.9863342621693627,-0.06169039202718972,0.4795921765212073,0.920796821088594,-0.025089551648511375,0.4486805470853793,0.3881744413035475,-0.8700835211942798,-2.4605134119082788,-0.7003997417831573,0.5491679707821241,0.3266239935971566,2018.0,8.0,0.3514158428277111,0.3564419667339714,7.19756653257256,0.8740093990372467,-0.4984022172866679
2018_2019,0053000000000000244f,5,-0.0221571482745765,0.5711465949786738,0.8896183127712928,-0.01210078412893469,0.07640261479311103,0.6739541262350285,0.00508629550259334,0.3624548311024655,0.25782136185100235,-0.8344361103139761,-0.48263823045131315,0.2714261424086449,0.4603608536057913,-0.26109961868144366,2018.0,7.0,0.3331025129550464,0.3022755663996567,15.696117873158205,0.8475116683444672,-0.7102585342523767
2018_2019,00530000000000002450,5,-0.008000681359498359,0.5196658194860702,0.06122906296405106,-0.010127371962528981,0.09419458263952171,0.27186862178455606,-0.017537488437008208,0.5516107079966822,0.14341209253369547,-0.2871715653580511,-0.4039289380784566,-0.4571823609672964,0.47966241268857834,-0.13336231127374856,2018.0,8.0,0.3003751596832811,0.2940673476768555,14.283474928201905,0.9769570612310252,-1.0888623477806352
2018_2019,00530000000000002451,5,0.010399295657062636,0.35250717262120157,0.14517793991756123,0.0,0.0,1.0,-0.05740469723179657,0.6273177153121807,0.6176467939463888,0.4241397462547695,0.0,-1.7411226342343555,0.40450365090651474,-0.6307613978946268,2018.0,8.0,0.5050157828053443,0.5127984337104571,10.408189001982308,0.9425502510729744,1.2785066133890486
2018_2019,00530000000000002452,5,-0.032728684114671884,0.743601908460868,0.965277976330789,-0.09744025128183385,0.7531306467054989,0.932771340123165,0.021252855544560134,0.15720662303179433,0.13504193070967352,-1.2431134155851777,-3.0,0.7920770268213155,0.5799584878875086,0.5303949807937245,2018.0,8.0,0.4146306355051096,0.4198773059121589,17.047538583041273,0.9655928690468,0.2328931422958997
2018_2019,00530000000000002454,5,-0.002302096700657943,0.5001299854335011,0.18650392355442003,-0.014199776965242017,0.10464230665593989,0.8162847698228047,-0.0033373748027252337,0.4569899737968124,0.013796409961256528,-0.06687413105320772,-0.5663562918142124,0.00013828753538887441,0.48861950193021136,-0.0740844852168378,2018.0,8.0,0.4387719681977602,0.4787039113602491,15.265984926164904,0.768860295460637,0.5121702517276983
2018_2019,00530000000000002455,5,-0.013916752373170957,0.6973639165133491,0.8436266246306506,-0.042118650747179985,0.634083444026773,0.773353881711773,0.07401031732091264,-0.05894389247059843,0.7576153626971724,-0.515876646268884,-1.6798970090713814,2.4911533338353498,0.6277801546474943,0.8468777541006877,2018.0,7.0,0.4642760863970806,0.4619502601466596,7.369882282568566,0.7759723721534486,0.8072126381607193
2018_2019,00530000000000002459,5,0.0036878243708904366,0.3691701607198096,0.3162802329663783,0.0,0.0,1.0,0.0009115257797077427,0.5165177309690999,0.010727353043425536,0.16468586546339045,0.0,0.13697592277025664,0.3876092825742618,-0.7425679681234715,2018.0,7.0,0.441815674044415,0.4510865036158358,9.177563941717738,0.9438075956676716,0.5473811235398083
2018_2019,0053000000000000245b,5,-0.000572217737266337,0.5742068529180853,-0.007331951333457987,0.006071295308980296,0.23786117529940107,-0.004602252329906742,-0.0157068772170026,0.24912497602744263,0.04004536596133357,0.0,0.2421528384649877,-0.39822675456509954,0.5713457642317535,0.4733961588584628,2018.0,7.0,0.2651381424802764,0.3117121771882608,16.42684359633834,0.8666431534034303,-1.4964990112051693
2018_2019,0053000000000000245f,5,0.011660367803848243,0.46646969615321543,0.45627258453851627,0.03272543504266217,-0.06881511718775427,0.5063062102730682,-0.03972450271107308,0.5830478225641095,0.48234565902084503,0.47289061599559057,1.3052497996367745,-1.1717245130566325,0.5247715351724567,0.1651689017179079,2018.0,8.0,0.2546686197106151,0.2365930599369085,4.008975994369726,0.302970737983439,-1.6176148623251676
2018_2019,00530000000000002460,5,-0.0004182090668975195,0.39774581794681635,0.004641869450164093,0.0,0.0,1.0,-0.00928403162208224,0.5117236928888695,0.38851547022766686,0.005953709030244485,0.0,-0.19137630333982583,0.39565477261232873,-0.6893230862033054,2018.0,8.0,0.4733045734159555,0.4982021531130615,16.191015323436137,0.922180382225036,0.9116579804819204
2018_2019,00530000000000002467,5,-0.010635214670974478,0.5613062191514848,0.8658242700226207,-0.005879429872233645,0.10067014601753663,0.05001985861713787,0.004771337507089564,0.5154397061637102,0.15299727468500957,-0.3890180700350443,-0.23450031000984828,0.26128278732963,0.5081301457966124,0.05503654084095298,2018.0,8.0,0.479713132718071,0.481806555188967,21.14273772204807,0.9882967607105536,0.9857948949722276
2018_2019,00530000000000002468,5,0.01526406879033336,0.43102842797897073,0.9845716032872831,0.027358975579343442,-0.0908314008879964,0.9293701651299479,-0.05631345074125496,0.501288374096525,0.8843379167999778,0.612203468019807,1.0912092489114988,-1.7059785807722814,0.5073487719306375,0.049865425218102485,2018.0,8.0,0.4478248557542246,0.4707578852459224,19.418052844108068,0.9643595587740306,0.6168978697498042
2018_2019,00530000000000002469,5,-0.012729553260770663,0.43402939097527155,0.6996314878267225,0.0,0.0,1.0,0.023348696498561087,0.3136209614383537,0.7155447411776616,-0.46998158036597754,0.0,0.8595744686677096,0.3703816246714182,-0.8565802416404139,2018.0,7.0,0.4470989249257271,0.453349406335874,7.762807666615306,0.4638764708904991,0.6084999960279477
2018_2019,0053000000000000246b,5,0.0006309949459867178,0.38278956046963014,0.009939833639988294,0.0,0.0,1.0,0.0020284411689468376,0.45595695712637757,0.03870259451849567,0.046514122876544446,0.0,0.1729466539407642,0.38594453519956373,-0.7535852308350418,2018.0,8.0,0.3466206552679429,0.3922630741722233,7.11402887496595,0.5024491716401278,-0.5538749676076584
2018_2019,0053000000000000246d,5,-0.0071031905097804285,0.6225090412976563,0.6283591510906228,-0.03409891740013739,0.45453247442045974,0.7623776863669154,-0.03739300595723191,0.6072712452235882,0.4278188808869704,-0.25247612020076776,-1.3600309681548428,-1.0966376767883406,0.5869930887487541,0.5769498196463383,2018.0,8.0,0.3520791936937076,0.3701422991058176,12.897875714754765,0.9625533549334344,-0.4907282949414032
2018_2019,0053000000000000246e,5,-0.016987423610494875,0.8019546558184649,0.544716146225207,-0.06642706797696005,1.0507167173991259,0.7085352737582844,0.07033034206212929,-0.003730261496573264,0.8777736417681384,-0.6345834894017168,-2.649435127580576,2.3726381785933817,0.7170175377659905,1.4374488572314759,2018.0,8.0,0.4056758189259912,0.4344973608775055,9.495128112057882,0.8421746322654349,0.1293000506655655
2018_2019,0053000000000000246f,5,0.0005516364961352773,0.6040901329027052,-0.007186862863167498,0.014718107542416793,0.3031313838407381,0.014761495367477284,0.03575006594587455,0.21122543986562803,0.35379876390453513,0.04344626235690458,0.5870298407256634,1.258965802007075,0.6068483153833816,0.70835128713394,2018.0,8.0,0.4187465079858394,0.4305267968004359,11.315147787181818,0.908950648627162,0.2805072895280467
2018_2019,00530000000000002470,5,-0.01838563099561056,0.7052824409057216,0.9512312246989763,-0.06269612355503629,0.685253998140727,0.9367089298096506,0.033913975712032855,0.04565046395299943,0.2663712411314575,-0.6886357704517535,-2.5006268855259344,1.199833741653508,0.6133542859276688,0.7514076617944803,2018.0,8.0,0.4184639659235685,0.4619737218405033,14.939106688702385,0.9499882116834372,0.2772387238921512
2018_2019,00530000000000002471,5,0.006996400446435672,0.41897684921329154,0.6571059656286938,0.0,0.0,1.0,0.001871798979546108,0.3236639055196352,0.002840307542172016,0.2925896984816962,0.0,0.16790192616713048,0.4539588514454699,-0.30346793278861817,2018.0,8.0,0.3747066918263306,0.3743301146558889,12.042007186484604,0.9557054026571028,-0.228963861610174
