season,orch_id,CMI_z,cmi_cluster,cmi_label
2018_2019,005300000000000024f9,1.0620886929941549,0,Old
2018_2019,005300000000000024fa,0.568436192129944,0,Old
2018_2019,005300000000000024fb,0.430403193062019,0,Old
2018_2019,005300000000000024fc,-0.2884248183310085,0,Old
2018_2019,005300000000000024fd,0.21421323151607424,0,Old
2018_2019,005300000000000024fe,0.6691443786509375,0,Old
2018_2019,005300000000000024ff,-0.39767019901782563,0,Old
2018_2019,00530000000000002500,0.8476106222635192,0,Old
2018_2019,00530000000000002501,0.18919220049909813,0,Old
2018_2019,00530000000000002502,0.30546405222917145,0,Old
2018_2019,00530000000000002503,-0.6488807572477912,1,Young
2018_2019,00530000000000002504,-0.6731041284984657,1,Young
2018_2019,00530000000000002505,0.13158164874107708,0,Old
2018_2019,00530000000000002506,0.9633430430460854,0,Old
2018_2019,00530000000000002507,-0.27262111186442045,0,Old
2018_2019,00530000000000002508,0.07156548618369481,0,Old
2018_2019,00530000000000002509,0.19346655069796198,0,Old
2018_2019,0053000000000000250a,0.032048394548137765,0,Old
2018_2019,0053000000000000250b,0.618316105147157,0,Old
2018_2019,0053000000000000250c,0.2915744047687162,0,Old
2018_2019,0053000000000000250d,0.021596380951836337,0,Old
2018_2019,0053000000000000250e,0.08393293723516185,0,Old
2018_2019,0053000000000000250f,0.19733637083895078,0,Old
2018_2019,00530000000000002510,0.22386284067583684,0,Old
2018_2019,00530000000000002511,-0.4698575646127159,0,Old
2018_2019,00530000000000002512,-0.22660217665598453,0,Old
2018_2019,00530000000000002513,-0.01840408687640714,0,Old
2018_2019,00530000000000002514,0.17155608717086535,0,Old
2018_2019,00530000000000002515,0.3098755894477862,0,Old
2018_2019,00530000000000002516,-0.4013363203796059,0,Old
2018_2019,00530000000000002517,-0.1888937957315507,0,Old
2018_2019,00530000000000002518,-0.9728023242446961,1,Young
2018_2019,00530000000000002519,-0.011771281808588309,0,Old
2018_2019,0053000000000000251a,-0.41594494514820296,0,Old
2018_2019,0053000000000000251b,-0.7875314579117573,1,Young
2018_2019,0053000000000000251c,0.41203144105625533,0,Old
2018_2019,0053000000000000251d,0.20876169877298936,0,Old
2018_2019,0053000000000000251e,-0.010412372739510076,0,Old
2018_2019,0053000000000000251f,0.031419912123526614,0,Old
2018_2019,00530000000000002520,-0.2513593831657038,0,Old
2018_2019,00530000000000002521,-0.9375813826153793,1,Young
2018_2019,00530000000000002522,-2.208832190029636,1,Young
2018_2019,00530000000000002523,-2.070276717389696,1,Young
2018_2019,00530000000000002524,0.5754106194603658,0,Old
2018_2019,00530000000000002525,0.5130215383866926,0,Old
2018_2019,00530000000000002526,0.8234411281550261,0,Old
2018_2019,00530000000000002527,-0.5650991164762171,0,Old
2018_2019,00530000000000002528,0.4211800078983905,0,Old
2018_2019,00530000000000002529,0.5756793624014189,0,Old
2018_2019,0053000000000000252a,-0.3196505192759629,0,Old
2018_2019,0053000000000000252b,-0.677448971056661,1,Young
2018_2019,0053000000000000252c,-0.2898597417567627,0,Old
2018_2019,0053000000000000252d,-0.5096793596537628,0,Old
2018_2019,0053000000000000252e,-0.09878093103694913,0,Old
2018_2019,0053000000000000252f,0.04490454411653178,0,Old
2018_2019,00530000000000002530,-0.1637455250472538,0,Old
