season,orch_id,z_slope_Intensity,z_level_Intensity_t5,Q,K,cluster,best_soft,Dmin,D2,uncertain,label,CMI
2019_2020,00530000000000005003,0.324114035968436,0.812513524881677,0.4249606652661343,3,0,0.5243543175870814,1.0195118586966825,1.1239152686657847,1,Cover,-0.3367816459949155
2019_2020,00530000000000005013,1.1611557094728657,-0.15841998246059566,0.40144794567535746,3,0,0.6238534775827007,0.7709218887551035,1.2786036094491258,0,Cover,-3.0719834797507977
2019_2020,0053000000000000501f,1.3279694584226818,-0.4613554830778934,0.28291219782739446,3,0,0.5732234999689808,1.0572700374855868,1.4200688914590525,1,Cover,0.0707771157189004
2019_2020,00530000000000005022,-0.4639730951608831,0.1875741372759995,0.5727408183619017,3,1,0.5610393869170534,0.7088223015869175,0.9059519639414967,1,NoCover,0.5412666943205939
2019_2020,00530000000000005025,0.0512050142397615,0.2715040952110289,0.20442865541344726,3,1,0.6166057522499211,0.7015479545006683,1.1282863703950528,0,NoCover,-0.4394802327590796
2019_2020,00530000000000005028,-0.07849789065394569,-0.44237975584421074,0.21552208959593455,3,1,0.9820697739988851,0.02988131225446143,1.6366516278547956,0,NoCover,0.4298327922387523
2019_2020,0053000000000000502a,1.810558567681488,0.348070795676782,0.3085535326849591,3,0,0.7886302193280343,0.5492919254108347,2.0494330373751453,0,Cover,-0.2068329587307173
2019_2020,0053000000000000502c,1.1866298916705567,-1.13705413377344,0.559498904693465,3,1,0.5421793959657188,1.467659057516809,1.7380923756513498,1,NoCover,0.3056740786934787
2019_2020,0053000000000000502d,-0.8551012074885708,0.2204054714803272,0.5294416041940943,3,2,0.5475859145750481,0.8210439218529783,0.9937623547503968,1,Baseline,0.5433304975827892
2019_2020,00530000000000005030,-1.0330841781901854,-0.24754566202744585,0.6728331973279689,3,1,0.578064953511336,0.956571715833365,1.3105348537534416,1,NoCover,0.257170972345918
2019_2020,00530000000000005034,-0.4023300498333397,-0.3406537580936055,0.3302688941510083,3,1,0.8170533134864497,0.3198326122021301,1.4283958924909086,0,NoCover,0.630370182254585
2019_2020,00530000000000005035,0.025489223075058517,0.05338302575608235,0.3179670572974969,3,1,0.7244198120881202,0.48313169147743706,1.2700120854326955,0,NoCover,0.512000307234234
2019_2020,00530000000000005039,-0.3763230444620325,-0.21455590217816237,0.47239910210307906,3,1,0.7904148945051324,0.3486361945776462,1.3148226364039464,0,NoCover,-0.4783514982955284
2019_2020,0053000000000000503a,1.6591098460057123,0.1248069927309854,0.47646013055450276,3,0,0.7594531438976745,0.5802392816449383,1.8319281066418245,0,Cover,-0.6217748058693051
2019_2020,0053000000000000503c,0.8951339883827187,0.22224892703228039,0.5845894305913981,3,0,0.6748126031318753,0.566048061364495,1.1746345936710203,0,Cover,0.0295018372319815
2019_2020,00530000000000005044,-0.0,-0.2933396340517878,0.48575070464605663,3,1,0.9099812736489166,0.15246694610585126,1.5412578185749177,0,NoCover,-0.3092507068412885
2019_2020,00530000000000005046,-0.4605973158564612,1.2247670844737026,0.5227117760012834,3,2,0.8205969980297801,0.3675571694698782,1.6812222011835247,0,Baseline,0.100426691184984
2019_2020,00530000000000005047,-0.0,-0.16112684932799687,0.24518912234860665,3,1,0.8409532473849191,0.2701924234847259,1.4286314697552416,0,NoCover,-1.30872497956509
2019_2020,0053000000000000504f,-0.7809672382087631,-0.3839283620697933,0.46213577487258806,3,1,0.6731379469339329,0.6903294350363167,1.4216607105336971,0,NoCover,0.0058403531689876
2019_2020,00530000000000005050,-0.6302404968870154,-0.13717981400239615,0.569173236450212,3,1,0.6612857993401395,0.6064706560391264,1.1840378459889573,0,NoCover,-1.1344167309989726
2019_2020,00530000000000005051,-0.692933129934234,-0.23023362699887487,0.5724103215745519,3,1,0.6687509298047448,0.6294316113803137,1.2707446246142338,0,NoCover,-1.299720251354713
2019_2020,00530000000000005054,-0.0,0.11619778710839655,0.49158868665834093,3,1,0.6908514956990663,0.5393967267157979,1.205385212098741,0,NoCover,-0.2878494760731119
2019_2020,00530000000000005055,-0.4107946216876783,0.49637793266453745,0.6023680379700321,3,2,0.5964806719010587,0.6535817647779127,0.9661219749588296,1,Baseline,0.9370498806139548
2019_2020,0053000000000000505c,-0.943159973520376,-0.4138252765595563,0.3223342768521944,3,1,0.6317051992090672,0.8518055905877453,1.4610307262933164,0,NoCover,-0.5170987758026097
2019_2020,00530000000000005061,-0.9184961458991481,-0.45314936534085065,0.3872446548638647,3,1,0.6439587787180571,0.8280009694454185,1.4975751716097168,0,NoCover,-0.0233782773635953
2019_2020,0053000000000000506f,-0.752579649696483,-0.38886322728192624,0.2765891447016686,3,1,0.6831511823349745,0.6617563367776991,1.4267991505188065,0,NoCover,0.5007690564302063
2019_2020,00530000000000005074,0.31381713594817806,-0.5217547728052172,0.5861132276808186,3,1,0.7821607554290082,0.41889752924895124,1.5040687850803132,0,NoCover,1.2346845287028585
2019_2020,00530000000000005077,2.13274372201853,0.8735307813422413,0.42124460859724855,3,0,0.7496357404914461,0.8585316981586211,2.5705987210308185,0,Cover,-0.4745989555789215
2019_2020,0053000000000000507b,0.43765888112066087,-0.19532978632773842,0.3110141034938341,3,1,0.6741475077667696,0.5729662041655376,1.1853944584726794,0,NoCover,0.7986441720415745
2019_2020,0053000000000000507d,0.765517181353017,0.6298531098590328,0.44810086558330986,3,0,0.7085822751280662,0.5558671693543968,1.3515911693539904,0,Cover,-0.8692452017852754
2019_2020,00530000000000005082,-0.9703629326764401,0.4140046929905527,0.300327148129572,3,2,0.649213761092921,0.6530056298145747,1.2085429641356902,0,Baseline,0.6238461043717188
2019_2020,0053000000000000508c,-0.3989211070371249,0.03574668281191375,0.5211286864393715,3,1,0.6623178090118005,0.5460177911304879,1.0709398267190386,0,NoCover,0.50470070653723
2019_2020,00530000000000005091,0.78371035630542,-0.38404018043315835,0.3834678209584811,3,1,0.5606200678350532,0.8756281751938264,1.1172443050748184,1,NoCover,0.6907398902993221
2019_2020,00530000000000005092,-0.9593871225472856,-0.5249520369495307,0.3924725687292467,3,1,0.6426290531504368,0.8749163111888931,1.5732858129675311,0,NoCover,0.4965693056486979
2019_2020,00530000000000005096,0.849413129845213,-0.19373117831658754,0.24656209869734608,3,0,0.5124991964231203,0.9193880583370718,0.9665330552105545,1,Cover,-0.7053492625772856
