orch_id,season,summer_year,stability_score,EVI2_p90_summer_mean,EVI2_p90_summer_median,EVI2_summer_imgcount_mean,valid_fraction,CMI_season_z
00530000000000002410,2016_2017,2016,8.0,0.4466968106176787,0.44649276666325005,3.750435552308429,0.3831314805968474,0.5146957757780796
00530000000000002430,2016_2017,2016,7.0,0.26539807043731894,0.31752564190262517,4.798554935993088,0.7327155161129872,-2.478019878801715
00530000000000001ea7,2016_2017,2016,7.0,0.3668807441941505,0.41178204204597557,3.6706008281456866,0.2494577617531901,-0.8028356711312805
00530000000000001ea8,2016_2017,2016,7.0,0.42610441983588143,0.4171540631665864,2.6017804610740454,0.20546443884712257,0.17477521043602964
00530000000000001eac,2016_2017,2016,7.0,0.5147427273607369,0.5167855733479955,8.03642234054605,0.9422227257278801,1.6379362354999525
00530000000000001eb3,2016_2017,2016,7.0,0.20965431809542764,0.20808946533620554,14.248119378007114,0.9874123143434909,-3.398187333427357
005300000000000022e0,2016_2017,2016,7.0,0.2167492959619464,0.21431699615925556,8.604700363335327,0.9090557880697234,-3.281069854790139
005300000000000023e3,2016_2017,2016,7.0,0.44043060452793736,0.4354341960151601,4.887288357381844,0.7959601227023708,0.4112589121741943
005300000000000023e4,2016_2017,2016,7.0,0.29166702746037354,0.27671850237717904,2.1657610457651955,0.07921048877592043,-2.044395691263672
005300000000000023e5,2016_2017,2016,8.0,0.5151918436593699,0.5244047444325697,9.033789631229936,0.9805601941188903,1.6453498412222467
005300000000000023e6,2016_2017,2016,8.0,0.46865041592705486,0.448223837305244,9.51228918336842,0.9888457496800687,0.8770860395961048
005300000000000023e7,2016_2017,2016,8.0,0.44702739953204507,0.45403322357012954,4.790743605882369,0.917377985445999,0.5201528386251273
005300000000000023e8,2016_2017,2016,8.0,0.509300019028372,0.5202630336840863,13.256912747446714,0.9809796999117384,1.5480929281864195
005300000000000023e9,2016_2017,2016,8.0,0.47328127714442947,0.4835279510119865,5.5960377145296345,0.9839675584738422,0.9535281088881272
005300000000000023ea,2016_2017,2016,8.0,0.4820024027336964,0.49331092425749623,5.215399089508674,0.9943516453977457,1.0974885636082805
