orch_id,season,time_period,period_start_date,period_end_date,orchard_savi_mean,orchard_savi_stddev,orchard_savi_fill,orchard_bsi_mean,orchard_bsi_stddev,orchard_bsi_fill,ACRES,CNTY,stability_score,startyear,endyear
00530000000000002410,2019_2020,1,2019-11-16,2019-11-30,0.21000451662321099,0.05369392980117204,0.053994916086542014,0.06778171930372694,0.06935589735668478,0.7785807648978877,41.12,Butte,8.0,2016,2023
00530000000000002430,2019_2020,1,2019-11-16,2019-11-30,0.1831942432099504,0.04343808940139965,0,0.1483647110875078,0.026594157388713492,0.04818415784958536,3.11,Tehama,7.0,2016,2023
00530000000000001ea7,2019_2020,1,2019-11-16,2019-11-30,0.19569910984660482,0.04919131359868476,0.02422220296386169,0.15774142124559526,0.05869989492002708,0.18422306959008583,3.43,Tehama,7.0,2016,2023
00530000000000001ea8,2019_2020,1,2019-11-16,2019-11-30,0.3419183406090654,0.07303268877030086,0.7599763135686375,-0.023442823529877494,0.07113564914417185,0.9647292016821619,20.92,Tehama,7.0,2016,2023
00530000000000001eac,2019_2020,1,2019-11-16,2019-11-30,0.4002512346647808,0.030636787107531035,1.0,-0.09688583099942388,0.03237021888999033,1.0,2.63,Tehama,7.0,2016,2023
00530000000000001eb3,2019_2020,1,2019-11-16,2019-11-30,0.25886959247032615,0.04887658711202649,0.12762473191574258,0.07559579179256225,0.04012471241081211,0.7831662482612627,26.82,Tehama,7.0,2016,2023
005300000000000022e0,2019_2020,1,2019-11-16,2019-11-30,0.24036977208864452,0.04306810319737493,0.02342974593027345,0.08994576191643008,0.03474535404420824,0.6605265831490266,9.51,Tehama,7.0,2016,2023
005300000000000023e3,2019_2020,1,2019-11-16,2019-11-30,0.1438783456568426,0.07901934902273418,0.05997181760410417,0.18420304837621496,0.09186078021128899,0.08169017724962278,165.91,Tehama,7.0,2016,2023
005300000000000023e4,2019_2020,1,2019-11-16,2019-11-30,0.2362609903537486,0.019976033168680907,0,0.13063695622040838,0.020586975434377923,0.07089709023425192,8.47,Tehama,7.0,2016,2023
005300000000000023e5,2019_2020,1,2019-11-16,2019-11-30,0.2537812846290462,0.07074396053501342,0.3369168434678045,0.062395929020177,0.12375366295052062,0.6242160114173961,145.13,Tehama,8.0,2016,2023
005300000000000023e6,2019_2020,1,2019-11-16,2019-11-30,0.15528062841486842,0.09451200756616766,0.09848016877637128,0.200451624841865,0.08075690629883844,0.10417468354430377,87.84,Tehama,8.0,2016,2023
005300000000000023e7,2019_2020,1,2019-11-16,2019-11-30,0.317431782052925,0.07597697755981025,0.5937286285922149,-0.03765799939217836,0.07483761535935382,0.9636653328483081,50.88,Tehama,8.0,2016,2023
005300000000000023e8,2019_2020,1,2019-11-16,2019-11-30,0.2871097025259277,0.0629827950667004,0.510157346319736,-0.012157742915629407,0.07795043535070062,0.8968367162457258,25.84,Tehama,8.0,2016,2023
005300000000000023e9,2019_2020,1,2019-11-16,2019-11-30,0.35749755149402856,0.05179392616445812,0.925105358217941,-0.07965963919329126,0.08201739079803987,0.9665382299819385,6.15,Tehama,8.0,2016,2023
005300000000000023ea,2019_2020,1,2019-11-16,2019-11-30,0.3554775145225164,0.04555127114213011,0.9419279727060265,-0.069566571308756,0.06378584843062694,0.9635971280016395,42.97,Tehama,8.0,2016,2023
005300000000000023eb,2019_2020,1,2019-11-16,2019-11-30,0.24205577371966758,0.049919672494496345,0.061908960071132,0.06430000008318022,0.046514151257779864,0.7539368574248873,68.86,Tehama,8.0,2016,2023
005300000000000023ec,2019_2020,1,2019-11-16,2019-11-30,0.29648433257576573,0.033463953681024845,0.4687273992604014,0.011825614398187724,0.05643897646496081,0.9745711829482961,21.71,Tehama,8.0,2016,2023
005300000000000023ed,2019_2020,1,2019-11-16,2019-11-30,0.26056936311325213,0.05029793247606112,0.1668921263445859,0.021436532341751753,0.06500614370517356,0.8713890830580033,44.22,Tehama,8.0,2016,2023
005300000000000023ee,2019_2020,1,2019-11-16,2019-11-30,0.3195785614987228,0.05943783676341817,0.8197380165248044,-0.024945495789770584,0.06246124901369684,0.9434097742673786,44.59,Tehama,7.0,2016,2023
005300000000000023ef,2019_2020,1,2019-11-16,2019-11-30,0.2631796496138506,0.04586327686004365,0.10761476255849595,0.05179897468204974,0.055160968900461974,0.8070485905825049,36.98,Tehama,8.0,2016,2023
005300000000000023f0,2019_2020,1,2019-11-16,2019-11-30,0.2865995005874246,0.053527072208895236,0.47929673719531685,-0.002617700461684666,0.06200881705527351,0.9257061752906331,90.43,Tehama,8.0,2016,2023
005300000000000023f1,2019_2020,1,2019-11-16,2019-11-30,0.219778456496365,0.08220279096737082,0.19673423013752528,0.09173807527596252,0.09180069421032483,0.49939301338873704,440.47,Tehama,8.0,2016,2023
