orch_id,season,summer_year,stability_score,EVI2_p90_summer_mean,EVI2_p90_summer_median,EVI2_summer_imgcount_mean,valid_fraction,CMI_season_z
00550000000000007463,2018_2019,2018,7.0,0.3512259850947407,0.34466596725168214,15.645186028939097,0.8903224351238879,-0.3227570174417616
0055000000000000746a,2018_2019,2018,7.0,0.38869012886500437,0.4274941242807524,10.539568450852977,0.6861367403517523,0.0983732429372433
0055000000000000746c,2018_2019,2018,7.0,0.3170691605233362,0.33118348919703317,21.3074343097563,0.8778479002937206,-0.7067100716923407
0055000000000000746e,2018_2019,2018,7.0,0.4094077574638138,0.43554980827731105,11.497839760074106,0.8867412440650078,0.33125779462362837
00550000000000007470,2018_2019,2018,7.0,0.35580071615668807,0.36377859328615236,12.236124705455865,0.9494652891063984,-0.27133297596103817
00550000000000007479,2018_2019,2018,7.0,0.49086937601315517,0.49904603214940646,11.670579754917108,0.9994556982508789,1.2469587603509933
0055000000000000747a,2018_2019,2018,7.0,0.49596798493371025,0.5107139909637698,17.56235478443557,1.0,1.3042716543931188
00550000000000007485,2018_2019,2018,7.0,0.4264052054905238,0.4237392082032854,53.44449383775831,0.9856929711611179,0.5223242115464833
00550000000000007489,2018_2019,2018,7.0,0.40098883344331093,0.4278511486355139,19.56610230910153,0.9969802508404968,0.23662160897884757
00550000000000007492,2018_2019,2018,7.0,0.3891440314061368,0.3955090092590011,13.342919284678594,0.8399548896407282,0.10347551076180551
00550000000000007493,2018_2019,2018,7.0,0.40788410537771147,0.42093765805211253,18.83994394428402,0.906701206047223,0.31413059151224726
0055000000000000749c,2018_2019,2018,7.0,0.2935139168393115,0.2969419690551904,22.319746475795,0.8450442574582012,-0.9714919379689131
0055000000000000749d,2018_2019,2018,7.0,0.15356215827993136,0.15039455964027731,3.27512425237975,0.3889310083396512,-2.5446740420102714
005500000000000074aa,2018_2019,2018,7.0,0.38182578548523755,0.3762030860111015,18.34368131122629,0.9089034218881442,0.02121192483589131
005500000000000074ac,2018_2019,2018,7.0,0.23199409845784838,0.22378629190044813,7.1373942389961,0.4143454701017207,-1.6630293528455458
005500000000000074e1,2018_2019,2018,7.0,0.42371312903852104,0.42685702043097357,22.326088279597702,0.9468603076548545,0.4920628804950056
005500000000000074e5,2018_2019,2018,7.0,0.3082386210983267,0.3192249712161067,11.312471486359076,0.6886006265397365,-0.8059731801767
005500000000000074ea,2018_2019,2018,7.0,0.33139996487538476,0.348958059253802,19.626565664141612,0.8825220630515765,-0.5456190988083154
005500000000000074ed,2018_2019,2018,7.0,0.3700327886854392,0.3667098073075998,24.665399539106968,1.0,-0.11135183648753717
005500000000000074fc,2018_2019,2018,7.0,0.35748102521870945,0.36041424075661,42.86978641045139,0.9255201493053158,-0.252444809261018
00550000000000007537,2018_2019,2018,8.0,0.36013589009310293,0.3649979826023053,17.227589983678357,0.7549609140108235,-0.22260176940188142
00550000000000007539,2018_2019,2018,8.0,0.3096754154530195,0.3143658118504112,17.253873188632653,0.9637277347801587,-0.7898223351336824
0055000000000000753a,2018_2019,2018,7.0,0.25530244711383854,0.2796846626291614,29.042290875425092,0.9961073206205066,-1.4010228060339016
