orch_id,season,summer_year,stability_score,EVI2_p90_summer_mean,EVI2_p90_summer_median,EVI2_summer_imgcount_mean,valid_fraction,CMI_season_z
00530000000000001ea9,2016_2017,2016,7.0,0.42853628568246627,0.4274568393094289,2.7650199203187253,0.38250996015936256,0.07667121174395893
00530000000000001eab,2016_2017,2016,7.0,-9999,-9999,2.0,0,
00530000000000001ead,2016_2017,2016,7.0,0.5044617806712957,0.49757083367355276,2.0549286199864034,0.027464309993201902,0.9405059735149275
00530000000000001eae,2016_2017,2016,7.0,-9999,-9999,0,0,
00530000000000001eaf,2016_2017,2016,7.0,-9999,-9999,0,0,
00530000000000001eb0,2016_2017,2016,7.0,0.4633963038672365,0.4751353681204709,2.2619708770741624,0.09194039959363356,0.47328759874812776
00530000000000001eb1,2016_2017,2016,7.0,0.5124435261789876,0.5083577595080441,4.278576496508458,0.9241196459912618,1.0313174885424947
00530000000000001eb2,2016_2017,2016,7.0,0.46650310785698745,0.4713861567253437,2.0368462451995004,0.016364113083578817,0.5086349518967697
00530000000000001eb4,2016_2017,2016,7.0,-9999,-9999,0,0,
00530000000000001eb5,2016_2017,2016,7.0,0.38740176609024324,0.40546597810578416,6.5509065550906564,0.6188981868898187,-0.39133269047280117
00530000000000001eb7,2016_2017,2016,7.0,-9999,-9999,2.0,0,
00530000000000001eb8,2016_2017,2016,7.0,-9999,-9999,0,0,
00530000000000001eb9,2016_2017,2016,7.0,0.38306236282266126,0.37695008845762074,2.3963647959183674,0.12753109056122447,-0.4407038192146203
00530000000000001eba,2016_2017,2016,7.0,0.3968729933276933,0.4039814191641263,2.810838550754388,0.16021759211741765,-0.2835747453247962
00530000000000001ebb,2016_2017,2016,7.0,0.47114659111707174,0.4699286099137932,2.888682127482294,0.1564227190667962,0.5614657204857996
00530000000000001ebc,2016_2017,2016,7.0,-9999,-9999,0,0,
00530000000000001ebd,2016_2017,2016,7.0,0.39001824761412707,0.3937307918478978,3.4693021548786236,0.6708173858333769,-0.361563932373893
00530000000000001ebe,2016_2017,2016,7.0,0.4637043914101146,0.4620044552434523,4.157092953554228,0.6814113561669319,0.4767928341008357
00530000000000001ec0,2016_2017,2016,7.0,-9999,-9999,2.0,0,
00530000000000001ec1,2016_2017,2016,7.0,0.4328963550920732,0.4479454760964046,2.1433194356910845,0.059000339361031655,0.1262774674596025
00530000000000001ec3,2016_2017,2016,7.0,-9999,-9999,0,0,
00530000000000001ec4,2016_2017,2016,7.0,0.36171006282427054,0.35816572284059106,9.17546362339515,1.0,-0.6836374870831777
00530000000000001ec8,2016_2017,2016,7.0,0.3547418088622329,0.35490206416576603,4.0,1.0,-0.762918102930885
005300000000000022e1,2016_2017,2016,7.0,-9999,-9999,0,0,
005300000000000022e2,2016_2017,2016,7.0,-9999,-9999,2.0,0,
005300000000000022e3,2016_2017,2016,7.0,-9999,-9999,0,0,
005300000000000022e4,2016_2017,2016,7.0,-9999,-9999,2.0,0,
00530000000000002410,2016_2017,2016,8.0,0.44669681061767896,0.44649276666325005,3.750435552308427,0.38313148059684715,0.2832907765338001
00530000000000002414,2016_2017,2016,7.0,0.3176205775038828,0.337504066314052,3.4775591761450975,0.48401475561020596,-1.1852612177410446
00530000000000002416,2016_2017,2016,8.0,0.48287293102201473,0.5016417948586906,4.249200668098306,0.5891672631830112,0.6948809855390226
00530000000000002417,2016_2017,2016,8.0,0.4539548681640681,0.45866270649507607,5.648473689310981,0.7825758309913754,0.36586860381602576
00530000000000002418,2016_2017,2016,8.0,0.47079341346866876,0.43641632428152105,3.0112646796446336,0.29559946719458396,0.5574474769456567
00530000000000002419,2016_2017,2016,7.0,0.5311762813304111,0.5450175177180165,7.890816258984604,0.804417694682512,1.244447545658679
0053000000000000241a,2016_2017,2016,8.0,0.4653264266414152,0.4660521868082046,2.9603995006242196,0.39697342607454966,0.49524737849097544
0053000000000000241b,2016_2017,2016,7.0,-9999,-9999,2.0,0,
0053000000000000241c,2016_2017,2016,8.0,0.3180545752551123,0.32098971293707196,2.1615229524004325,0.03171259094760834,-1.180323451525656
0053000000000000241d,2016_2017,2016,7.0,0.5628004036876437,0.5759234201042323,5.630057803468208,0.8104046242774566,1.6042478499793191
0053000000000000241f,2016_2017,2016,8.0,-9999,-9999,2.0,0,
00530000000000002420,2016_2017,2016,8.0,-9999,-9999,2.0,0,
