season,orch_id,z_slope_Intensity,z_level_Intensity_t5,Q,K,cluster,best_soft,Dmin,D2,uncertain,label,CMI
2018_2019,00530000000000004f94,0.10471157260039311,-0.2349055229902578,0.4586156528389277,2,1,0.830695509475085,0.31360042729064824,1.5386861028442298,0,NoCover,1.0590078761329742
2018_2019,00530000000000004f95,0.656533945453879,0.25873297710646853,0.5688412115676351,2,0,0.5384111399743587,0.8422294774392354,0.9824018132562321,1,Cover,0.4956634242184511
2018_2019,00530000000000004f99,-0.7128096289057115,2.000246946924816,0.45211747706875743,2,0,0.5405279782582271,1.9258167762260845,2.2655521975052677,1,Cover,-0.0553435514132285
2018_2019,00530000000000004f9a,1.500574958997315,-0.8767204026798524,0.5864235770743772,2,1,0.5211153885444868,1.8344468626317183,1.9962188525520157,1,NoCover,1.0435988316941591
2018_2019,00530000000000004f9c,0.37496646121985777,-0.4709463360779406,0.548345593154451,2,1,0.7176172691341576,0.6391823578636687,1.6243496786167728,0,NoCover,0.9598075272923354
2018_2019,00530000000000004f9d,-1.0269456823487235,0.13597471465014696,0.4134439529059581,2,1,0.7108178724085858,0.888588428538315,2.1841755625815065,0,NoCover,-0.4563354091862855
2018_2019,00530000000000004fa0,-0.428950517183956,-0.3971875705256144,0.3791458996570936,2,1,0.8731129661460366,0.2908735138461772,2.0015081819932012,0,NoCover,0.478298297679382
2018_2019,00530000000000004fa1,0.3150323650589326,-0.8364268438715926,0.5713124587328007,2,1,0.7087144896681348,0.8172278493817352,1.988362612192057,0,NoCover,-0.3182529189058259
2018_2019,00530000000000004fa4,1.0292264517731813,0.6306374133990741,0.5920412993584049,2,0,0.7806652507515757,0.4199308410668544,1.4946351021126718,0,Cover,0.4638827330016701
2018_2019,00530000000000004fa7,0.17316796226360734,-0.5014264535408693,0.4404761929746998,2,1,0.783010695601897,0.4806573231899566,1.7344625626644665,0,NoCover,0.087132785838519
2018_2019,00530000000000004fa8,-0.4478225818598433,-0.14832610650257985,0.3604904653241395,2,1,0.8817303943878574,0.24744134659505534,1.8447390180416794,0,NoCover,-0.84785293267034
2018_2019,00530000000000004fa9,0.4003227434456384,-0.4306053589392421,0.589559367751685,2,1,0.7090214417393352,0.6474445776876182,1.5776148272312263,0,NoCover,0.0798778822474976
2018_2019,00530000000000004faa,0.012310032108272358,0.03983114276243323,0.3114894245875569,2,1,0.8063182967025625,0.3316555923174466,1.3807188171956826,0,NoCover,0.5718066545879199
2018_2019,00530000000000004fab,0.42601790697008995,-0.8333436962976092,0.5521675789149083,2,1,0.6868337477377786,0.8901458644741458,1.9522608701085002,0,NoCover,0.8145603777533303
2018_2019,00530000000000004fac,0.3181318930236394,-0.13104617506265,0.48440818053986656,2,1,0.7158634924756402,0.5315325871206266,1.339161860952213,0,NoCover,0.2687371494956674
2018_2019,00530000000000004fad,-0.40850458599056316,-0.21227092008283316,0.4215595758908543,2,1,0.9024538430123239,0.20078635300657136,1.8575864133540598,0,NoCover,1.0360478665624062
2018_2019,00530000000000004faf,-0.5926410566373012,-0.13068867017952598,0.42383440311384674,2,1,0.8321644408079258,0.39262920987715866,1.9467392277006406,0,NoCover,-1.9516899103464869
2018_2019,00530000000000004fb0,-0.16650322879119978,0.11840261711637537,0.31185625083081686,2,1,0.8157424626178883,0.32929019720114655,1.4578290809549888,0,NoCover,1.0484246230009937
2018_2019,00530000000000004fb1,-0.2569490345610212,-0.22461533869393563,0.5280843101261319,2,1,0.9713610827750808,0.05182864136151007,1.7578990433294825,0,NoCover,0.8589989281070567
2018_2019,00530000000000004fb3,0.7476938739257025,0.2112222734781508,0.5727265393003536,2,0,0.5482303493304125,0.8598924602372414,1.0434944958426042,1,Cover,0.2983721305683647
2018_2019,00530000000000004fb6,-1.596767983685106,2.0188930924491717,0.4859147455703787,2,1,0.5103098887619482,2.624825362286793,2.7353510065000237,1,NoCover,0.6104181331976206
2018_2019,00530000000000004fb7,-0.47849179364355293,-0.1234647293561999,0.24911597100096322,2,1,0.8671864535798315,0.283712599432519,1.8524595537826867,0,NoCover,0.2353538686024673
2018_2019,00530000000000004fba,-0.30258352327165267,-0.12756220170087224,0.33799009006368275,2,1,0.9325676037674349,0.12453686286966145,1.72230337754165,0,NoCover,-2.0008600458527472
2018_2019,00530000000000004fbd,0.3488308455748385,0.2753679817405569,0.3223864166869587,2,1,0.5711525245198853,0.7373729090193877,0.9820563780339275,1,NoCover,0.2409236431388083
2018_2019,00530000000000004fc0,0.5091053130834599,-0.3588543552222181,0.5592774680443949,2,1,0.6680186136758548,0.7325033626996601,1.4739557728870771,0,NoCover,1.0546526533900724
2018_2019,00530000000000004fc2,-0.07098668612732766,-0.30193496655359003,0.2922744776013525,2,1,0.9109440997487349,0.1657561104425188,1.695503053462953,0,NoCover,-1.4111434733471968
2018_2019,00530000000000004fc4,-0.33578342539524797,0.19827847864035644,0.3109431109196781,2,1,0.7839934267464844,0.4262523553735055,1.5470781269041582,0,NoCover,-2.4152866814183453
2018_2019,00530000000000004fc5,-0.4723483695136267,-0.15516456759163313,0.3474726820992477,2,1,0.873760067980256,0.2698720033569893,1.8678985026884432,0,NoCover,-2.452514082424609
2018_2019,00530000000000004fc6,-0.33874703399070805,-0.27344581847955673,0.2233247216994502,2,1,0.9267124542978129,0.14629796687037527,1.8499207012355947,0,NoCover,-1.803057148005372
2018_2019,00530000000000004fc8,-1.88563204111066,1.8164438845554292,0.3063450800032164,2,1,0.5285147842559006,2.629605001694787,2.947674866020124,1,NoCover,
2018_2019,00530000000000004fcc,0.6507875818486981,0.08319675172804743,0.37614493053823383,2,1,0.5268925606946544,0.9066786885807118,1.0097542677726494,1,NoCover,0.1955538286472941
2018_2019,00530000000000004fcf,-0.2921377057157409,-0.047098950656339574,0.2710415869556098,2,1,0.9012590376797189,0.18194383016409427,1.6606939757541048,0,NoCover,-2.018087098967264
2018_2019,00530000000000004fd2,-0.0020148260194978304,-1.7387056840401898,0.28819499358559136,2,1,0.6559990063708749,1.5441802703872771,2.9447028985145307,1,NoCover,
2018_2019,00530000000000004fd7,0.3099244273189573,0.29580651457722434,0.5967263725167335,2,1,0.5783653189052285,0.7225726039684468,0.9911683105414603,1,NoCover,
