season,orch_id,CMI_z,cmi_cluster,cmi_label
2018_2019,00530000000000001ea9,0.020198707666715457,0,Old
2018_2019,00530000000000001eab,-0.23655935753420243,0,Old
2018_2019,00530000000000001ead,-2.12895648613383,1,Young
2018_2019,00530000000000001eb0,-1.5719278154654162,1,Young
2018_2019,00530000000000001eb1,-0.501205873689952,0,Old
2018_2019,00530000000000001eb2,-0.5078864163593181,0,Old
2018_2019,00530000000000001eb4,-2.628602905837022,1,Young
2018_2019,00530000000000001eb5,-2.1789443374577275,1,Young
2018_2019,00530000000000001eb7,0.5087805027916963,0,Old
2018_2019,00530000000000001eb8,0.07469920045685799,0,Old
2018_2019,00530000000000001eb9,0.0777791424323009,0,Old
2018_2019,00530000000000001eba,-0.36825680481605927,0,Old
2018_2019,00530000000000001ebb,0.8317347676676392,0,Old
2018_2019,00530000000000001ebc,0.7733846091078251,0,Old
2018_2019,00530000000000001ebd,0.21114811329364264,0,Old
2018_2019,00530000000000001ebe,0.2312254002259942,0,Old
2018_2019,00530000000000001ec0,0.5951337732645212,0,Old
2018_2019,00530000000000001ec1,-0.2856409243332879,0,Old
2018_2019,00530000000000001ec3,0.4974728714689421,0,Old
2018_2019,00530000000000001ec4,-0.8835799809552676,1,Young
2018_2019,005300000000000022e1,0.6397178474559557,0,Old
2018_2019,005300000000000022e2,0.0014263065408270618,0,Old
2018_2019,00530000000000002410,0.10733069403231318,0,Old
2018_2019,00530000000000002414,-1.5819052580479527,1,Young
2018_2019,00530000000000002416,-0.6678700517265198,0,Old
2018_2019,00530000000000002417,0.445594578356436,0,Old
2018_2019,00530000000000002418,0.2481204932467871,0,Old
2018_2019,00530000000000002419,0.875272641410703,0,Old
2018_2019,0053000000000000241a,0.3962900057850334,0,Old
2018_2019,0053000000000000241c,-0.9361389474319721,1,Young
2018_2019,0053000000000000241d,0.5362423463347755,0,Old
2018_2019,0053000000000000241f,-0.7617347653666765,1,Young
2018_2019,00530000000000002420,-1.2911156619109496,1,Young
2018_2019,00530000000000002424,-0.7868346616037778,1,Young
2018_2019,0053000000000000242b,-0.6278361807427799,0,Old
2018_2019,0053000000000000242f,0.5663869326457454,0,Old
2018_2019,00530000000000002432,-0.9466874897489609,1,Young
2018_2019,00530000000000002435,0.6005785518150017,0,Old
2018_2019,0053000000000000243d,0.5371541108541165,0,Old
2018_2019,0053000000000000243f,-2.498905365209702,1,Young
2018_2019,00530000000000002442,0.24212212947318223,0,Old
2018_2019,00530000000000002445,0.1763534697242252,0,Old
2018_2019,00530000000000002446,0.6578214759307084,0,Old
2018_2019,00530000000000002448,0.7067836402074837,0,Old
2018_2019,0053000000000000244b,0.6264681042840202,0,Old
2018_2019,0053000000000000244d,0.12905735054332354,0,Old
2018_2019,0053000000000000244e,-0.3350645040355307,0,Old
2018_2019,00530000000000002453,0.5491567553837386,0,Old
2018_2019,00530000000000002456,0.2940730225052216,0,Old
2018_2019,00530000000000002457,0.5277250201246103,0,Old
2018_2019,00530000000000002458,0.07787166126871496,0,Old
