cluster,n,centroid_z_slope_Intensity,centroid_z_level_Intensity_t5,mean_silhouette,uncertain_rate,mean_slope_Intensity,p25_slope_Intensity,p75_slope_Intensity,mean_slope_Fill,p25_slope_Fill,p75_slope_Fill,mean_slope_Uniformity,p25_slope_Uniformity,p75_slope_Uniformity,mean_z_slope_Intensity,p25_z_slope_Intensity,p75_z_slope_Intensity,mean_z_slope_Fill,p25_z_slope_Fill,p75_z_slope_Fill,mean_z_slope_Uniformity,p25_z_slope_Uniformity,p75_z_slope_Uniformity,mean_r2_Intensity,p25_r2_Intensity,p75_r2_Intensity,mean_r2_Fill,p25_r2_Fill,p75_r2_Fill,mean_r2_Uniformity,p25_r2_Uniformity,p75_r2_Uniformity,mean_z_level_Intensity_t5,p25_z_level_Intensity_t5,p75_z_level_Intensity_t5,mean_CMI__summer_year,mean_CMI__stability_score,mean_CMI__EVI2_p90_summer_mean,mean_CMI__EVI2_p90_summer_median,mean_CMI__EVI2_summer_imgcount_mean,mean_CMI__valid_fraction,mean_CMI__CMI_season_z,label
0,376,0.9592204880465461,1.0446918498223794,0.2138537012349588,0.4920212765957447,0.03382544746242936,0.011795294449175526,0.051872274350851746,0.061573286226608605,0.014478379035034369,0.10623621225319324,0.005568247518754467,-0.012029807156795885,0.02317686462633108,1.036313418350144,0.441828994885802,1.7268897936258512,1.4396883406562615,0.46626627735122306,3.0,0.20172746561104865,-0.3183000332481125,0.799411066650072,0.7192890536048855,0.5732074107036044,0.9398993056721938,0.6765112403619389,0.514340092392315,0.9097810582633156,0.5446085861585918,0.24007247103759052,0.8427301184246471,1.0446918498223794,0.3821409247166942,1.579769659490268,2020.6143617021276,7.300531914893617,-824.0118785491574,-824.0106474084354,14.231623866095115,0.6550313154429938,-0.5037639274468454,Cover
1,1170,-0.20775763907440345,-0.20829312452246984,0.4762432809515482,0.21025641025641026,-0.010752581427677375,-0.022791723674099793,0.006204428479595838,-0.021208854370270265,-0.02953231735606114,0.0,-0.004539869000655849,-0.022060089151614032,0.009941197316459233,-0.2357469554322989,-0.6179011822959516,0.2573426611459713,-0.45174773688842046,-0.800222609135455,0.043792324962792686,-0.09013529932535184,-0.6260454241353456,0.3665470925966051,0.5942424676763213,0.34995240628727475,0.8626675760353343,0.7217107890592245,0.5343764269896578,1.0,0.4835255993706558,0.17372024226267868,0.7864529109763341,-0.20829312452246984,-0.583581711941161,0.17164499718093365,2020.648717948718,7.3760683760683765,-572.1484021690235,-572.1431797445287,16.171424917988265,0.7405770947929574,0.16401392573277707,NoCover
