season,orch_id,z_slope_Intensity,z_level_Intensity_t5,Q,K,cluster,best_soft,Dmin,D2,uncertain,label,CMI
2018_2019,005600000000000030e9,0.14196352240890425,-0.5944853445051375,0.5204249771903493,2,1,0.7839807528581563,0.5123064480214846,1.8592713386795832,0,NoCover,0.9008393420087154
2018_2019,005600000000000030ea,0.038546347265192134,-0.6839845561087396,0.39995127937792885,2,1,0.7913485964921048,0.5228423620621374,1.9829752517760246,0,NoCover,0.8424603385184125
2018_2019,005600000000000030eb,0.09637425111149366,-0.49871003596625696,0.3667881150362907,2,1,0.8125237203730673,0.41316908494207794,1.7906781738378656,0,NoCover,1.064189534758396
2018_2019,005600000000000030ec,0.0483661593149342,-0.2826832731950738,0.27952063412918243,2,1,0.8579157395165833,0.26866177810088465,1.6222005678536238,0,NoCover,1.333957126132621
2018_2019,005600000000000030ed,0.06221974236595029,-0.6033007104593947,0.4694914629742425,2,1,0.8025181644401318,0.4675054413592274,1.8998284454958971,0,NoCover,0.2595642561918312
2018_2019,005600000000000030ee,-0.6311267030798291,-0.6165509458238293,0.5886300548094315,2,1,0.800581865167072,0.5709396481441534,2.292088073093361,0,NoCover,-0.9882444359698358
2018_2019,005600000000000030ef,-0.38255989722281464,0.152988721331953,0.46128679304172837,2,1,0.791911805605967,0.41498009871820574,1.579270944339071,0,NoCover,0.1884928682144329
2018_2019,005600000000000030f0,0.05565949126206567,-0.6390105313888943,0.4276003356949422,2,1,0.796908727237994,0.4931248390291349,1.9349698413710759,0,NoCover,0.1391935559938637
2018_2019,005600000000000030f1,-0.5212593131080119,0.2139423476305395,0.5274142015483023,2,1,0.7553652398473705,0.5367259936077502,1.657263091479269,0,NoCover,0.2467414210135905
2018_2019,005600000000000030f2,0.43016416704760874,-0.7231166532099442,0.49913575270859856,2,1,0.699215209419573,0.8137160161383645,1.8915936990507907,0,NoCover,-0.0306002753719627
2018_2019,005600000000000030f3,0.08350086549691454,-0.7274687337877693,0.5663895413018778,2,1,0.7747085849095847,0.5829324217683628,2.004527120506769,0,NoCover,-0.3853394628250928
2018_2019,005600000000000030f4,0.11486768600319996,-0.6970975455765209,0.5463342146989737,2,1,0.7737419765342112,0.5744229299930923,1.9643729155383152,0,NoCover,0.0777665518329415
2018_2019,005600000000000030f6,0.11790637203859157,-0.16946493090657122,0.5428917780865571,2,1,0.8154497647381462,0.3370683086290908,1.4893628966784125,0,NoCover,0.6329057925125047
2018_2019,005600000000000030f7,-0.2274957796060567,-0.1765192622378654,0.40172354344889233,2,1,0.9704890552495522,0.05155174728161191,1.6953170065840097,0,NoCover,1.0264668627935347
2018_2019,005600000000000030f9,0.20427622711324908,-0.7318699829494917,0.5907372933763073,2,1,0.7495753485008527,0.6563287512654059,1.964534439863526,0,NoCover,-0.5458714634370774
2018_2019,005600000000000030fa,-0.21313146635061667,-1.0662965227901378,0.580669934963705,2,1,0.7436421307841337,0.8399371179191134,2.4364870483772756,0,NoCover,-1.831158356211978
2018_2019,005600000000000030fe,0.31223805163610224,-0.23493501438163944,0.4370342424428635,2,1,0.7351601167393238,0.5266332893337897,1.461863620006092,0,NoCover,0.5920770970481968
2018_2019,005600000000000030ff,0.1655571245759865,-0.45384346546836934,0.42916646488396354,2,1,0.7953566527795235,0.4427859112499161,1.7209096951011276,0,NoCover,0.223292414184117
2018_2019,00560000000000003100,-0.154759560902681,-0.8333382518052689,0.34338439722950764,2,1,0.7831343627525743,0.6098937469985773,2.2024178517391206,0,NoCover,-0.7141739161191577
2018_2019,00560000000000003101,0.3597811553728586,-0.3471566286063539,0.49108999254325414,2,1,0.7254238716646735,0.5866771939106653,1.5499877720771453,0,NoCover,0.5364311597851877
2018_2019,00560000000000003102,0.3169962842982415,-0.7761228172308262,0.5929867622847018,2,1,0.7205940661563888,0.7645532259222404,1.9717996331769336,0,NoCover,0.3875693269505746
2018_2019,00560000000000003103,0.21289259692573378,-0.9921021419044924,0.595659240649047,2,1,0.7158124832094543,0.8768556768070871,2.2086270590632395,0,NoCover,-1.0326105280961049
2018_2019,00560000000000003104,-0.1125208501660033,-0.3717567545000299,0.39669071347196655,2,1,0.9094574284483986,0.17749454629888076,1.7828490054382622,0,NoCover,0.8642985946277036
2018_2019,00560000000000003105,0.21986612163649957,-0.7296156266011122,0.5520461533464157,2,1,0.7464889351195279,0.6646715502732544,1.9571925115050353,0,NoCover,-0.0010074466935711
2018_2019,00560000000000003106,0.16227066321803893,-0.5136194425609342,0.5595746708366738,2,1,0.7895452561945047,0.4736480289904147,1.7769452359832916,0,NoCover,0.7077156511334207
2018_2019,00560000000000003108,-0.6419287185132522,0.26593629617675163,0.5923682935391177,2,1,0.7266665910604075,0.6520739754280653,1.7335618601538763,0,NoCover,0.1655457539875191
2018_2019,0056000000000000310a,-0.046093370279195876,-0.3384729664070878,0.43713689134805905,2,1,0.8947640225064444,0.20216647751888195,1.7189111076754218,0,NoCover,-1.8125497977757925
2018_2019,0056000000000000310b,-0.01786259770843747,-0.20526743820979504,0.4098639720847171,2,1,0.8895755196919829,0.19759187573508052,1.5917928257724063,0,NoCover,1.027484176735495
2018_2019,0056000000000000310c,-0.4266167129318284,-0.23808592920874538,0.542798281911952,2,1,0.8981228859238362,0.2126148687422261,1.8743589395585678,0,NoCover,-1.4323724101153597
2018_2019,0056000000000000310d,0.1291323762270078,-0.13907032074483522,0.5400276060308522,2,1,0.804410592131688,0.35437662672277803,1.4574629334305789,0,NoCover,0.5487381465777695
2018_2019,0056000000000000310e,0.18871549762869336,-0.4535218697240599,0.5819315777798887,2,1,0.7871836788334609,0.46264931124962916,1.7112878600803065,0,NoCover,0.5528662050044101
2018_2019,00560000000000003110,0.4542456386000342,-0.4709936890859476,0.5565736303462158,2,1,0.6974464651643406,0.7119218952125814,1.6411224861703104,0,NoCover,0.2437172995330718
2018_2019,00560000000000003113,-0.1380002732820184,-0.565580894410877,0.4807798290957479,2,1,0.8493679293390257,0.3477012683659079,1.9605805393540092,0,NoCover,-0.2505716413065987
2018_2019,00560000000000003118,-0.2441866164128609,-0.17708328938412102,0.45421015742922954,2,1,0.967340055116416,0.057618659677239455,1.706580878399769,0,NoCover,0.7511168779450841
2018_2019,00560000000000003119,-0.012105227239961549,-0.4294442606733645,0.26687595952879584,2,1,0.861289404785246,0.28659400265469664,1.7795351362981506,0,NoCover,-1.9016952474730096
2018_2019,0056000000000000311b,0.3029177924094854,-0.3842957971662672,0.5934365595615158,2,1,0.7478801801231594,0.5408180672851838,1.6042654392371152,0,NoCover,0.6318369117423084
2018_2019,0056000000000000311c,-0.23926542434155457,-0.26700948751050113,0.5180634394442132,2,1,0.973801607559276,0.04769029037585066,1.7726614920380495,0,NoCover,0.9044180969849102
2018_2019,0056000000000000311d,0.19024485304220531,-0.5454947011616953,0.5896015746065868,2,1,0.7770060080353247,0.5152901178617428,1.7954901561797676,0,NoCover,0.1849843037283119
2018_2019,0056000000000000311e,0.04412785128064622,-0.4946634915020058,0.4985932459179511,2,1,0.8293261011745849,0.37253821757061983,1.81021040500403,0,NoCover,0.0388236937893158
2018_2019,0056000000000000311f,-0.6753282339962795,0.013171416749097631,0.5887199122396695,2,1,0.7850787150585603,0.5195180564283381,1.8977299912459198,0,NoCover,0.2530806653932598
2018_2019,00560000000000003120,0.13736070140191617,-0.5909370780415059,0.5947511380812434,2,1,0.7857540063866066,0.5065564060471334,1.8578117555401197,0,NoCover,0.5949012962696335
2018_2019,00560000000000003121,-0.05955223777688851,-0.8052743504583089,0.46745332183364846,2,1,0.7807989875353267,0.599246419406095,2.134529363233916,0,NoCover,-0.9806811307102916
2018_2019,00560000000000003122,0.08147490451094606,-0.44193237420544346,0.5253688607215272,2,1,0.826720650653154,0.3660179970546106,1.746282161240466,0,NoCover,0.6198283891797944
2018_2019,00560000000000003123,0.21827674548844234,-0.7469411976382679,0.5904591134808476,2,1,0.744668787715679,0.6768671637250864,1.9740706423875845,0,NoCover,0.0075191950756434
2018_2019,00560000000000003124,0.0801784670642002,-0.3164331066685644,0.4479461890415923,2,1,0.8415642230817652,0.3079702279682259,1.6358472226014293,0,NoCover,0.7939434942245549
2018_2019,00560000000000003125,0.04310899171939074,-0.85172172311823,0.4967656021625883,2,1,0.7594164123711594,0.6762761615087461,2.134705951502507,0,NoCover,-0.6664308845292445
2018_2019,00560000000000003126,-0.9064928494262433,1.0428864987047002,0.4717490341850205,2,1,0.551311138883337,1.4457119565678198,1.7763692713232426,1,NoCover,0.017863284039778
2018_2019,00560000000000003127,0.19473366728364985,-0.4649296415784851,0.5847156973298565,2,1,0.7840595442005612,0.4735448172131294,1.7193968224625247,0,NoCover,0.6679463402365374
2018_2019,00560000000000003128,0.22055833031859282,-0.5312672350020997,0.5698673703973826,2,1,0.7692911124495221,0.5311234771814684,1.7710135701624974,0,NoCover,0.5764497792268781
2018_2019,00560000000000003129,0.09786696362520998,-0.4566544155878552,0.5626539721931585,2,1,0.8187277669635253,0.38794263572244486,1.7521680101500807,0,NoCover,0.7137340046169885
2018_2019,0056000000000000312a,0.0924932575147021,-1.020775031631268,0.3375123972562315,2,1,0.7275591378613198,0.8516058617063037,2.274231632057065,0,NoCover,1.0837929854179127
2018_2019,0056000000000000312c,0.009485183323215761,-1.018963450274408,0.4147479132517477,2,1,0.7365154574459793,0.8235963914301454,2.3021899770862864,0,NoCover,0.7719665947747475
