season,orch_id,z_slope_Intensity,z_level_Intensity_t5,Q,K,cluster,best_soft,uncertain,label,CMI
2019_2020,00530000000000005171,-0.4694600461447237,-0.3095626291028802,0.482286667320428,2,1,0.8786710524396474,0,NoCover,0.0339633184060836
2019_2020,00530000000000005173,-0.13218807147431924,0.05592804847505423,0.477756444331096,2,1,0.8252432147801597,0,NoCover,0.4793003923284275
2019_2020,00530000000000005175,0.5514229945198257,-0.0740535481318804,0.5590406991313143,2,1,0.5656829748295995,1,NoCover,0.0191544480348363
2019_2020,00530000000000005176,-0.24009776043566686,0.33031210341739115,0.39574760252566643,2,1,0.7031634219280096,0,NoCover,0.1480258151445706
2019_2020,00530000000000005177,-0.12339538459552475,0.022883247119980764,0.21487598598219337,2,1,0.8404293217223305,0,NoCover,0.4537355288566201
2019_2020,00530000000000005178,0.39185943885074703,-0.3673833228079492,0.5815095821779115,2,1,0.678015586488018,0,NoCover,0.1796710938683751
2019_2020,00530000000000005179,-0.30824746957057014,-0.6027393684205574,0.22941547093513123,2,1,0.8268545922256247,0,NoCover,0.5225882983619471
2019_2020,0053000000000000517a,-0.36831131918276955,-0.6336501118565131,0.5901133514777105,2,1,0.8163795016873328,0,NoCover,-0.730522151159557
2019_2020,0053000000000000517b,-0.41487274553213865,0.7535513800445364,0.3470760997972633,2,1,0.5730733597266228,1,NoCover,0.4632945529362057
2019_2020,0053000000000000517c,2.9345674525852017,-0.17177573081744374,0.7343805949294177,2,0,0.5773652803703143,1,Cover,-0.6224607050875895
2019_2020,0053000000000000517d,0.5911646194943213,0.03409523433334343,0.7136542244300025,2,1,0.5181058544816995,1,NoCover,-0.615586519881662
2019_2020,0053000000000000517e,-0.0,-0.45870406351782345,0.5071174767468823,2,1,0.8235527300209916,0,NoCover,-0.0407852566564114
2019_2020,0053000000000000517f,-0.5931866304400414,-0.6738349737584307,0.6871593718557285,2,1,0.7869748115058934,0,NoCover,0.0699890966379562
2019_2020,00530000000000005180,-0.3360059686021308,-0.4621809727681113,0.5235934701435592,2,1,0.8699458673006324,0,NoCover,-0.2501271065964952
2019_2020,00530000000000005181,-0.2749459186593829,-0.6481352602915453,0.5527218425012607,2,1,0.8138332899776022,0,NoCover,-0.3522144067103179
2019_2020,00530000000000005182,-0.35873885771873126,-1.6614767861271393,0.5997741499739558,2,1,0.6618682086902103,0,NoCover,-0.147953995181975
2019_2020,00530000000000005183,0.12520687342887238,-0.006320300933090627,0.5842757048213788,2,1,0.7417169523359793,0,NoCover,0.1528701616147484
2019_2020,00530000000000005184,-0.30548408309049074,-0.07085682769409814,0.5886641529435319,2,1,0.9124096142218006,0,NoCover,-0.0834321550433078
2019_2020,00530000000000005185,-0.5973983013355778,-0.03373996841075559,0.3071136700312691,2,1,0.8163990693600256,0,NoCover,1.0799864952962972
2019_2020,00530000000000005186,-0.31262383498518326,-1.7312183322363903,0.6008032710124889,2,1,0.655255890243617,1,NoCover,-0.7407978336493041
2019_2020,00530000000000005187,0.0,-0.7005306810986534,0.12480403123119321,2,1,0.7696398137669593,0,NoCover,1.0726134897311337
2019_2020,00530000000000005188,-0.9855642469518633,-0.09027211393098988,0.6024535693598317,2,1,0.737889516846991,0,NoCover,-0.2332893086558655
2019_2020,00530000000000005189,-0.6542253324000411,-1.3038181372442974,0.5128715246700997,2,1,0.6968494629397738,0,NoCover,-0.3831757442992489
2019_2020,0053000000000000518a,-0.6229923093360993,-0.33284244246856826,0.4999927313479582,2,1,0.8290066397652947,0,NoCover,-0.192836471411565
2019_2020,0053000000000000518c,0.3325840004628837,0.48831996776830855,0.5444664320077216,2,0,0.5632761754472508,1,Cover,-0.2359328166688445
2019_2020,0053000000000000518d,-0.25804153705431787,-0.4537202013768545,0.5659209603229357,2,1,0.8769645549847498,0,NoCover,0.494555736641305
2019_2020,0053000000000000518f,2.251501102916821,1.050849639910945,0.5950964118032986,2,0,0.6696456071006767,0,Cover,-0.4431880105501666
2019_2020,00530000000000005190,-0.050514330478055834,-0.9368962559683097,0.3339163843010616,2,1,0.7327711389116813,0,NoCover,0.7696234647180886
2019_2020,00530000000000005191,2.969006948028272,0.8019560040377873,0.660568307391709,2,0,0.6166768962235643,1,Cover,-2.899311816754521
2019_2020,00530000000000005193,0.15238804869723893,1.780318840858586,0.14146059551467424,2,0,0.641738626243745,0,Cover,0.0249005808441717
2019_2020,00530000000000005194,0.06483635003799607,-1.0258753196923927,0.3778735600739891,2,1,0.706314057361587,0,NoCover,-0.7489284946776839
2019_2020,00530000000000005196,1.138557600438487,0.36248706287347593,0.6132918762580684,2,0,0.7090041756968473,0,Cover,-1.3008240238707165
2019_2020,00530000000000005197,0.34878887063548975,0.048767537179739334,0.3443143696569186,2,1,0.6138102496800515,0,NoCover,-0.0371448987012433
2019_2020,00530000000000005198,-0.21203648530653035,-0.5953018478047346,0.5906074196133758,2,1,0.8263994376209198,0,NoCover,0.1887291703607644
2019_2020,00530000000000005199,0.6729109340980869,0.0808598955893775,0.4753719275733819,2,0,0.5259285538500446,1,Cover,0.044700160438666
2019_2020,0053000000000000519a,-0.4824177296864186,-0.5109333854527848,0.4163023440780528,2,1,0.8348756985040976,0,NoCover,0.1315624698115491
2019_2020,0053000000000000519b,-0.9642187489781946,0.5866394324727963,0.7318121983002392,2,1,0.6362667756820883,0,NoCover,-0.4240152242807978
2019_2020,0053000000000000519c,-0.038150897742443624,0.36502246963009655,0.05446109358396504,2,1,0.6397871154987358,0,NoCover,-0.6509614628702286
2019_2020,0053000000000000519d,0.835751083776146,-0.17158591178669877,0.6143330206286407,2,1,0.5031302371476853,1,NoCover,-0.5198564373829438
2019_2020,0053000000000000519e,0.07201896646410351,-0.4361968285690698,0.3208270582485891,2,1,0.802080624755364,0,NoCover,0.3779741903243314
2019_2020,0053000000000000519f,1.6418435139147454,0.25253341653963596,0.6800932476236299,2,0,0.6572042742598275,0,Cover,-0.6714280699353283
2019_2020,005300000000000051a0,0.20679447676846396,-0.6397135802434474,0.4819524985368044,2,1,0.7310851284037353,0,NoCover,-0.0125849610739708
2019_2020,005300000000000051a1,-0.4672256842269286,-0.3325541384926461,0.6171168263854171,2,1,0.8759169934084311,0,NoCover,0.4589521845656753
2019_2020,005300000000000051a2,1.3435657784372086,0.38921989955440334,0.7681543580815973,2,0,0.706689333335327,0,Cover,-1.6443031405804105
2019_2020,005300000000000051a3,-0.7608774955063261,-0.09629091509368244,0.4857370185864029,2,1,0.784118400250267,0,NoCover,0.4013397070997908
2019_2020,005300000000000051a4,0.0,-1.0756160355641413,0.20698055085448797,2,1,0.7068286579461834,0,NoCover,0.0111671500486995
2019_2020,005300000000000051a5,-0.45211413750292384,-0.4234675539718961,0.40932483609220993,2,1,0.8612415388151033,0,NoCover,1.0822002024240789
2019_2020,005300000000000051a6,0.7496942982089732,2.5487896698474652,0.34625175390630636,2,0,0.6413126318585374,1,Cover,0.4327018534286769
2019_2020,005300000000000051a7,0.21546098766971683,0.5664358221677062,0.48651364043233186,2,0,0.5431957663722662,1,Cover,0.4819353614543321
2019_2020,005300000000000051a8,0.47622572250459927,0.3841233730661772,0.3817621590919702,2,0,0.5805007096464623,1,Cover,-0.0290287137393715
2019_2020,005300000000000051a9,-0.29938646014623255,-0.0364072364102235,0.6320359693918719,2,1,0.8951713599618942,0,NoCover,0.1923751400494206
2019_2020,005300000000000051aa,-0.4631523915316595,0.07685771783808397,0.3989286207341723,2,1,0.8156175997569826,0,NoCover,-0.9051044553101586
2019_2020,005300000000000051ab,-0.17425032953049535,0.3668668443410875,0.2050747486043914,2,1,0.6744221492823574,0,NoCover,0.6868840655928633
2019_2020,005300000000000051ac,-0.06070289248956593,-0.31426165460128486,0.4719295647548422,2,1,0.8803260756932746,0,NoCover,0.1421111538336645
2019_2020,005300000000000051ad,-0.07506233832089552,0.5409677793826714,0.22657676999956908,2,1,0.5739066953664915,1,NoCover,0.4793532400413604
2019_2020,005300000000000051ae,0.6806345017501314,-1.3704458600855955,0.5603106866627786,2,1,0.6071642191249212,0,NoCover,-2.5227766076053646
2019_2020,005300000000000051af,1.0180161908241032,-1.1048633769915444,0.7223445769480348,2,1,0.5670821163124494,1,NoCover,-2.593302528630088
2019_2020,005300000000000051b0,-0.2544631901887258,0.1768781320426582,0.40102833245468594,2,1,0.7805463701751482,0,NoCover,0.4578381103736353
2019_2020,005300000000000051b1,0.8606668286039544,-1.2399485775471186,0.7242293303770667,2,1,0.5880289775715144,1,NoCover,-1.8379579177013168
2019_2020,005300000000000051b2,-0.21260160776361506,0.2082822159892245,0.5400106760377394,2,1,0.7592877470714436,0,NoCover,0.2951756020524043
2019_2020,005300000000000051b3,1.089167932490732,-1.2052537788910358,0.6392640404189998,2,1,0.5617198150867673,1,NoCover,-2.267045955219454
