season,orch_id,CMI_z,cmi_cluster,cmi_label
2018_2019,0053000000000000485d,-0.21301860707684325,0,Young
2018_2019,0053000000000000487a,1.179271976086773,1,Old
2018_2019,005300000000000048fd,-0.3217151464899161,0,Young
2018_2019,005300000000000048ff,0.8154643973499209,1,Old
2018_2019,0053000000000000490e,-1.0526711367266683,0,Young
2018_2019,00530000000000004910,-0.6426210907089341,0,Young
2018_2019,00530000000000004911,-0.9501366915854781,0,Young
2018_2019,00530000000000004912,-0.6284023774090634,0,Young
2018_2019,0053000000000000492c,-0.8386503539140006,0,Young
2018_2019,00530000000000004942,-1.0254637424006214,0,Young
2018_2019,00530000000000004943,-0.8452383163925224,0,Young
2018_2019,005300000000000049f1,1.0044991852520673,1,Old
2018_2019,005300000000000049f2,0.8143344078943796,1,Old
2018_2019,005300000000000049f3,1.0052240812647757,1,Old
2018_2019,005300000000000049fb,0.3718609409739584,1,Old
2018_2019,00530000000000004a01,0.7823683535764097,1,Old
2018_2019,00530000000000004a02,1.0356989514153925,1,Old
2018_2019,00530000000000004a06,1.015019028714014,1,Old
2018_2019,00530000000000004a07,1.6765207196471608,1,Old
2018_2019,00530000000000004a08,1.5479884908149875,1,Old
2018_2019,00530000000000004a09,1.2713966386221947,1,Old
2018_2019,00530000000000004a0b,1.553239433754496,1,Old
2018_2019,00530000000000004a0f,0.6754013885684087,1,Old
2018_2019,00530000000000004ae6,-0.11710182576074872,1,Old
2018_2019,00530000000000004ae7,-0.03624007121300889,1,Old
2018_2019,00530000000000004b2b,0.1591229874165439,1,Old
2018_2019,00530000000000004b2d,0.47194848663749067,1,Old
2018_2019,00530000000000004c25,-0.6569314907492034,0,Young
2018_2019,00530000000000004c2b,-1.3819313837879372,0,Young
2018_2019,00530000000000004d5b,-1.5195273229700157,0,Young
2018_2019,00530000000000004d5c,-1.5375757878459284,0,Young
2018_2019,00530000000000004d5f,-0.7834370151919429,0,Young
2018_2019,00530000000000004d60,-1.26892372802413,0,Young
2018_2019,00530000000000004d64,0.14638862434640998,1,Old
2018_2019,00530000000000004d65,-0.26384852913106144,0,Young
2018_2019,00530000000000004d67,0.6935857476968859,1,Old
2018_2019,00530000000000004d6f,0.6807637212467823,1,Old
2018_2019,00530000000000004d70,0.7167156010933886,1,Old
2018_2019,00530000000000004d71,0.9109765797497132,1,Old
2018_2019,00530000000000004d74,0.715993419932005,1,Old
2018_2019,00530000000000004d79,0.499839311299834,1,Old
2018_2019,00530000000000004d7b,0.15317613719096662,1,Old
2018_2019,00530000000000004d7c,0.48929212375116843,1,Old
2018_2019,00530000000000004d8f,-1.2202109378983974,0,Young
2018_2019,00530000000000004d90,0.1787870629881426,1,Old
2018_2019,00530000000000004d91,0.25281535643978076,1,Old
2018_2019,00530000000000004d92,-0.1278865412659699,1,Old
2018_2019,00530000000000004d93,0.20427986815036894,1,Old
2018_2019,00530000000000004da3,-0.9116343901412592,0,Young
2018_2019,00530000000000004da9,-0.5494757341771802,0,Young
2018_2019,00530000000000004daa,-0.7953696148740566,0,Young
2018_2019,00530000000000004dab,-0.5742191104157681,0,Young
2018_2019,00530000000000004dac,0.5223501336348633,1,Old
2018_2019,00530000000000004dad,-0.5656690170673813,0,Young
2018_2019,00530000000000004dae,-0.6858168515374403,0,Young
2018_2019,00530000000000004daf,-0.7925680783058472,0,Young
2018_2019,00530000000000004db7,-0.43407448012650507,0,Young
2018_2019,00530000000000004db8,-2.084308519891005,0,Young
2018_2019,00530000000000004dbb,1.0798063838355465,1,Old
2018_2019,00530000000000004dbe,0.9518928524363055,1,Old
2018_2019,00530000000000004dc8,-0.3926593768853549,0,Young
2018_2019,00530000000000004dc9,0.8852397069869541,1,Old
2018_2019,00530000000000004df3,-0.856858106889657,0,Young
2018_2019,00530000000000004df6,0.41716959005901744,1,Old
2018_2019,00530000000000004df9,0.6320022579371198,1,Old
2018_2019,00530000000000004dff,-0.3411475829933394,0,Young
2018_2019,00530000000000004e00,0.24616304404187725,1,Old
2018_2019,00530000000000004e01,-0.04570519418900989,1,Old
2018_2019,00530000000000004e03,-0.30809213581501255,0,Young
2018_2019,00530000000000004e06,0.1603722432736216,1,Old
2018_2019,00530000000000004e0a,0.09035468659602715,1,Old
2018_2019,00530000000000004e0b,-0.1056573492010491,1,Old
2018_2019,00530000000000004e0c,-0.28052011878101024,0,Young
2018_2019,00530000000000004e0d,-0.012131280194607094,1,Old
2018_2019,00530000000000004e0f,-1.1597263826021202,0,Young
2018_2019,00530000000000004e10,1.0713824940866934,1,Old
2018_2019,00530000000000004e14,0.6093172922308828,1,Old
2018_2019,00530000000000004e18,-0.47956408907963105,0,Young
2018_2019,00530000000000004e1a,-1.518046919929209,0,Young
2018_2019,00530000000000004e1b,-0.6434532994370308,0,Young
2018_2019,00530000000000004e1c,-0.1761258438351862,1,Old
2018_2019,00530000000000004e1d,-0.17369182860189994,1,Old
2018_2019,00530000000000004e1e,-1.7731097610038449,0,Young
2018_2019,00530000000000004e26,-0.9078470417260769,0,Young
2018_2019,00530000000000004e28,-0.7469109397415026,0,Young
2018_2019,00530000000000004e29,-0.4535310052926767,0,Young
2018_2019,00530000000000004e2a,-0.11001879900488684,1,Old
2018_2019,00530000000000004e34,-0.07531180756620587,1,Old
2018_2019,00530000000000004e39,-0.19983347122809067,1,Old
2018_2019,00530000000000004e3a,-0.33672674435889255,0,Young
2018_2019,00530000000000004e3b,-0.23331454968495194,0,Young
2018_2019,00530000000000004e3c,-0.37067645702761515,0,Young
2018_2019,00530000000000004e40,-1.1079506941003023,0,Young
2018_2019,00530000000000004e41,-1.7986804322039056,0,Young
2018_2019,00530000000000004e43,-0.7033057100574418,0,Young
2018_2019,00530000000000004e44,-1.8074740127793056,0,Young
2018_2019,00530000000000004e45,-2.131658093134118,0,Young
2018_2019,00530000000000004e4c,-1.0058947181423636,0,Young
2018_2019,00530000000000004e4d,-0.728586559174519,0,Young
2018_2019,00530000000000004e6f,-0.7342548018716761,0,Young
2018_2019,00530000000000004e71,-0.6331253799434736,0,Young
2018_2019,00530000000000004e72,-0.6178442175933648,0,Young
2018_2019,00530000000000004e76,-0.4785174269493846,0,Young
2018_2019,00530000000000004e77,-0.8730519744595633,0,Young
2018_2019,00530000000000004e78,-0.8247359180222266,0,Young
2018_2019,00530000000000004e7f,-1.161822672197352,0,Young
