orch_id,mask,longest,years_active,ever_cover,never_cover
0053000000000000516c,16,1,1,True,False
00530000000000005171,32,1,1,True,False
00530000000000005173,52,2,3,True,False
00530000000000005175,16,1,1,True,False
00530000000000005176,36,1,2,True,False
0053000000000000517a,16,1,1,True,False
0053000000000000517c,49,2,3,True,False
0053000000000000517d,36,1,2,True,False
0053000000000000517f,32,1,1,True,False
00530000000000005180,16,1,1,True,False
00530000000000005181,16,1,1,True,False
00530000000000005183,32,1,1,True,False
00530000000000005184,32,1,1,True,False
00530000000000005186,33,1,2,True,False
00530000000000005187,16,1,1,True,False
0053000000000000518c,32,1,1,True,False
0053000000000000518d,48,2,2,True,False
0053000000000000518f,63,6,6,True,False
00530000000000005191,7,3,3,True,False
00530000000000005193,14,3,3,True,False
00530000000000005196,18,1,2,True,False
00530000000000005197,32,1,1,True,False
00530000000000005199,32,1,1,True,False
0053000000000000519c,9,1,2,True,False
0053000000000000519d,37,1,3,True,False
0053000000000000519f,34,1,2,True,False
005300000000000051a2,23,3,4,True,False
005300000000000051a3,8,1,1,True,False
005300000000000051a6,23,3,4,True,False
005300000000000051a7,53,2,4,True,False
005300000000000051a8,53,2,4,True,False
005300000000000051a9,56,3,3,True,False
005300000000000051ab,32,1,1,True,False
005300000000000051ad,40,1,2,True,False
005300000000000051ae,1,1,1,True,False
005300000000000051af,57,3,4,True,False
005300000000000051b0,32,1,1,True,False
005300000000000051b1,49,2,3,True,False
005300000000000051b2,32,1,1,True,False
005300000000000051b3,33,1,2,True,False
005300000000000051b4,31,5,5,True,False
005300000000000051b8,62,5,5,True,False
005300000000000051b9,22,2,3,True,False
005300000000000051bb,16,1,1,True,False
005300000000000051bc,49,2,3,True,False
005300000000000051c1,4,1,1,True,False
005300000000000051c2,32,1,1,True,False
005300000000000051c3,36,1,2,True,False
005300000000000051c4,32,1,1,True,False
005300000000000051c5,22,2,3,True,False
005300000000000051c7,31,5,5,True,False
005300000000000051c8,36,1,2,True,False
005300000000000051ca,1,1,1,True,False
005300000000000051cb,23,3,4,True,False
005300000000000051cc,4,1,1,True,False
005300000000000051cd,19,2,3,True,False
005300000000000051cf,2,1,1,True,False
005300000000000051d1,23,3,4,True,False
005300000000000051d2,15,4,4,True,False
005300000000000051d3,2,1,1,True,False
005300000000000051d4,15,4,4,True,False
005300000000000051d5,5,1,2,True,False
005300000000000051d6,3,2,2,True,False
005300000000000051d9,30,4,4,True,False
005300000000000051da,31,5,5,True,False
005300000000000051db,31,5,5,True,False
005300000000000051dc,62,5,5,True,False
005300000000000051dd,23,3,4,True,False
005300000000000051de,16,1,1,True,False
005300000000000051e1,9,1,2,True,False
005300000000000051e4,25,2,3,True,False
005300000000000051e8,32,1,1,True,False
00530000000000005237,22,2,3,True,False
0053000000000000523a,24,2,2,True,False
0053000000000000523b,8,1,1,True,False
0053000000000000523d,50,2,3,True,False
00530000000000005243,1,1,1,True,False
00530000000000005260,30,4,4,True,False
00530000000000005263,3,2,2,True,False
00530000000000005265,2,1,1,True,False
00530000000000005266,1,1,1,True,False
00530000000000005267,35,2,3,True,False
00530000000000005268,32,1,1,True,False
00530000000000005269,32,1,1,True,False
0053000000000000526a,2,1,1,True,False
0053000000000000526b,32,1,1,True,False
0053000000000000526e,35,2,3,True,False
0053000000000000526f,1,1,1,True,False
00530000000000005278,17,1,2,True,False
00530000000000005279,1,1,1,True,False
0053000000000000527c,14,3,3,True,False
0053000000000000527e,56,3,3,True,False
0053000000000000527f,32,1,1,True,False
00530000000000005280,52,2,3,True,False
00530000000000005287,4,1,1,True,False
00530000000000005289,1,1,1,True,False
0053000000000000528a,2,1,1,True,False
00530000000000005398,43,2,4,True,False
005300000000000053a0,1,1,1,True,False
005300000000000053a1,1,1,1,True,False
005300000000000053a2,32,1,1,True,False
005300000000000053a3,4,1,1,True,False
005300000000000053a4,40,1,2,True,False
005300000000000053af,16,1,1,True,False
005300000000000053b9,55,3,5,True,False
005300000000000053bc,28,3,3,True,False
005300000000000053c1,24,2,2,True,False
005300000000000053c3,31,5,5,True,False
005300000000000053c4,30,4,4,True,False
005300000000000053c6,1,1,1,True,False
005300000000000053c7,29,3,4,True,False
005300000000000053c9,25,2,3,True,False
005300000000000053ca,23,3,4,True,False
005300000000000053cb,56,3,3,True,False
005300000000000053ce,17,1,2,True,False
00540000000000000443,6,2,2,True,False
005400000000000007f4,47,4,5,True,False
00540000000000000a76,6,2,2,True,False
00540000000000000a77,6,2,2,True,False
00540000000000000a79,6,2,2,True,False
00540000000000000a7a,4,1,1,True,False
00540000000000000a7c,2,1,1,True,False
