orch_id,season_from,season_to,flip,magnitude,distance
00530000000000004da3,2019_2020,2020_2021,1,Large,2.542574245015238
00530000000000004da3,2020_2021,2021_2022,1,Large,1.2737282246136088
00530000000000004da3,2021_2022,2022_2023,0,Medium,0.8721166277314238
00530000000000004da3,2022_2023,2023_2024,0,Small,0.5972947060824065
00530000000000004da9,2018_2019,2019_2020,1,Large,1.4361219268927177
00530000000000004da9,2019_2020,2020_2021,1,Medium,0.8681554619705191
00530000000000004da9,2020_2021,2021_2022,1,Large,1.679184097203638
00530000000000004da9,2021_2022,2022_2023,0,Large,1.9090868504779857
00530000000000004da9,2022_2023,2023_2024,1,Medium,0.8347532876659864
00530000000000004daa,2018_2019,2019_2020,1,Large,1.9659751453771501
00530000000000004daa,2019_2020,2020_2021,0,Small,0.6621969747789355
00530000000000004daa,2020_2021,2021_2022,0,Large,2.067446109261987
00530000000000004daa,2021_2022,2022_2023,0,Large,1.6007384793119241
00530000000000004daa,2022_2023,2023_2024,1,Medium,1.2294641146923004
00530000000000004dab,2018_2019,2019_2020,1,Large,2.587325088650723
00530000000000004dab,2019_2020,2020_2021,0,Small,0.6230670354067598
00530000000000004dab,2020_2021,2021_2022,0,Medium,0.7844474751184803
00530000000000004dab,2021_2022,2022_2023,0,Medium,0.9150327712365155
00530000000000004dab,2022_2023,2023_2024,1,Large,1.2533569134499007
00530000000000004dac,2018_2019,2019_2020,0,Large,2.5378170120443766
00530000000000004dac,2019_2020,2020_2021,0,Medium,0.7677019592755622
00530000000000004dac,2020_2021,2021_2022,0,Small,0.5317535571571732
00530000000000004dac,2021_2022,2022_2023,1,Large,2.5865151200912098
00530000000000004dac,2022_2023,2023_2024,1,Large,1.4168126092507074
00530000000000004dad,2018_2019,2019_2020,1,Large,1.4619331635794286
00530000000000004dad,2019_2020,2020_2021,0,Small,0.6819111505915851
00530000000000004dad,2020_2021,2021_2022,1,Large,1.3270019023321513
00530000000000004dad,2021_2022,2022_2023,1,Medium,0.87974185330749
00530000000000004dad,2022_2023,2023_2024,1,Small,0.5458197707981077
00530000000000004dae,2018_2019,2019_2020,1,Large,2.128052436951628
00530000000000004dae,2019_2020,2020_2021,0,Medium,0.9252767350124695
00530000000000004dae,2020_2021,2021_2022,0,Large,2.611528940822939
00530000000000004dae,2021_2022,2022_2023,0,Large,2.124924544301605
00530000000000004dae,2022_2023,2023_2024,0,Small,0.6040168550074463
00530000000000004daf,2018_2019,2019_2020,1,Large,1.6418549378913598
00530000000000004daf,2019_2020,2020_2021,0,Medium,0.7520906686133673
00530000000000004daf,2020_2021,2021_2022,0,Medium,1.0818796360965361
00530000000000004daf,2021_2022,2022_2023,0,Medium,0.8749878482187694
00530000000000004daf,2022_2023,2023_2024,1,Large,1.6072442892944074
00530000000000004db7,2018_2019,2019_2020,0,Small,0.42837322118881915
00530000000000004db7,2019_2020,2020_2021,0,Small,0.03262106834775926
00530000000000004db7,2020_2021,2021_2022,0,Small,0.6418163625854933
00530000000000004db7,2021_2022,2022_2023,0,Small,0.2949939408852862
