orch_id,cluster_role_mapped,best_soft_norm,uncertain,flipped_this_season,streak_len_current,time_since_last_flip,npts_total,env_z_season,stratum
00550000000000002d55,Bare,0.3095484687646867,False,False,2.0,1.0,5,0.6005167771515514,Mid
00550000000000002d56,Bare,0.12678206963216027,True,False,2.0,1.0,5,0.9252765331961254,Mid
00550000000000002d57,Bare,0.22628319941750286,False,False,2.0,1.0,5,0.7685451106551039,Mid
00550000000000002d59,Bare,0.4669906548138014,False,False,2.0,1.0,5,-1.2847109021549266,Mid
00550000000000002d5a,Bare,0.27741731009405585,False,False,2.0,1.0,5,0.4454474587442341,Mid
00550000000000002d5b,Bare,0.6580385555544598,False,False,6.0,,5,0.2362311072602361,Mid
00550000000000002d5c,Bare,0.553098087987527,False,False,6.0,,5,-1.1602816571101033,Mid
00550000000000002d5d,Bare,0.41613472048960104,False,False,2.0,1.0,5,-0.08604732867687362,Mid
00550000000000002d5e,Bare,0.5080362649685554,False,False,2.0,1.0,5,0.23891329996541294,Mid
00550000000000002d5f,Bare,0.46620960962360597,False,False,6.0,,5,-1.3583167984585853,Mid
00550000000000002d60,Bare,1.0,False,False,6.0,,5,-0.11154990974144548,Mid
00550000000000002d62,Bare,1.0,False,False,6.0,,5,-0.1935592629395015,Mid
00550000000000002d63,Bare,0.8919482003099997,False,False,2.0,1.0,5,-0.05479249132447088,Mid
00550000000000002d64,Bare,1.0,False,False,6.0,,5,-0.2510624635453832,Mid
00550000000000002d65,Bare,0.0,True,False,3.0,2.0,5,0.8918457814477465,Mid
00550000000000002d66,Bare,0.7369032753532987,False,False,6.0,,5,0.004913299672787523,Mid
00550000000000002d67,Bare,0.294476643145713,False,False,2.0,1.0,5,-1.4791246613597178,Mid
00550000000000002d68,Bare,0.4251446520179902,False,False,3.0,2.0,5,0.48516365285597024,Mid
00550000000000002d69,Cover,0.8280292881654399,False,False,2.0,1.0,5,1.3461386292131106,Mid
00550000000000002d6a,Cover,0.30884366615385356,False,False,4.0,3.0,5,0.7333922492921245,Mid
00550000000000002d6b,Bare,0.8762588497576748,False,False,3.0,2.0,5,-0.018947934758666605,Mid
00550000000000002d6c,Bare,0.3701148402465405,False,False,2.0,1.0,5,-1.469790281829422,Mid
00550000000000002d6e,Cover,0.2637101614283958,False,True,1.0,0.0,5,0.6703197884729172,Mid
00550000000000002d6f,Cover,0.5247640206195293,False,True,1.0,0.0,5,0.5339967395148815,Mid
00550000000000002d71,Cover,0.0,True,False,2.0,1.0,5,1.3320428362660086,Mid
00550000000000002d72,Bare,0.6198753514826927,False,False,6.0,,5,0.14705895387315596,Mid
00550000000000002d73,Bare,0.11746670681802687,True,False,6.0,,5,0.9999134905236639,Mid
00550000000000002d74,Cover,0.010118892270188988,True,True,1.0,0.0,5,1.1312943712593713,Mid
00550000000000002d75,Bare,0.19058198997521333,False,False,3.0,2.0,5,0.4523215432276031,Mid
00550000000000002d77,Bare,0.03092987138918144,True,False,3.0,2.0,5,0.9811616500162915,Mid
00550000000000002d79,Bare,0.2536547991593157,False,False,4.0,3.0,5,0.0,Mid
00550000000000002d7a,Bare,0.09223753532273865,True,False,2.0,1.0,5,1.057456022073512,Mid
00550000000000002d7b,Bare,0.3116697023156994,False,False,6.0,,5,-1.046015969727595,Mid
00550000000000002d7c,Bare,0.42347899746471285,False,False,3.0,2.0,5,0.18883973228260187,Mid
00550000000000002d7d,Bare,0.019418980650266184,True,False,3.0,2.0,5,0.8283595039572142,Mid
00550000000000002d7f,Bare,0.6253590656653449,False,False,6.0,,5,0.0683351913058347,Mid
00550000000000002d80,Bare,0.24269051933604624,False,False,2.0,1.0,5,-1.0576856933777017,Mid
00550000000000002d82,Bare,0.10778115083418374,True,False,5.0,4.0,5,1.0314670824822831,Mid
00550000000000002d83,Cover,0.17864246354756397,False,True,1.0,0.0,5,0.3613610166719923,Mid
00550000000000002d84,Cover,0.0,True,False,2.0,1.0,5,3.0,Mid
00550000000000002d85,Bare,0.10809618256208425,True,False,5.0,4.0,5,1.0621114554047821,Mid
00550000000000002d86,Bare,0.0,True,True,1.0,0.0,5,2.210763370146755,Mid
00550000000000002d87,Cover,0.24741017806344429,False,False,2.0,1.0,5,2.730596971167471,Mid
00550000000000002d88,Cover,0.3195497978364337,False,False,5.0,4.0,5,1.708639118934406,Mid
00550000000000002d89,Bare,0.5583492380482361,False,False,6.0,,5,-0.18539592966472454,Mid
00550000000000002d8a,Bare,0.3982432138599133,False,False,4.0,3.0,5,0.4507675085458716,Mid
00550000000000002d93,Cover,0.13723790354209695,True,False,2.0,1.0,5,2.073343455745167,Mid
00550000000000002d94,Cover,0.0,True,True,1.0,0.0,5,2.189876750863981,Mid
0055000000000000307e,Bare,0.21889357206200882,False,True,1.0,0.0,5,0.6407476366022463,Mid
00550000000000003080,Bare,0.053929266591825994,True,False,4.0,3.0,5,-0.5976225868186964,Mid
00550000000000003081,Bare,1.0,False,False,3.0,2.0,5,-0.23787709917931046,Mid
00550000000000003082,Bare,0.5243423688718296,False,True,1.0,0.0,5,0.2282622522336643,Mid
00550000000000003083,Cover,0.5485965579181791,False,False,6.0,,5,0.724922996611021,Mid
005500000000000034fe,Bare,0.7215785090541074,False,False,6.0,,5,-0.7096516388376101,Mid
005500000000000034ff,Bare,0.9447450798042464,False,False,6.0,,5,-0.4735714385377387,Mid
00550000000000003500,Bare,0.16357918553715423,False,True,1.0,0.0,5,0.8300135873198167,Mid
00550000000000003501,Cover,0.0,True,False,2.0,1.0,5,-0.5050611255861766,Mid
00550000000000003502,Cover,0.0,True,True,1.0,0.0,5,0.2966212707960092,Mid
00550000000000003503,Bare,0.36512008688379266,False,False,6.0,,5,-0.22454873538574696,Mid
00550000000000003504,Cover,0.3237177072745423,False,False,2.0,1.0,5,1.325532635599813,Mid
00550000000000003505,Bare,1.0,False,False,6.0,,5,-0.14531651059943973,Mid
00550000000000003506,Bare,0.7536611129157743,False,False,4.0,3.0,5,0.10547186429756139,Mid
00550000000000003508,Cover,0.3284525172825539,False,False,2.0,1.0,5,1.2475419466205568,Mid
00550000000000003509,Cover,0.3224413565661924,False,False,2.0,1.0,5,1.671597603602554,Mid
00550000000000003bcb,Cover,1.0,False,False,6.0,,5,0.7661542164190943,Mid
00550000000000003bcd,Cover,0.0,True,False,6.0,,5,0.4038604934776343,Mid
00550000000000003bcf,Cover,0.15970496655506888,False,False,2.0,1.0,5,0.03790226973587137,Mid
00550000000000003bd0,Bare,0.8768747126658232,False,False,6.0,,5,-0.6362311600098044,Mid
00550000000000003bd2,Bare,0.9527552961421716,False,False,6.0,,5,-0.26713221821068767,Mid
00550000000000003bd4,Bare,0.04653730349038076,True,False,3.0,2.0,5,1.0984289552295996,Mid
00550000000000003bd5,Bare,0.9314682189263113,False,False,6.0,,5,-0.5687546971341316,Mid
00550000000000003bd6,Bare,0.4214302259571105,False,True,1.0,0.0,5,-0.09385460329675058,Mid
00550000000000003bd7,Bare,0.5288530125882641,False,False,6.0,,5,-1.0619325604594683,Mid
00550000000000003bd8,Bare,0.7635381660283296,False,False,6.0,,5,-0.6469906026895134,Mid
00550000000000003bdf,Cover,0.3972980361900456,False,False,2.0,1.0,5,0.6991257814057381,Mid
00550000000000003be1,Cover,0.7384281264416362,False,False,6.0,,4,1.4243450361101058,Mid
00550000000000003be2,Cover,0.0,True,False,2.0,1.0,4,1.0931404248508219,Mid
00550000000000003be4,Bare,0.3115431826967882,False,False,2.0,1.0,5,0.5541554400338236,Mid
00550000000000003be6,Bare,1.0,False,False,6.0,,5,-0.06446199055008098,Mid
00550000000000003be7,Bare,0.053014081076723354,True,True,1.0,0.0,5,0.6040349668350387,Mid
00550000000000003be8,Bare,1.0,False,False,6.0,,5,-0.46839260364340357,Mid
0055000000000000400c,Bare,1.0,False,False,6.0,,5,-0.10103332230421502,Mid
0055000000000000400d,Cover,0.23734020151813057,False,True,1.0,0.0,5,0.2729397327127444,Mid
0055000000000000400e,Bare,0.5767124124185401,False,False,6.0,,5,-1.030065077926188,Mid
0055000000000000400f,Cover,0.17025944060978815,False,False,2.0,1.0,5,1.9157593113112346,Mid
00550000000000004010,Bare,0.5260798400224478,False,False,6.0,,5,0.2711113201444806,Mid
00550000000000004012,Bare,0.6445999434022952,False,False,4.0,3.0,5,0.17161325213370654,Mid
00550000000000004014,Cover,0.09894885744597853,True,False,6.0,,5,3.0,Mid
00550000000000004016,Cover,0.42063605607100374,False,False,6.0,,4,1.7179898663068032,Mid
00550000000000004017,Cover,0.35184632235102314,False,False,3.0,2.0,4,1.6826156442088047,Mid
00550000000000004d82,Bare,0.5223474743717786,False,False,6.0,,5,-1.0765110225138057,Mid
00550000000000004d83,Bare,1.0,False,False,6.0,,5,-0.07901522692878632,Mid
00550000000000004d84,Bare,1.0,False,False,6.0,,5,-0.09718848608469081,Mid
00550000000000004d85,Bare,1.0,False,False,6.0,,5,-0.2257112313162125,Mid
00550000000000004d87,Bare,0.8653969290470035,False,False,6.0,,5,-0.030034031243400473,Mid
00550000000000004d89,Bare,0.6460765017449561,False,False,6.0,,5,-0.1314897675743376,Mid
00550000000000004d8c,Bare,0.6448825442880429,False,False,6.0,,5,0.02434961841010421,Mid
00550000000000004d8d,Bare,0.7684502349316027,False,False,6.0,,5,-0.0996258005802327,Mid
00550000000000004d8e,Bare,0.22914740133662712,False,False,6.0,,5,0.6425412303249776,Mid
00550000000000004d8f,Bare,1.0,False,False,6.0,,5,-0.3743949067867536,Mid
00550000000000004d90,Bare,0.43650892049625817,False,False,6.0,,5,0.4547293297622495,Mid
00550000000000004d91,Bare,0.6570579369212716,False,False,6.0,,5,0.02664741150939039,Mid
00550000000000004d92,Bare,0.5268372522278758,False,False,6.0,,5,0.10641750631952158,Mid
00550000000000004dab,Bare,0.2674931592473097,False,False,6.0,,5,0.6352348424517299,Mid
00550000000000004daf,Bare,0.2782575380733485,False,False,3.0,2.0,5,0.6247949305785093,Mid
00550000000000004db0,Bare,0.9877189055380875,False,False,3.0,2.0,5,-0.185859354667869,Mid
00550000000000004db2,Cover,0.0,True,False,6.0,,5,2.5556979177643155,Mid
00550000000000004db3,Cover,0.0,True,True,1.0,0.0,5,-0.23642524085652677,Mid
00550000000000004db4,Cover,0.24305080091189324,False,True,1.0,0.0,5,0.8221251367521336,Mid
00550000000000004db7,Bare,1.0,False,False,3.0,2.0,5,-0.16439343062693318,Mid
