orch_id,cluster_role_mapped,best_soft_norm,uncertain,flipped_this_season,streak_len_current,time_since_last_flip,npts_total,env_z_season,stratum
00550000000000002d55,Cover,1.0,False,True,1.0,0.0,5,0.9131782633100071,Old
00550000000000002d56,Cover,0.8575165899546148,False,True,1.0,0.0,5,1.2495898638153213,Old
00550000000000002d57,Cover,0.5671437498412438,False,True,1.0,0.0,5,0.7750216927614574,Old
00550000000000002d59,Cover,0.11516314454301539,True,True,1.0,0.0,5,0.13350320868000853,Old
00550000000000002d5a,Cover,0.31179355484230004,False,True,1.0,0.0,5,0.5129262631714787,Old
00550000000000002d5b,Bare,0.030152324836828878,True,False,4.0,,5,0.35891051252602196,Old
00550000000000002d5c,Bare,0.27137934162052935,False,False,4.0,,5,0.24530379341197942,Old
00550000000000002d5d,Cover,0.4579984515629166,False,True,1.0,0.0,5,0.4513498523369605,Old
00550000000000002d5e,Cover,0.5191974366423735,False,True,1.0,0.0,5,0.3587786334439999,Old
00550000000000002d5f,Bare,0.238306186932996,False,False,4.0,,5,0.01709156090385812,Old
00550000000000002d60,Bare,0.00638213104711944,True,False,4.0,,5,0.06513152767337692,Old
00550000000000002d62,Bare,0.0,True,False,4.0,,5,0.2666864028997257,Old
00550000000000002d63,Cover,0.28707072374828757,False,True,1.0,0.0,5,0.43673062180094063,Old
00550000000000002d64,Bare,0.2029130532274242,False,False,4.0,,5,-0.06317772992262406,Old
00550000000000002d65,Bare,0.04809888365863712,True,True,1.0,0.0,5,0.8762055452257689,Old
00550000000000002d66,Bare,0.14553329313354066,True,False,4.0,,5,0.7441089796206384,Old
00550000000000002d67,Cover,0.654151460788991,False,False,3.0,2.0,5,0.9871148565143143,Old
00550000000000002d68,Bare,0.08823691317209234,True,True,1.0,0.0,5,0.38506105500079124,Old
00550000000000002d69,Bare,0.22640782112765553,False,False,2.0,1.0,5,0.46478036083228236,Young
00550000000000002d6a,Cover,0.7875836081759696,False,False,2.0,1.0,5,0.6112256831191352,Old
00550000000000002d6b,Bare,0.12015766276337275,True,True,1.0,0.0,5,0.43025997934009574,Old
00550000000000002d6c,Cover,0.0,True,False,2.0,1.0,5,0.48655203093088506,Old
00550000000000002d6e,Cover,0.2782869541698188,False,True,1.0,0.0,5,0.6423583766736055,Young
00550000000000002d6f,Cover,0.2614235702122289,False,True,1.0,0.0,5,0.013708175810556101,Old
00550000000000002d71,Bare,0.42709465364430316,False,False,2.0,1.0,5,-0.5336914386604967,Old
00550000000000002d72,Bare,0.6433852428676355,False,False,4.0,,5,-0.8841866277708907,Young
00550000000000002d73,Bare,0.25581761194696506,False,False,4.0,,5,-0.7603752741368687,Young
00550000000000002d74,Bare,1.0,False,True,1.0,0.0,5,-0.0678488629523744,Young
00550000000000002d75,Bare,0.12747391473020997,True,True,1.0,0.0,5,0.8483358806652357,Old
00550000000000002d77,Bare,0.2766331574102751,False,True,1.0,0.0,5,0.6661352861397466,Old
00550000000000002d79,Bare,0.24958681867820462,False,False,2.0,1.0,5,0.5176757405621822,Old
00550000000000002d7a,Cover,0.0,True,False,3.0,2.0,5,1.2062718631124623,Old
00550000000000002d7b,Bare,0.025370529744703912,True,False,4.0,,5,-1.030702103261545,Old
00550000000000002d7c,Bare,0.31339724851086487,False,True,1.0,0.0,5,-0.25662751142727547,Old
00550000000000002d7d,Bare,0.1524893872990966,False,True,1.0,0.0,5,-0.4471369410899915,Old
00550000000000002d7f,Bare,0.7203631234800886,False,False,4.0,,5,-0.5272896404151156,Young
00550000000000002d80,Cover,0.1746225664851607,False,True,1.0,0.0,5,0.06295854535075046,Old
00550000000000002d82,Bare,0.6137880763466086,False,False,3.0,2.0,5,-0.939488278417716,Young
00550000000000002d83,Bare,0.820442736708297,False,False,4.0,,5,-0.7244548802643989,Old
00550000000000002d84,Bare,0.4862192007929357,False,False,3.0,2.0,5,-1.1058013231461084,Old
00550000000000002d85,Bare,0.7737965576217638,False,False,3.0,2.0,5,-0.6262931620533421,Young
00550000000000002d86,Bare,0.3166473287551621,False,False,3.0,2.0,5,-0.8029966133983367,Old
00550000000000002d87,Bare,0.15541343094729942,False,True,1.0,0.0,5,0.8015375100015888,Young
00550000000000002d88,Cover,0.0,True,False,3.0,2.0,5,-0.761462607947202,Old
00550000000000002d89,Bare,0.5590395186965097,False,False,4.0,,5,-1.04874944265435,Young
00550000000000002d8a,Bare,0.0,True,False,2.0,1.0,5,1.4680095130534079,Young
