orch_id,cluster_role_mapped,best_soft_norm,uncertain,flipped_this_season,streak_len_current,time_since_last_flip,npts_total,env_z_season,stratum
00550000000000002d55,Bare,0.4766716744891007,False,False,1.0,,5,0.4232354263009199,Old
00550000000000002d56,Bare,0.34609370169625964,False,False,1.0,,5,0.36273106779478104,Old
00550000000000002d57,Bare,0.5777600600221571,False,False,1.0,,5,0.21601536062962065,Old
00550000000000002d59,Bare,0.40764765570044964,False,False,1.0,,5,0.3097927765525878,Old
00550000000000002d5a,Bare,0.9234435043547145,False,False,1.0,,5,0.08640026102708709,Old
00550000000000002d5b,Bare,0.8738961268655987,False,False,1.0,,5,0.10935840199357734,Old
00550000000000002d5c,Bare,0.5044923554937674,False,False,1.0,,5,0.2857487077258854,Old
00550000000000002d5d,Bare,1.0,False,False,1.0,,5,0.02734162455326096,Old
00550000000000002d5e,Bare,0.8681696372258964,False,False,1.0,,5,0.035359735167560524,Old
00550000000000002d5f,Bare,0.8787189477142014,False,False,1.0,,5,0.1168791054543732,Old
00550000000000002d60,Bare,0.9134089903278554,False,False,1.0,,5,0.02094154089962718,Old
00550000000000002d62,Bare,0.7294548628748727,False,False,1.0,,5,0.2257429442097121,Old
00550000000000002d63,Bare,0.7001338012580126,False,False,1.0,,5,0.11997573409408381,Old
00550000000000002d64,Bare,0.7959612330955005,False,False,1.0,,5,-0.022937684257273317,Old
00550000000000002d65,Bare,0.5209509630067919,False,False,1.0,,5,0.39788648935426313,Old
00550000000000002d66,Bare,0.8941239966139721,False,False,1.0,,5,-0.5854275162987167,Old
00550000000000002d67,Bare,0.3396182244936567,False,False,1.0,,5,0.052304803997967254,Old
00550000000000002d68,Bare,0.21819510643870055,False,False,1.0,,5,0.4484786182321349,Old
00550000000000002d69,Cover,0.9355964763620195,False,False,1.0,,5,0.695960269359015,Old
00550000000000002d6a,Bare,1.0,False,False,1.0,,5,-0.35438677005614555,Old
00550000000000002d6b,Bare,0.0,True,False,1.0,,5,0.614886864350062,Old
00550000000000002d6c,Bare,1.0,False,False,1.0,,5,-0.2697393653258151,Old
00550000000000002d6e,Bare,1.0,False,False,1.0,,5,-0.1654567604574915,Old
00550000000000002d6f,Cover,0.3924818810695007,False,False,1.0,,5,0.22705562251129063,Old
00550000000000002d71,Bare,0.731954641050552,False,False,1.0,,5,-0.9403488063941238,Young
00550000000000002d72,Bare,0.7392270814274003,False,False,1.0,,5,-0.5742538850151288,Young
00550000000000002d73,Bare,0.9362021843390048,False,False,1.0,,5,0.09656693771063822,Young
00550000000000002d74,Bare,0.44285746696424216,False,False,1.0,,5,-1.3246899895658746,Old
00550000000000002d75,Bare,0.4751844993315149,False,False,1.0,,5,-0.9981336589894089,Old
00550000000000002d77,Bare,0.43561375422861454,False,False,1.0,,5,-1.467742599689358,Old
00550000000000002d79,Bare,0.5019481879186869,False,False,1.0,,5,-1.2231062771586452,Old
