season,orch_id,CMI_z,cmi_cluster,cmi_label
2017_2018,00550000000000002d4b,-0.8969649671363179,0,Young
2017_2018,00550000000000002d4c,-0.5289950606357607,0,Young
2017_2018,00550000000000002d4d,0.12735204690500937,1,Old
2017_2018,00550000000000002d4e,-0.13932265019856535,1,Old
2017_2018,00550000000000002d4f,-0.3890785846063879,0,Young
2017_2018,00550000000000002d50,-0.8602460648007343,0,Young
2017_2018,00550000000000002d51,-0.6444825617117017,0,Young
2017_2018,00550000000000002d52,1.040625186891097,1,Old
2017_2018,00550000000000002d53,-0.2832017922949753,1,Old
2017_2018,00550000000000002d54,-0.4317927489621331,0,Young
2017_2018,00550000000000002d58,0.6063787802229789,1,Old
2017_2018,00550000000000002d65,0.21196803903540168,1,Old
2017_2018,00550000000000004d9f,-2.338975614828146,0,Young
2017_2018,00550000000000004da1,0.5771220516450316,1,Old
2017_2018,00550000000000004da2,-0.4693598148888721,0,Young
2017_2018,00550000000000004da4,0.12940057235157368,1,Old
2017_2018,00550000000000005456,-2.5853419870806444,0,Young
2017_2018,0055000000000000545e,-2.398096928704833,0,Young
2017_2018,0055000000000000545f,-2.756491685511688,0,Young
2017_2018,00550000000000006075,-0.6127855101670623,0,Young
2017_2018,005500000000000069ab,-0.7749164237586106,0,Young
2017_2018,005500000000000069ac,-1.8316529482419424,0,Young
2017_2018,005500000000000069ad,-1.3648736184575108,0,Young
2017_2018,005500000000000069ae,-1.5576084244936006,0,Young
2017_2018,005500000000000069af,-0.46622138921064776,0,Young
2017_2018,005500000000000069b0,-0.8619602098330728,0,Young
2017_2018,005500000000000069b2,-0.641195169821346,0,Young
2017_2018,005500000000000069b6,-0.9935682702294394,0,Young
2017_2018,005500000000000069b9,-0.39443787070615877,0,Young
2017_2018,005500000000000069bb,-0.08376046804485832,1,Old
2017_2018,005500000000000069bd,-0.4914854444778235,0,Young
2017_2018,005500000000000069c1,-0.9407180441362558,0,Young
2017_2018,005500000000000069c2,-0.6681220841657847,0,Young
2017_2018,005500000000000069cf,-1.1175637220641812,0,Young
