season,orch_id,z_slope_Intensity,z_level_Intensity_t5,Q,K,cluster,best_soft,Dmin,D2,uncertain,label,CMI
2017_2018,00550000000000008e8a,0.0,-0.9270077534946681,0.4,3,1,0.8100757582036917,0.41262944351955405,1.7599707449392452,0,NoCover,-1.4063702051014475
2017_2018,00550000000000008e90,0.08359340724574729,1.0729922465053312,0.4,3,2,0.5434947038274012,0.9184623806238813,1.0934800619378853,1,Baseline,-1.3193122985955397
2017_2018,00550000000000008e91,-1.9164065927542528,0.0,0.4,3,2,0.5921601642882388,1.3522563635812135,1.9633990608607337,1,Baseline,-2.31939260615761
2018_2019,00550000000000000190,-0.0,-1.2647849687165915,0.3524706567729944,3,1,0.7341181454997109,0.7501486436416105,2.0712121635916443,0,NoCover,0.797142692350497
2018_2019,00550000000000000194,-0.0,-0.45963557246670844,0.2790500034157344,3,1,0.957846164670099,0.05943464617524991,1.3505117017693014,0,NoCover,-1.5441753918854493
2018_2019,00550000000000000195,0.006691287335685791,-0.34786478983148905,0.2897290399189931,3,1,0.8816442587417641,0.1694883133935255,1.2625361206702634,0,NoCover,-1.7261071679082125
2018_2019,0055000000000000019e,-0.07028932566061157,-0.396044393971138,0.5215614538060115,3,1,0.9074289639385791,0.12843637486949008,1.2589994834077405,0,NoCover,-0.984509847295164
2018_2019,00550000000000000832,-0.5630274020287936,-0.20494706021269601,0.396637443001159,3,1,0.5885204027511153,0.6237744668267636,0.8921560215796192,1,NoCover,0.5432977188357617
2018_2019,00550000000000000833,1.132646116826836,-0.33455149800570694,0.4727647960017509,3,0,0.5258261502239782,1.0536245743368111,1.1683971057589926,1,Cover,-1.160330996979012
2018_2019,00550000000000000834,0.2707164462574495,-0.7648733469290152,0.7023370165918426,3,1,0.8162418728492632,0.3846970681084478,1.7087998241018256,0,NoCover,-0.2338473256927617
2018_2019,00550000000000000837,-0.19785027859825816,-0.8902188622559716,0.5505047067257967,3,1,0.7993491775412385,0.4145364036204025,1.6514227513967645,0,NoCover,0.5105506300479833
2018_2019,00550000000000000838,-0.12620013571237562,-1.1937858806488335,0.39738097829837216,3,1,0.7406984771211846,0.6868246607725431,1.9619243829942798,0,NoCover,0.0669449728571506
2018_2019,00550000000000000839,-0.0,-0.9939352121896633,0.3229444073263618,3,1,0.7915649535755084,0.4794769119390421,1.8208891741104032,0,NoCover,1.0053149576059364
2018_2019,0055000000000000083a,-0.0,-1.0225719499316082,0.32879428813380795,3,1,0.7842676521816517,0.5080858573141815,1.8470818421631445,0,NoCover,0.6089424585893122
2018_2019,0055000000000000083b,-0.03109657494193909,-0.533847233591372,0.3967839124052922,3,1,0.9851317745626437,0.02108540773100076,1.3970668673901268,0,NoCover,0.8931934413686109
2018_2019,0055000000000000083c,0.02276875435511399,-0.766654397575271,0.41101042607744387,3,1,0.8641921250259711,0.25560796697089366,1.6265212322362552,0,NoCover,-0.0345823534428601
2018_2019,0055000000000000083d,0.056858675392117676,-0.7584876906065414,0.4924925721660418,3,1,0.864713607142364,0.25590563121323073,1.6356787758196645,0,NoCover,1.283759008168243
2018_2019,0055000000000000083e,-0.053711066228026516,-1.3646391037028562,0.4453701192671308,3,1,0.7163087693765864,0.8502889518975008,2.146944871752897,0,NoCover,0.1218629702076365
2018_2019,00550000000000000840,-1.5615566008141497,0.24087438565073432,0.6254829321237495,3,2,0.6495854781485468,0.9253154324290996,1.7153155195648282,0,Baseline,0.7161896740007335
2018_2019,00550000000000000841,-0.0,0.7171883127807246,0.2068240679106193,3,2,0.6008234629879594,0.7429001096252887,1.1181814939832924,0,Baseline,-0.3105106841279142
2018_2019,00550000000000000844,-0.3545351322288859,-0.7320189438122174,0.5209881695590832,3,1,0.7853392469554922,0.397329595180957,1.4536356583443324,0,NoCover,1.1362855689673774
2018_2019,00550000000000000846,-0.685929413223351,-0.5763799652815365,0.6802522331838632,3,1,0.6514739536669912,0.6670238650907693,1.2468183630836012,0,NoCover,-0.1143878023999827
2018_2019,00550000000000000847,0.020429664886950537,-0.3470868452000906,0.3671959082329584,3,1,0.8800703176123366,0.17308035322579035,1.2701015995648577,0,NoCover,-0.2665467262345475
2018_2019,00550000000000000848,0.8636780457896878,0.44385049542743354,0.5813456343280357,3,0,0.776897243312841,0.37478539503720276,1.3050925258023751,0,Cover,0.874154174620544
2018_2019,00550000000000000849,-0.6802416557939117,-0.4883469872828178,0.5603805169904879,3,1,0.6375330572659983,0.6590387103912927,1.159164917835659,0,NoCover,0.2795985270200757
2018_2019,0055000000000000084a,-0.023861186990479313,-1.2967564050909655,0.33967969691683075,3,1,0.7280294074343774,0.7818078638716707,2.092796542790537,0,NoCover,-1.5144968368296694
2018_2019,0055000000000000084b,-0.0,-0.5321687450487574,0.21190847436947663,3,1,0.9807339970031519,0.02773212385665106,1.4117010507975856,0,NoCover,0.1493620350255594
2018_2019,0055000000000000084e,-0.0,-0.5841100121659233,0.3629316198900688,3,1,0.9525758447177538,0.07249514087019464,1.45615920075672,0,NoCover,0.2668019403083332
2018_2019,0055000000000000084f,-0.6453953554891264,-0.6184000896418196,0.4508568836411946,3,1,0.6713153272676178,0.6321767444319883,1.2911765387517147,0,NoCover,-0.146754563528673
2018_2019,00550000000000000850,-0.5513942863720364,-0.5009799623268589,0.49283262638822506,3,1,0.691117893868024,0.5298383716335805,1.1855033756387479,0,NoCover,0.0961672285131389
2018_2019,00550000000000000851,-0.2454766695813142,-1.1122394039474313,0.3426906459150715,3,1,0.7435383799562943,0.6378173449195812,1.8491721110890245,0,NoCover,0.2566355662505557
2018_2019,00550000000000000855,-0.06662900411982026,-1.1596209163348388,0.29065021396991947,3,1,0.7510239127334026,0.6462304312906427,1.9493217696670153,0,NoCover,1.1263390713109462
2018_2019,00550000000000000857,0.10587787202343443,-1.0227133813582865,0.46579769090592676,3,1,0.7832743344583939,0.5235537908955599,1.8921905077189025,0,NoCover,-0.6163222403011587
2018_2019,00550000000000000858,0.7257326634451899,-0.18348093624215742,0.29915044846685784,3,1,0.5461826768292568,0.8176724866496026,0.9840932126777526,1,NoCover,
2018_2019,00550000000000000859,0.4895975501996027,-0.06400588028898524,0.4148062455945429,3,1,0.5955902851619119,0.6817757164075058,1.0040782366323358,1,NoCover,
2018_2019,00550000000000000872,-2.1223198619555017,0.29731265131422074,0.6965387092417648,3,2,0.6116124154547655,1.4301697042951198,2.2521563050949966,0,Baseline,0.8227661887700791
2018_2019,00550000000000000873,-1.9650761463548894,0.3387712162998304,0.501666369385664,3,2,0.6261062082258473,1.267554910571382,2.1225920735674655,0,Baseline,0.926607405195104
2018_2019,00550000000000000874,-1.8388036564023305,0.25684844995042627,0.7671411453646213,3,2,0.6274117074552727,1.1723675441951955,1.974182059358059,0,Baseline,0.1325484499434785
2018_2019,00550000000000000875,-1.1019942976792536,-0.21059065621228948,0.3551085019081197,3,2,0.5413539381874799,0.9508456404786381,1.122312115898901,1,Baseline,0.5114281620272358
2018_2019,00550000000000000876,-0.9149706936273311,-0.19133458041983564,0.47642203963469953,3,2,0.5197397857943853,0.8778808625361828,0.9500466579399022,1,Baseline,0.2820975005345192
2018_2019,00550000000000000877,-0.362798590121584,-0.07419400795019755,0.3274932578248241,3,1,0.5995045455867591,0.5573041815370747,0.8342326646265642,1,NoCover,0.6364348731308557
2018_2019,00550000000000000878,-0.418458919986808,0.4507410042029749,0.5089185297932672,3,2,0.7281094119132602,0.38985251961420764,1.044005571456731,0,Baseline,2.066405426204826
2018_2019,00550000000000000879,-0.40822770442776424,0.7356807917120375,0.4612311695702427,3,2,0.7939628377262091,0.3396890538334866,1.308989515045721,0,Baseline,2.152639623259443
2018_2019,0055000000000000087c,-0.24961246105344792,0.28369033587610276,0.23313456118485607,3,2,0.5706606400310011,0.6248417464019489,0.8305145629917825,1,Baseline,0.466225362362731
2018_2019,00550000000000000888,0.07009063335320155,0.10667089191460634,0.4348913044926534,3,1,0.6110927418937947,0.6283686739678038,0.9873601685013815,0,NoCover,-0.4108787495420861
2018_2019,0055000000000000089a,-0.022784978641464566,-0.5008194103546213,0.3549972506172132,3,1,0.9897849871216585,0.01417057890980533,1.373060066667813,0,NoCover,0.71234730442726
2018_2019,0055000000000000089c,-0.372747541722761,-0.2590311749752936,0.25063511279906553,3,1,0.6968915177085481,0.4343976936525535,0.9987449566902414,0,NoCover,1.1803875134847046
2018_2019,0055000000000000089d,-0.15557471712318582,-0.04036220761349681,0.26907924381816123,3,1,0.651080692671365,0.493098984887699,0.9201188409268699,0,NoCover,1.2251567178782967
2018_2019,005500000000000008a7,0.0021956102588778737,-0.71755473820639,0.2436151487624692,3,1,0.8852272041238651,0.20401231844958226,1.5735196907014064,0,NoCover,1.103328420703842
2018_2019,005500000000000008ba,-0.5302887596461525,0.014018762367138879,0.34993699943782824,3,2,0.5159743956801305,0.6883435818796205,0.7337786689604961,1,Baseline,1.3560085579856576
2018_2019,005500000000000008c8,0.040308918542210234,-1.126480521749881,0.305175926194929,3,1,0.7611179946398812,0.6146689611784198,1.9584380430590715,0,NoCover,0.5676816597805032
2018_2019,005500000000000008cc,1.2504460634704182,0.5986730271740341,0.6606471108890672,3,0,0.9043656292657625,0.17879194789381767,1.690744564148179,0,Cover,0.1984679910712808
2018_2019,005500000000000008ce,0.0741168655250897,-1.3185007950759517,0.5283143987427624,3,1,0.7263956579495551,0.8092466677326864,2.148479301336489,0,NoCover,0.4523040115989996
2018_2019,005500000000000008d1,0.15900927691282776,-0.27659443600465305,0.3574191288378572,3,1,0.8136163640205879,0.29913944628926475,1.305826809022482,0,NoCover,1.187911082883872
2018_2019,005500000000000008dc,0.49266546372618575,-0.5108824540530965,0.5541447933619388,3,1,0.7284240930982837,0.5144217116769182,1.379787968208596,0,NoCover,0.3550546418391666
