orch_id,mask,longest,years_active,ever_cover,never_cover
00550000000000001a5d,106,2,4,True,False
00550000000000001a5e,124,5,5,True,False
00550000000000001a6a,8,1,1,True,False
00550000000000001a6d,32,1,1,True,False
00550000000000001a72,66,1,2,True,False
00550000000000001a73,46,3,4,True,False
00550000000000001a74,32,1,1,True,False
00550000000000001a75,32,1,1,True,False
00550000000000001a7d,66,1,2,True,False
00550000000000001a80,72,1,2,True,False
00550000000000001a8b,64,1,1,True,False
00550000000000001aa8,20,1,2,True,False
00550000000000001ad3,72,1,2,True,False
00550000000000001ad7,40,1,2,True,False
00550000000000001ad9,8,1,1,True,False
00550000000000001b8f,76,2,3,True,False
00550000000000001b90,20,1,2,True,False
00550000000000001b92,8,1,1,True,False
00550000000000001ba9,48,2,2,True,False
00550000000000001bb0,20,1,2,True,False
00550000000000001bb5,84,1,3,True,False
00550000000000001bb6,64,1,1,True,False
00550000000000001bb7,64,1,1,True,False
00550000000000001bb8,16,1,1,True,False
00550000000000001bbf,50,2,3,True,False
00550000000000001bc0,116,3,4,True,False
00550000000000001bc2,32,1,1,True,False
00550000000000001bc5,118,3,5,True,False
00550000000000001bc7,64,1,1,True,False
00550000000000001bc9,4,1,1,True,False
00550000000000001bcb,16,1,1,True,False
00550000000000001bd1,14,3,3,True,False
00550000000000001bd2,14,3,3,True,False
00550000000000001bd6,62,5,5,True,False
00550000000000001bdc,116,3,4,True,False
00550000000000001be3,80,1,2,True,False
00550000000000001e20,16,1,1,True,False
0055000000000000217e,2,1,1,True,False
00550000000000002180,72,1,2,True,False
00550000000000002182,4,1,1,True,False
005500000000000022c3,16,1,1,True,False
005500000000000026b0,96,2,2,True,False
005500000000000026b2,54,2,4,True,False
005500000000000026b3,66,1,2,True,False
005500000000000026b4,70,2,3,True,False
005500000000000026b5,116,3,4,True,False
005500000000000026c7,8,1,1,True,False
005500000000000029e9,4,1,1,True,False
00550000000000002d4a,28,3,3,True,False
00550000000000002d4c,2,1,1,True,False
00550000000000002d4d,8,1,1,True,False
00550000000000002d4f,64,1,1,True,False
00550000000000002d54,2,1,1,True,False
00550000000000002d6d,2,1,1,True,False
00550000000000002d71,36,1,2,True,False
0055000000000000307c,64,1,1,True,False
00550000000000003bc4,14,3,3,True,False
00550000000000003bc5,12,2,2,True,False
00550000000000004d95,120,4,4,True,False
00550000000000004d96,32,1,1,True,False
00550000000000004d9b,112,3,3,True,False
00550000000000004d9c,112,3,3,True,False
00550000000000004d9d,112,3,3,True,False
00550000000000004d9e,112,3,3,True,False
00550000000000004da0,8,1,1,True,False
00550000000000004da2,2,1,1,True,False
00550000000000004da7,24,2,2,True,False
00550000000000004da8,100,2,3,True,False
00550000000000004dad,20,1,2,True,False
00550000000000004dae,8,1,1,True,False
00550000000000004dd7,8,1,1,True,False
00550000000000004ddc,56,3,3,True,False
00550000000000005436,48,2,2,True,False
00550000000000005439,32,1,1,True,False
0055000000000000543a,36,1,2,True,False
0055000000000000543b,36,1,2,True,False
0055000000000000543c,44,2,3,True,False
00550000000000005440,44,2,3,True,False
00550000000000005441,36,1,2,True,False
00550000000000005444,16,1,1,True,False
00550000000000005446,48,2,2,True,False
00550000000000005449,8,1,1,True,False
00550000000000005450,8,1,1,True,False
00550000000000005458,92,3,4,True,False
0055000000000000545a,32,1,1,True,False
0055000000000000545b,32,1,1,True,False
0055000000000000545c,32,1,1,True,False
0055000000000000545d,32,1,1,True,False
00550000000000005461,20,1,2,True,False
00550000000000005464,68,1,2,True,False
00550000000000005465,24,2,2,True,False
00550000000000005466,20,1,2,True,False
00550000000000005467,94,4,5,True,False
00550000000000005469,64,1,1,True,False
0055000000000000546b,2,1,1,True,False
00550000000000006077,12,2,2,True,False
00550000000000006078,64,1,1,True,False
0055000000000000607b,64,1,1,True,False
00550000000000006080,38,2,3,True,False
00550000000000006084,32,1,1,True,False
00550000000000006086,34,1,2,True,False
0055000000000000699e,64,1,1,True,False
005500000000000069a0,96,2,2,True,False
005500000000000069a7,104,2,3,True,False
005500000000000069a8,32,1,1,True,False
005500000000000069aa,42,1,3,True,False
005500000000000069ac,96,2,2,True,False
005500000000000069ad,18,1,2,True,False
005500000000000069ae,96,2,2,True,False
005500000000000069af,16,1,1,True,False
005500000000000069b2,2,1,1,True,False
005500000000000069b6,16,1,1,True,False
005500000000000069b9,34,1,2,True,False
005500000000000069ba,32,1,1,True,False
005500000000000069bb,42,1,3,True,False
005500000000000069be,32,1,1,True,False
005500000000000069c0,96,2,2,True,False
005500000000000069c2,32,1,1,True,False
005500000000000069c3,100,2,3,True,False
005500000000000069c7,40,1,2,True,False
005500000000000069c8,32,1,1,True,False
005500000000000069c9,34,1,2,True,False
005500000000000069ca,6,2,2,True,False
005500000000000069cc,32,1,1,True,False
005500000000000069cd,34,1,2,True,False
005500000000000069ce,12,2,2,True,False
005500000000000069d0,32,1,1,True,False
005500000000000069d3,16,1,1,True,False
005500000000000069d4,32,1,1,True,False
005500000000000069d7,16,1,1,True,False
005500000000000069d9,32,1,1,True,False
005500000000000069db,32,1,1,True,False
005500000000000069dc,2,1,1,True,False
005500000000000069dd,48,2,2,True,False
005500000000000069de,32,1,1,True,False
005500000000000069e0,2,1,1,True,False
005500000000000069e1,32,1,1,True,False
005500000000000069e2,32,1,1,True,False
005500000000000069eb,28,3,3,True,False
005500000000000069ef,16,1,1,True,False
005500000000000069f1,32,1,1,True,False
005500000000000069f5,44,2,3,True,False
005500000000000069f6,44,2,3,True,False
005500000000000069f8,8,1,1,True,False
005500000000000069fa,32,1,1,True,False
00550000000000006a00,10,1,2,True,False
00550000000000006a01,32,1,1,True,False
00550000000000006a03,2,1,1,True,False
00550000000000006a04,14,3,3,True,False
00550000000000006a08,8,1,1,True,False
00550000000000006a0a,110,3,5,True,False
00550000000000006a0b,38,2,3,True,False
00550000000000006a0d,8,1,1,True,False
00550000000000006a0f,34,1,2,True,False
00550000000000006a12,40,1,2,True,False
00550000000000006a13,2,1,1,True,False
00550000000000006a15,18,1,2,True,False
00550000000000006a19,4,1,1,True,False
00550000000000006a1e,32,1,1,True,False
00550000000000006a1f,18,1,2,True,False
00550000000000006a21,32,1,1,True,False
00550000000000006a23,38,2,3,True,False
00550000000000006a24,40,1,2,True,False
00550000000000006a26,100,2,3,True,False
00550000000000006a27,12,2,2,True,False
00550000000000006a2d,2,1,1,True,False
00550000000000006a33,32,1,1,True,False
00550000000000006a34,32,1,1,True,False
00550000000000006a3a,2,1,1,True,False
00550000000000006a42,8,1,1,True,False
00550000000000006a4f,64,1,1,True,False
00550000000000006a5a,64,1,1,True,False
00550000000000006a5b,12,2,2,True,False
00550000000000006a5c,14,3,3,True,False
00550000000000006a5d,62,5,5,True,False
00550000000000006a5f,32,1,1,True,False
00550000000000006a60,24,2,2,True,False
00550000000000006a63,32,1,1,True,False
00550000000000006a64,2,1,1,True,False
00550000000000006a65,2,1,1,True,False
00550000000000006a71,10,1,2,True,False
00550000000000006a74,2,1,1,True,False
00550000000000006a77,2,1,1,True,False
00550000000000006a78,16,1,1,True,False
00550000000000006a7a,2,1,1,True,False
00550000000000006a80,32,1,1,True,False
00550000000000006a8b,2,1,1,True,False
00550000000000006a94,72,1,2,True,False
00550000000000006a9d,96,2,2,True,False
00550000000000006a9f,32,1,1,True,False
00550000000000006aa7,4,1,1,True,False
00550000000000006aa8,32,1,1,True,False
00550000000000006aac,56,3,3,True,False
00550000000000006ab1,4,1,1,True,False
00550000000000006abe,42,1,3,True,False
00550000000000006ac2,32,1,1,True,False
00550000000000006ac5,32,1,1,True,False
00550000000000006ac8,76,2,3,True,False
00550000000000006ac9,16,1,1,True,False
00550000000000006acc,16,1,1,True,False
00550000000000006ad0,104,2,3,True,False
00550000000000006ad4,32,1,1,True,False
00550000000000006ad5,112,3,3,True,False
00550000000000006ad7,26,2,3,True,False
00550000000000006ad8,6,2,2,True,False
00550000000000006adb,4,1,1,True,False
00550000000000006adc,64,1,1,True,False
00550000000000006adf,16,1,1,True,False
00550000000000006ae1,124,5,5,True,False
00550000000000006ae3,120,4,4,True,False
00550000000000006ae4,114,3,4,True,False
00550000000000006ae7,120,4,4,True,False
00550000000000006ae8,64,1,1,True,False
00550000000000006aec,72,1,2,True,False
00550000000000006aed,16,1,1,True,False
00550000000000006aee,6,2,2,True,False
00550000000000006aef,24,2,2,True,False
00550000000000006af1,2,1,1,True,False
00550000000000006af2,4,1,1,True,False
00550000000000006af4,4,1,1,True,False
00550000000000006af5,4,1,1,True,False
00550000000000006af6,4,1,1,True,False
00550000000000006af8,4,1,1,True,False
00550000000000006af9,2,1,1,True,False
00550000000000006aff,86,2,4,True,False
00550000000000006b01,68,1,2,True,False
00550000000000006b07,64,1,1,True,False
00550000000000006b14,22,2,3,True,False
00550000000000006b1a,2,1,1,True,False
00550000000000006b1c,32,1,1,True,False
00550000000000006b23,124,5,5,True,False
00550000000000006b24,4,1,1,True,False
00550000000000006b7e,16,1,1,True,False
00550000000000006b82,30,4,4,True,False
00550000000000006ca2,32,1,1,True,False
00550000000000006ca4,110,3,5,True,False
00550000000000006ca6,108,2,4,True,False
00550000000000006ca7,76,2,3,True,False
005500000000000071d2,32,1,1,True,False
005500000000000071df,90,2,4,True,False
005500000000000071ec,72,1,2,True,False
0055000000000000727c,32,1,1,True,False
0055000000000000729a,8,1,1,True,False
0055000000000000734b,18,1,2,True,False
0055000000000000737c,40,1,2,True,False
0055000000000000740d,62,5,5,True,False
00550000000000007412,112,3,3,True,False
0055000000000000742a,64,1,1,True,False
005500000000000074b7,4,1,1,True,False
005500000000000074bc,4,1,1,True,False
005500000000000074ce,4,1,1,True,False
0055000000000000751d,64,1,1,True,False
0055000000000000751e,100,2,3,True,False
00550000000000007520,108,2,4,True,False
00550000000000007522,12,2,2,True,False
00550000000000007525,96,2,2,True,False
0055000000000000752c,32,1,1,True,False
00550000000000007531,64,1,1,True,False
00550000000000007535,64,1,1,True,False
0055000000000000755d,36,1,2,True,False
0055000000000000755f,32,1,1,True,False
00550000000000007560,32,1,1,True,False
00550000000000007563,32,1,1,True,False
00550000000000007569,32,1,1,True,False
0055000000000000756c,96,2,2,True,False
0055000000000000756d,8,1,1,True,False
00550000000000007570,32,1,1,True,False
00550000000000007575,46,3,4,True,False
00550000000000007578,32,1,1,True,False
00550000000000007587,32,1,1,True,False
00550000000000007588,32,1,1,True,False
0055000000000000758f,32,1,1,True,False
00550000000000007590,96,2,2,True,False
00550000000000007592,6,2,2,True,False
00550000000000007593,32,1,1,True,False
00550000000000007594,36,1,2,True,False
00550000000000007596,48,2,2,True,False
00550000000000007598,34,1,2,True,False
0055000000000000759a,8,1,1,True,False
0055000000000000759f,4,1,1,True,False
005500000000000075a0,32,1,1,True,False
005500000000000075a2,20,1,2,True,False
005500000000000075a3,32,1,1,True,False
005500000000000075a4,32,1,1,True,False
005500000000000075a6,46,3,4,True,False
005500000000000075ab,40,1,2,True,False
005500000000000075ac,2,1,1,True,False
005500000000000075ae,104,2,3,True,False
005500000000000075b1,56,3,3,True,False
005500000000000075b2,52,2,3,True,False
005500000000000075b3,2,1,1,True,False
005500000000000075b4,4,1,1,True,False
005500000000000075b6,76,2,3,True,False
005500000000000075ba,60,4,4,True,False
005500000000000075bc,40,1,2,True,False
005500000000000075bd,64,1,1,True,False
005500000000000075c2,4,1,1,True,False
005500000000000075c6,60,4,4,True,False
005500000000000075cb,64,1,1,True,False
005500000000000075cf,64,1,1,True,False
005500000000000075d0,2,1,1,True,False
005500000000000075d1,18,1,2,True,False
005500000000000075d3,12,2,2,True,False
005500000000000075d8,8,1,1,True,False
005500000000000075da,96,2,2,True,False
005500000000000075dc,8,1,1,True,False
005500000000000075de,60,4,4,True,False
005500000000000075df,42,1,3,True,False
005500000000000075e0,60,4,4,True,False
005500000000000075e3,2,1,1,True,False
005500000000000075e4,4,1,1,True,False
005500000000000075e5,16,1,1,True,False
005500000000000075e6,48,2,2,True,False
005500000000000075e7,60,4,4,True,False
005500000000000075e8,46,3,4,True,False
005500000000000075e9,32,1,1,True,False
005500000000000075eb,88,2,3,True,False
005500000000000075ec,112,3,3,True,False
005500000000000075ed,64,1,1,True,False
005500000000000075ee,42,1,3,True,False
005500000000000075f2,40,1,2,True,False
005500000000000075f3,72,1,2,True,False
005500000000000075f4,16,1,1,True,False
005500000000000075f6,90,2,4,True,False
005500000000000075f7,4,1,1,True,False
005500000000000075f8,32,1,1,True,False
005500000000000075fd,32,1,1,True,False
005500000000000075fe,4,1,1,True,False
00550000000000007600,32,1,1,True,False
00550000000000007601,32,1,1,True,False
00550000000000007605,120,4,4,True,False
00550000000000007606,8,1,1,True,False
00550000000000007608,120,4,4,True,False
00550000000000007609,2,1,1,True,False
0055000000000000760a,12,2,2,True,False
00550000000000007610,32,1,1,True,False
00550000000000007615,2,1,1,True,False
00550000000000007616,2,1,1,True,False
00550000000000007617,56,3,3,True,False
00550000000000007618,2,1,1,True,False
00550000000000007619,32,1,1,True,False
0055000000000000761e,32,1,1,True,False
00550000000000007622,32,1,1,True,False
00550000000000007623,32,1,1,True,False
00550000000000007624,32,1,1,True,False
00550000000000007625,2,1,1,True,False
00550000000000007627,16,1,1,True,False
0055000000000000762d,34,1,2,True,False
00550000000000007631,86,2,4,True,False
00550000000000007633,16,1,1,True,False
00550000000000007634,4,1,1,True,False
00550000000000007635,2,1,1,True,False
0055000000000000763a,4,1,1,True,False
0055000000000000763f,38,2,3,True,False
00550000000000007642,96,2,2,True,False
00550000000000007643,32,1,1,True,False
00550000000000007646,48,2,2,True,False
00550000000000007647,96,2,2,True,False
00550000000000007648,106,2,4,True,False
