orch_id,season,time_period,period_start_date,period_end_date,orchard_savi_mean,orchard_savi_stddev,orchard_savi_fill,orchard_bsi_mean,orchard_bsi_stddev,orchard_bsi_fill,ACRES,CNTY,stability_score,startyear,endyear
005300000000000050ce,2021_2022,1,2021-11-16,2021-11-30,0.28113180096951573,0.02339560527076135,0.12061668681983069,5.53078409348989E-4,0.030162812716275925,0.9951833937928255,3.71,Colusa,7.0,2016,2023
0053000000000000512a,2021_2022,1,2021-11-16,2021-11-30,0.3627400321250305,0.05391138750009034,0.9600692557337844,-0.13353551349134,0.046732729279670975,1.0,9.65,Colusa,7.0,2016,2023
00530000000000005259,2021_2022,1,2021-11-16,2021-11-30,0.3335858834747832,0.026425380932386947,0.8963024638639536,-0.08795712573189422,0.03895814759642458,1.0,28.08,Colusa,7.0,2016,2023
005300000000000050cc,2021_2022,1,2021-11-16,2021-11-30,0.39832468556591105,0.0210997751475709,1.0,-0.20469327083593408,0.033924871265233233,1.0,4.96,Colusa,7.0,2016,2023
00530000000000005153,2021_2022,1,2021-11-16,2021-11-30,0.4060831811683841,0.026685375945360686,1.0,-0.10745590291468897,0.03283929281258946,1.0,3.2,Colusa,7.0,2016,2023
00530000000000005171,2021_2022,1,2021-11-16,2021-11-30,0.36735715360621035,0.07616753360916133,0.8152067236487572,-0.13769132485898564,0.11233414973841598,0.9621883977801966,4.2,Colusa,7.0,2016,2023
00530000000000005173,2021_2022,1,2021-11-16,2021-11-30,0.4082569401122528,0.03762437259655346,0.9750666983280022,-0.22292957736691035,0.056103340216949335,1.0,5.41,Colusa,7.0,2016,2023
005300000000000051af,2021_2022,1,2021-11-16,2021-11-30,0.2918658401162576,0.023539820766519042,0.34098623546705864,0.05346353881580194,0.025194116262489488,0.9921689162100761,2.81,Colusa,7.0,2016,2023
005300000000000051b8,2021_2022,1,2021-11-16,2021-11-30,0.4133497805610079,0.07874346018728055,0.9045208612226686,-0.10687922062473969,0.1045398282700615,0.9832663989290495,5.4,Colusa,7.0,2016,2023
005300000000000051b9,2021_2022,1,2021-11-16,2021-11-30,0.42856499794538183,0.05263095221531886,0.9741606820984223,-0.12163456209008819,0.06467841174015637,0.9864911923362487,34.33,Colusa,7.0,2016,2023
00530000000000005246,2021_2022,1,2021-11-16,2021-11-30,0.3998097103635395,0.07053500194678772,0.939364022161971,-0.24561121691215182,0.1073968561113136,0.9736531887304021,5.09,Colusa,7.0,2016,2023
00530000000000005248,2021_2022,1,2021-11-16,2021-11-30,0.29729509299883067,0.15047698729469106,0.5342668649752832,-0.11977314297375223,0.1810927397773011,0.8475903651635115,12.19,Colusa,7.0,2016,2023
0053000000000000524f,2021_2022,1,2021-11-16,2021-11-30,0.3823115537439393,0.023674676447176315,1.0,-0.12990546960272578,0.03193912346666085,1.0,8.45,Colusa,7.0,2016,2023
0053000000000000525d,2021_2022,1,2021-11-16,2021-11-30,0.35403557762311116,0.015738732716051435,1.0,-0.09083498811637762,0.0259639354721412,1.0,3.91,Colusa,7.0,2016,2023
0053000000000000485d,2021_2022,1,2021-11-16,2021-11-30,0.4428974172577738,0.01691261043700521,1.0,-0.25545708199856143,0.025860618213746998,1.0,4.68,Colusa,7.0,2016,2023
