orch_id,season,time_period,period_start_date,period_end_date,orchard_savi_mean,orchard_savi_stddev,orchard_savi_fill,orchard_bsi_mean,orchard_bsi_stddev,orchard_bsi_fill,ACRES,CNTY,stability_score,startyear,endyear
005300000000000050ce,2022_2023,1,2022-11-16,2022-11-30,0.2272022512987091,0.029941963456876688,0.0077388149939540485,0.10249587500588767,0.030953259826918753,0.3889560661023781,3.71,Colusa,7.0,2016,2023
0053000000000000512a,2022_2023,1,2022-11-16,2022-11-30,0.37621984223458843,0.05965207904464498,0.921582633270703,-0.11083573202257027,0.08207840074954614,0.9259693473501142,9.65,Colusa,7.0,2016,2023
00530000000000005259,2022_2023,1,2022-11-16,2022-11-30,0.31145438681177245,0.04156181629382713,0.6436325862941374,0.00584735341038554,0.05735816248049931,0.9404742462900149,28.08,Colusa,7.0,2016,2023
005300000000000050cc,2022_2023,1,2022-11-16,2022-11-30,0.3456297735928031,0.025253359374454665,0.9902701724215958,-0.10559585170395765,0.03942290886734464,1.0,4.96,Colusa,7.0,2016,2023
00530000000000005153,2022_2023,1,2022-11-16,2022-11-30,0.3797423768094346,0.015095947014856519,1.0,-0.015443139356801418,0.01823385532152767,1.0,3.2,Colusa,7.0,2016,2023
00530000000000005171,2022_2023,1,2022-11-16,2022-11-30,0.29858889582679615,0.055120154223590394,0.7369604396780929,0.05325609873100161,0.04203199155518153,0.870630431291376,4.2,Colusa,7.0,2016,2023
00530000000000005173,2022_2023,1,2022-11-16,2022-11-30,0.29331464318968403,0.04395274066770599,0.5708119735720969,0.06015662447268416,0.05226410440016858,0.7615901440125151,5.41,Colusa,7.0,2016,2023
005300000000000051af,2022_2023,1,2022-11-16,2022-11-30,0.36594583931918745,0.02757827231155108,0.977869838300147,-7.171704478243386E-4,0.024726310174085213,1.0,2.81,Colusa,7.0,2016,2023
005300000000000051b8,2022_2023,1,2022-11-16,2022-11-30,0.33027672664282154,0.058293142146921245,0.7530538821954486,0.052972744485506956,0.049988333338843116,0.8163208389112006,5.4,Colusa,7.0,2016,2023
005300000000000051b9,2022_2023,1,2022-11-16,2022-11-30,0.36053916533132807,0.05253641990311701,0.9193567109294765,0.022040571590205216,0.05759587821038324,0.941715890151143,34.33,Colusa,7.0,2016,2023
00530000000000005246,2022_2023,1,2022-11-16,2022-11-30,0.37855468284951205,0.08620969333654381,0.8887775551102206,-0.15141995517178763,0.13607344854439626,0.9537309913945539,5.09,Colusa,7.0,2016,2023
00530000000000005248,2022_2023,1,2022-11-16,2022-11-30,0.27602317463580284,0.1562910452955395,0.46728833538019066,-0.08284608402222358,0.19535973779234078,0.8456772218690787,12.19,Colusa,7.0,2016,2023
0053000000000000524f,2022_2023,1,2022-11-16,2022-11-30,0.4075444228061404,0.026018373535720937,1.0,-0.10546751231626035,0.03577829672765281,1.0,8.45,Colusa,7.0,2016,2023
0053000000000000525d,2022_2023,1,2022-11-16,2022-11-30,0.4029737578225754,0.022472808955765426,1.0,-0.08761591420445929,0.03811028161714107,1.0,3.91,Colusa,7.0,2016,2023
0053000000000000485d,2022_2023,1,2022-11-16,2022-11-30,0.4210452480038173,0.014201932261807382,1.0,-0.17835858600946414,0.022763503045143994,1.0,4.68,Colusa,7.0,2016,2023
0053000000000000487a,2022_2023,1,2022-11-16,2022-11-30,0.2582346552785167,0.012333537210056008,0.0029403964346251857,0.06142874728431132,0.019439754564856544,0.9750354577217116,6.51,Colusa,7.0,2016,2023
005300000000000048fd,2022_2023,1,2022-11-16,2022-11-30,0.3171204277935426,0.0987000872009874,0.7315014070518128,-0.009069946016366258,0.13319480711066853,0.7714368482039399,7.28,Colusa,7.0,2016,2023
005300000000000048ff,2022_2023,1,2022-11-16,2022-11-30,0.19386180007940068,0.1119360449685429,0.25794057377049184,0.15124872807594075,0.15888692328122955,0.3510502049180328,14.08,Colusa,7.0,2016,2023
0053000000000000490e,2022_2023,1,2022-11-16,2022-11-30,0.3839124725501877,0.04010717344820672,0.9544965895610911,-0.12404394018894162,0.06671399697675605,0.9544965895610911,8.1,Colusa,7.0,2016,2023
00530000000000004910,2022_2023,1,2022-11-16,2022-11-30,0.2766895813324603,0.1144405622981899,0.49250792822611555,0.0477058678654774,0.17622913555488198,0.5820907690175521,18.4,Colusa,7.0,2016,2023
00530000000000004911,2022_2023,1,2022-11-16,2022-11-30,0.3187699702356614,0.12872182729139672,0.6882536502677505,-0.018471751367278886,0.19361936243511374,0.7271834187309782,3.9,Colusa,7.0,2016,2023
00530000000000004912,2022_2023,1,2022-11-16,2022-11-30,0.34204329889380636,0.10729007143418899,0.5866954033320716,-0.03299420109471277,0.1899295962192867,0.591162417856214,35.47,Colusa,7.0,2016,2023
0053000000000000492c,2022_2023,1,2022-11-16,2022-11-30,0.3611427299832516,0.03283591840117597,0.9894075130502209,-0.03693691871777624,0.040134075695998736,1.0,5.43,Colusa,7.0,2016,2023
00530000000000004932,2022_2023,1,2022-11-16,2022-11-30,0.35566723676395,0.023576639163599526,0.9977541533452328,-0.04910127601402835,0.029923127523775243,1.0,7.69,Colusa,7.0,2016,2023
