orch_id,mask,longest,years_active,ever_cover,never_cover
005600000000000034d4,56,3,3,True,False
005600000000000034d5,56,3,3,True,False
005600000000000034d8,56,3,3,True,False
005600000000000034d9,16,1,1,True,False
005600000000000034df,26,2,3,True,False
005600000000000034e0,26,2,3,True,False
005600000000000034e1,26,2,3,True,False
005600000000000034e2,26,2,3,True,False
005600000000000034e5,58,3,4,True,False
005600000000000034e8,16,1,1,True,False
005600000000000034f4,16,1,1,True,False
005600000000000034f7,40,1,2,True,False
005600000000000034f9,32,1,1,True,False
005600000000000034fb,56,3,3,True,False
005600000000000034fd,24,2,2,True,False
005600000000000034fe,16,1,1,True,False
00560000000000003500,16,1,1,True,False
00560000000000003501,16,1,1,True,False
00560000000000003504,4,1,1,True,False
00560000000000003505,2,1,1,True,False
005600000000000035da,27,2,4,True,False
00560000000000003624,8,1,1,True,False
0056000000000000362c,32,1,1,True,False
0056000000000000363b,2,1,1,True,False
0056000000000000363f,1,1,1,True,False
00560000000000003666,8,1,1,True,False
00560000000000003677,5,1,2,True,False
0056000000000000367f,11,2,3,True,False
0056000000000000394c,15,4,4,True,False
00560000000000003e36,27,2,4,True,False
00560000000000004717,57,3,4,True,False
00560000000000008ff2,49,2,3,True,False
0057000000000000043f,1,1,1,True,False
0057000000000000077a,5,1,2,True,False
00570000000000000782,8,1,1,True,False
005700000000000007ae,11,2,3,True,False
005700000000000007bd,7,3,3,True,False
005700000000000007da,7,3,3,True,False
005700000000000007fd,1,1,1,True,False
00570000000000000813,1,1,1,True,False
00570000000000000814,1,1,1,True,False
00570000000000000836,1,1,1,True,False
0057000000000000084a,1,1,1,True,False
00570000000000000851,1,1,1,True,False
00570000000000000852,1,1,1,True,False
00570000000000000870,1,1,1,True,False
00570000000000000871,7,3,3,True,False
00570000000000000872,3,2,2,True,False
00570000000000000873,7,3,3,True,False
00570000000000000875,1,1,1,True,False
0057000000000000087b,4,1,1,True,False
00570000000000000938,10,1,2,True,False
0057000000000000095d,49,2,3,True,False
0057000000000000095e,48,2,2,True,False
00570000000000000963,33,1,2,True,False
00570000000000000964,32,1,1,True,False
00570000000000000969,1,1,1,True,False
0057000000000000096e,24,2,2,True,False
00570000000000000970,55,3,5,True,False
00570000000000000971,10,1,2,True,False
00570000000000000972,4,1,1,True,False
00570000000000000973,20,1,2,True,False
00570000000000000982,32,1,1,True,False
00570000000000000984,32,1,1,True,False
00570000000000000986,1,1,1,True,False
0057000000000000098e,6,2,2,True,False
0057000000000000098f,16,1,1,True,False
00570000000000000995,16,1,1,True,False
0057000000000000099e,16,1,1,True,False
005700000000000009a0,2,1,1,True,False
005700000000000009a3,32,1,1,True,False
005700000000000009a4,33,1,2,True,False
005700000000000009a5,17,1,2,True,False
005700000000000009a6,16,1,1,True,False
005700000000000009a8,33,1,2,True,False
005700000000000009a9,32,1,1,True,False
005700000000000009aa,48,2,2,True,False
005700000000000009ab,16,1,1,True,False
005700000000000009ac,48,2,2,True,False
005700000000000009af,4,1,1,True,False
005700000000000009d9,32,1,1,True,False
005700000000000009dc,32,1,1,True,False
005700000000000009dd,40,1,2,True,False
005700000000000009de,16,1,1,True,False
005700000000000009e1,32,1,1,True,False
005700000000000009e2,4,1,1,True,False
005700000000000009e3,35,2,3,True,False
005700000000000009e4,48,2,2,True,False
005700000000000009e8,4,1,1,True,False
005700000000000009ea,2,1,1,True,False
005700000000000009ed,4,1,1,True,False
005700000000000009ee,4,1,1,True,False
005700000000000009f5,2,1,1,True,False
00570000000000000a0c,4,1,1,True,False
00570000000000000a24,32,1,1,True,False
00570000000000000a27,32,1,1,True,False
00570000000000000a2d,40,1,2,True,False
00570000000000000a2f,8,1,1,True,False
00570000000000000a32,32,1,1,True,False
00570000000000000a33,48,2,2,True,False
00570000000000000a35,1,1,1,True,False
00570000000000000a36,1,1,1,True,False
00570000000000000a38,16,1,1,True,False
00570000000000000a39,49,2,3,True,False
00570000000000000a3a,56,3,3,True,False
00570000000000000a3f,32,1,1,True,False
00570000000000000a42,48,2,2,True,False
00570000000000000a43,56,3,3,True,False
00570000000000000a48,32,1,1,True,False
00570000000000000a4c,32,1,1,True,False
00570000000000000a4e,32,1,1,True,False
00570000000000000a4f,32,1,1,True,False
00570000000000000a53,32,1,1,True,False
00570000000000000a5a,16,1,1,True,False
00570000000000000a5b,63,6,6,True,False
00570000000000000a5e,32,1,1,True,False
00570000000000000a65,32,1,1,True,False
00570000000000000a69,16,1,1,True,False
00570000000000000a6a,16,1,1,True,False
00570000000000000a6c,16,1,1,True,False
00570000000000000a74,48,2,2,True,False
00570000000000000a75,36,1,2,True,False
00570000000000000a77,4,1,1,True,False
00570000000000000a7a,1,1,1,True,False
00570000000000000a7b,12,2,2,True,False
00570000000000000a7e,1,1,1,True,False
00570000000000000a82,2,1,1,True,False
00570000000000000a84,12,2,2,True,False
00570000000000000a85,8,1,1,True,False
00570000000000000a86,48,2,2,True,False
00570000000000000a87,8,1,1,True,False
00570000000000000a89,2,1,1,True,False
00570000000000000a8d,32,1,1,True,False
00570000000000000a8f,2,1,1,True,False
00570000000000000a90,2,1,1,True,False
00570000000000000a96,3,2,2,True,False
00570000000000000a99,2,1,1,True,False
00570000000000000a9d,32,1,1,True,False
00570000000000000a9f,2,1,1,True,False
00570000000000000aa3,4,1,1,True,False
00570000000000000aa4,4,1,1,True,False
00570000000000000aa7,32,1,1,True,False
00570000000000000aa8,4,1,1,True,False
00570000000000000aae,4,1,1,True,False
00570000000000000ab0,32,1,1,True,False
00570000000000000ab1,32,1,1,True,False
00570000000000000ab3,48,2,2,True,False
00570000000000000ab4,48,2,2,True,False
00570000000000000ab5,32,1,1,True,False
00570000000000000ab6,48,2,2,True,False
00570000000000000ab8,48,2,2,True,False
00570000000000000ab9,3,2,2,True,False
00570000000000000aba,32,1,1,True,False
00570000000000000c47,32,1,1,True,False
00570000000000000c4a,48,2,2,True,False
