orch_id,cluster_role_mapped,best_soft_norm,uncertain,flipped_this_season,streak_len_current,time_since_last_flip,npts_total,env_z_season,stratum
0053000000000000134f,Bare,0.6624048808872026,False,True,1.0,0.0,5,1.4252292532770827,Mid
00530000000000001466,Cover,0.5854481214371445,False,False,6.0,,5,0.24440782400116648,Mid
005300000000000015fb,Bare,0.5005104222261492,False,False,6.0,,4,-0.5961366029510342,Mid
00530000000000001a3d,Cover,0.0,True,True,1.0,0.0,5,-0.47143392109590593,Mid
00530000000000001ec5,Cover,0.0,True,False,2.0,1.0,5,-0.2953609181615347,Mid
00530000000000001ec6,Cover,0.12265846505350649,True,True,1.0,0.0,5,-0.2734014125555766,Mid
00530000000000001ec9,Bare,0.37337033526349833,False,False,2.0,1.0,5,1.3651900208881793,Mid
00530000000000001ecd,Bare,0.3174001782887538,False,False,2.0,1.0,5,0.9008084073167476,Mid
00530000000000001ed0,Cover,0.3559504047619687,False,True,1.0,0.0,5,1.3693878178594117,Mid
00530000000000001ed1,Bare,0.7077111969004801,False,True,1.0,0.0,5,-0.8175151888503392,Mid
00530000000000001ed2,Cover,0.31311378966196574,False,False,2.0,1.0,5,-0.12410463943542038,Mid
00530000000000001ed4,Bare,0.400988431874999,False,True,1.0,0.0,5,1.2509332586077324,Mid
00530000000000001ed5,Bare,0.360473169639135,False,True,1.0,0.0,5,1.4089015168768835,Mid
00530000000000001ed7,Bare,0.27164491171111493,False,True,1.0,0.0,5,1.7244580662171909,Mid
00530000000000001ed9,Bare,0.0,True,True,1.0,0.0,5,0.48400370743503657,Mid
00530000000000001eda,Cover,0.6844008248995745,False,True,1.0,0.0,5,0.6714328429341371,Mid
00530000000000001edb,Bare,0.0,True,False,2.0,1.0,5,0.396100205852342,Mid
00530000000000001edc,Bare,0.5681104136223817,False,True,1.0,0.0,5,1.5022768074427921,Mid
00530000000000001edd,Bare,1.0,False,True,1.0,0.0,5,1.1949809878289297,Mid
00530000000000001ede,Bare,0.37101637577016877,False,True,1.0,0.0,5,1.2706302994517318,Mid
00530000000000001edf,Bare,0.34744914935371474,False,True,1.0,0.0,5,-0.2349349417309694,Mid
00530000000000001ee0,Bare,0.0,True,True,1.0,0.0,5,0.026653742711807392,Mid
00530000000000001ee2,Bare,0.23499103139746566,False,False,2.0,1.0,5,-0.31333217973173483,Mid
00530000000000001ee3,Bare,0.44068812059642354,False,False,2.0,1.0,5,-0.18760954780032033,Mid
00530000000000001ee4,Bare,0.40263147094392454,False,True,1.0,0.0,5,-0.04098785138514349,Mid
00530000000000001ee5,Bare,0.2962719020218768,False,True,1.0,0.0,5,0.18688399597037694,Mid
00530000000000001ee6,Bare,0.23291061318109427,False,False,2.0,1.0,5,-0.29875889770070996,Mid
00530000000000001ee7,Bare,0.48440434186771714,False,False,6.0,,5,0.011051069186679505,Mid
00530000000000001ee9,Bare,1.0,False,False,2.0,1.0,5,-0.37196806776081776,Mid
