orch_id,season,time_period,period_start_date,period_end_date,orchard_savi_mean,orchard_savi_stddev,orchard_savi_fill,orchard_bsi_mean,orchard_bsi_stddev,orchard_bsi_fill,ACRES,CNTY,stability_score,startyear,endyear
0056000000000000318b,2020_2021,1,2020-11-16,2020-11-30,0.1590308237380032,0.007464909119114209,0,0.18187075461047103,0.012316527286554113,0,4.9,Madera,7.0,2016,2023
0056000000000000318c,2020_2021,1,2020-11-16,2020-11-30,0.17033509639210373,0.018223930810304753,0,0.16253360700874636,0.02194719847870484,0,5.34,Madera,7.0,2016,2023
00560000000000003158,2020_2021,1,2020-11-16,2020-11-30,0.3260145547775413,0.030784712796079507,0.7446225559094063,-0.06578108303818307,0.045696835045783264,1.0,4.35,Madera,7.0,2016,2023
0056000000000000315a,2020_2021,1,2020-11-16,2020-11-30,0.3138132461524527,0.02668217435853997,0.7025604794503862,-0.04994004864633113,0.0426279758599997,1.0,6.36,Madera,7.0,2016,2023
0056000000000000315e,2020_2021,1,2020-11-16,2020-11-30,0.3161957425176175,0.04068225570062525,0.5850930247159031,-0.0589315233568453,0.05545751214315458,1.0,22.19,Madera,7.0,2016,2023
0056000000000000318f,2020_2021,1,2020-11-16,2020-11-30,0.3092215804051442,0.023670351348825475,0.8348850931439037,-0.009696130502477843,0.025519336931662306,0.9980459320903928,10.11,Madera,7.0,2016,2023
00560000000000003192,2020_2021,1,2020-11-16,2020-11-30,0.2897854811644568,0.011027504842053648,0.16258403587741332,0.03124590864807972,0.01494771869148402,0.9991876186449811,9.34,Madera,7.0,2016,2023
00560000000000003194,2020_2021,1,2020-11-16,2020-11-30,0.28141957136749074,0.016002839707818677,0.09488404867516466,0.03673532079765151,0.017831368170765607,0.9993405183706286,8.57,Madera,7.0,2016,2023
00560000000000003197,2020_2021,1,2020-11-16,2020-11-30,0.2779860911026551,0.012150785929864676,0.05500302945218639,0.050936819409104335,0.01559551478778765,0.9962316570364569,5.25,Madera,7.0,2016,2023
005600000000000031ab,2020_2021,1,2020-11-16,2020-11-30,0.2469207211282439,0.016031324711758093,0,0.07734521174301195,0.021053218362428277,0.8747123717769512,3.61,Madera,7.0,2016,2023
005600000000000031ae,2020_2021,1,2020-11-16,2020-11-30,0.2571295984836225,0.032167935981734265,0.15183840976385737,0.06980804605617161,0.042430308579588294,0.7419742936776883,11.6,Madera,7.0,2016,2023
005600000000000031b0,2020_2021,1,2020-11-16,2020-11-30,0.25582506583612674,0.027416589209283755,0.06634209620204505,0.06881534434591334,0.031004472192118472,0.8571783189064964,29.02,Madera,7.0,2016,2023
005600000000000031b9,2020_2021,1,2020-11-16,2020-11-30,0.19514533236489787,0.008652750621158238,0,0.18885688558265176,0.015066984650904445,0,6.9,Madera,7.0,2016,2023
005600000000000031bd,2020_2021,1,2020-11-16,2020-11-30,0.19624532844044404,0.037349554525513404,1.327379089986821E-4,0.17547733027950452,0.048879595786519105,0.06278503095637664,8.2,Madera,7.0,2016,2023
005600000000000031cb,2020_2021,1,2020-11-16,2020-11-30,0.2539448779069049,0.07828508724435682,0.2697676429533189,0.08165067001359219,0.07623624407916424,0.6901288401912229,12.55,Madera,7.0,2016,2023
005600000000000031ce,2020_2021,1,2020-11-16,2020-11-30,0.23464598105527062,0.048076170412194336,0.06507318383241574,0.14219994612208345,0.04103768174930745,0.16540888948569896,23.06,Madera,7.0,2016,2023
