orch_id,mask,longest,years_active,ever_cover,never_cover
005c0000000000003da1,2,1,1,True,False
005c0000000000003da8,4,1,1,True,False
005c0000000000003dae,1,1,1,True,False
005c0000000000003db0,59,3,5,True,False
005c0000000000003db3,1,1,1,True,False
005c0000000000003db5,4,1,1,True,False
005c0000000000003db6,4,1,1,True,False
005c0000000000003db8,3,2,2,True,False
005c0000000000003dce,4,1,1,True,False
005c0000000000003dcf,4,1,1,True,False
005c0000000000003dd2,32,1,1,True,False
005c0000000000003dd4,32,1,1,True,False
005c0000000000003dd5,32,1,1,True,False
005c0000000000003dd8,48,2,2,True,False
005c0000000000003dd9,32,1,1,True,False
005c0000000000003dda,4,1,1,True,False
005c0000000000003ddb,48,2,2,True,False
005c0000000000003ddd,48,2,2,True,False
005c0000000000003de0,38,2,3,True,False
005c0000000000003de1,37,1,3,True,False
005c0000000000003de2,48,2,2,True,False
005c0000000000003de3,4,1,1,True,False
005c0000000000003de9,41,1,3,True,False
005c0000000000003deb,8,1,1,True,False
005c0000000000003dec,40,1,2,True,False
005c0000000000003dee,1,1,1,True,False
005c0000000000003df2,52,2,3,True,False
005c0000000000003df5,4,1,1,True,False
005c0000000000003df6,8,1,1,True,False
005c0000000000003df7,4,1,1,True,False
005c0000000000003df8,7,3,3,True,False
005c0000000000003e08,10,1,2,True,False
005c0000000000003e09,10,1,2,True,False
005c0000000000003e0a,1,1,1,True,False
005c0000000000003e0b,48,2,2,True,False
005c0000000000003e0c,48,2,2,True,False
005c0000000000003e0d,48,2,2,True,False
005c0000000000003e0e,1,1,1,True,False
005c0000000000003e0f,19,2,3,True,False
005c0000000000003e10,48,2,2,True,False
005c0000000000003e13,8,1,1,True,False
005c0000000000003e14,8,1,1,True,False
005c0000000000003e16,15,4,4,True,False
005c0000000000003e17,32,1,1,True,False
005c0000000000003e19,28,3,3,True,False
005c0000000000003e1a,14,3,3,True,False
005c0000000000003e1b,32,1,1,True,False
005c0000000000003e1c,32,1,1,True,False
005c0000000000003e1d,61,4,5,True,False
005c0000000000003e1e,61,4,5,True,False
005c0000000000003e1f,7,3,3,True,False
005c0000000000003e20,4,1,1,True,False
005c0000000000003e21,7,3,3,True,False
005c0000000000003e22,30,4,4,True,False
005c0000000000003e23,52,2,3,True,False
005c0000000000003e24,49,2,3,True,False
005c0000000000003e25,33,1,2,True,False
005c0000000000003e26,49,2,3,True,False
005c0000000000003e27,7,3,3,True,False
005c0000000000003e28,1,1,1,True,False
005c0000000000003e29,43,2,4,True,False
005c0000000000003e2a,6,2,2,True,False
005c0000000000003e2b,32,1,1,True,False
005c0000000000003e2c,14,3,3,True,False
005c0000000000003e2e,48,2,2,True,False
005c0000000000003e2f,15,4,4,True,False
