season,orch_id,CMI_z,cmi_cluster,cmi_label
2017_2018,005a000000000000b6a7,-0.2594093312373154,0,Old
2017_2018,005c00000000000036d2,-0.45818807844778103,1,Young
2017_2018,005c0000000000003bac,-0.7694000944289154,1,Young
2017_2018,005c0000000000003bad,-0.8401640511909049,1,Young
2017_2018,005c0000000000003bae,-0.9206719550262737,1,Young
2017_2018,005c0000000000003bb0,-0.9101209973704282,1,Young
2017_2018,005c0000000000003bb8,-0.9848714422477588,1,Young
2017_2018,005c0000000000003bba,-0.9140701635796815,1,Young
2017_2018,005c0000000000003bc8,-0.8827890810711209,1,Young
2017_2018,005c0000000000003bc9,-0.9306974665835401,1,Young
2017_2018,005c0000000000003bcb,-0.8655237029278211,1,Young
2017_2018,005c0000000000003beb,-0.8237711307856159,1,Young
2017_2018,005c0000000000003c20,-0.15402598306293327,0,Old
2017_2018,005c0000000000003c21,0.21499039460071068,0,Old
2017_2018,005c0000000000003c22,-0.02433742184489415,0,Old
2017_2018,005c0000000000003c23,0.037594804183742926,0,Old
2017_2018,005c0000000000003c24,0.07177224989428681,0,Old
2017_2018,005c0000000000003c25,-0.22428822654955088,0,Old
2017_2018,005c0000000000003c26,0.2992660385366953,0,Old
2017_2018,005c0000000000003c27,0.2717566612158741,0,Old
2017_2018,005c0000000000003c28,-0.1163580624380829,0,Old
2017_2018,005c0000000000003c29,-0.09512702280272574,0,Old
2017_2018,005c0000000000003c2a,0.507272836359769,0,Old
2017_2018,005c0000000000003c2b,-0.3156871384728487,0,Old
2017_2018,005c0000000000003c2c,0.17249504692155532,0,Old
2017_2018,005c0000000000003c2e,-0.7193705147396957,1,Young
2017_2018,005c0000000000003c30,-1.2363262328792006,1,Young
2017_2018,005c0000000000003c35,-1.2220092663971092,1,Young
2017_2018,005c0000000000003c36,-0.6443466908457622,1,Young
2017_2018,005c0000000000003c37,-0.4724970688421573,1,Young
2017_2018,005c0000000000003c38,-0.4752362978845078,1,Young
2017_2018,005c0000000000003c39,-0.5297145272366958,1,Young
2017_2018,005c0000000000003c3a,-0.4406741475751241,1,Young
2017_2018,005c0000000000003c3b,-0.44442372905968375,1,Young
2017_2018,005c0000000000003c3c,0.1377496177862756,0,Old
2017_2018,005c0000000000003c3d,0.508375730067724,0,Old
2017_2018,005c0000000000003c3e,0.5520259866779115,0,Old
2017_2018,005c0000000000003c3f,0.3046210698647268,0,Old
2017_2018,005c0000000000003c41,1.8754666564845504,0,Old
2017_2018,005c0000000000003c42,0.6013609400685082,0,Old
2017_2018,005c0000000000003c44,0.4557814880318424,0,Old
2017_2018,005c0000000000003c45,1.361606457994063,0,Old
2017_2018,005c0000000000003c46,0.536975912200364,0,Old
2017_2018,005c0000000000003c47,0.5381730571172684,0,Old
2017_2018,005c0000000000003c48,0.5795686102564542,0,Old
2017_2018,005c0000000000003c49,0.08352241097012943,0,Old
2017_2018,005c0000000000003c4b,0.05165834951402852,0,Old
2017_2018,005c0000000000003c4c,-0.8765284000706463,1,Young
2017_2018,005c0000000000003c4d,-0.35441669790630254,0,Old
2017_2018,005c0000000000003c4e,0.5647843090930689,0,Old
2017_2018,005c0000000000003c4f,-0.5941099162354967,1,Young
2017_2018,005c0000000000003c50,-0.9330737135082222,1,Young
2017_2018,005c0000000000003c51,0.4991931350253873,0,Old
2017_2018,005c0000000000003c52,0.21585748366496632,0,Old
2017_2018,005c0000000000003c53,-0.08962363215041608,0,Old
2017_2018,005c0000000000003c54,-0.060283914606122854,0,Old
2017_2018,005c0000000000003c55,1.3458962734732949,0,Old
2017_2018,005c0000000000003c56,1.156050251015934,0,Old
2017_2018,005c0000000000003c57,-0.7248271698947926,1,Young
2017_2018,005c0000000000003c58,0.06544624687470563,0,Old
2017_2018,005c0000000000003c59,0.6979669883489806,0,Old
2017_2018,005c0000000000003c5a,0.9096711477209812,0,Old
2017_2018,005c0000000000003c5c,0.09150834910014911,0,Old
2017_2018,005c0000000000003c5d,-0.6851133119125858,1,Young
2017_2018,005c0000000000003c5e,0.025200426333933938,0,Old
2017_2018,005c0000000000003c5f,-0.14516301394861603,0,Old
2017_2018,005c0000000000003c60,-0.45793741806326504,1,Young
2017_2018,005c0000000000003c61,-0.4940960859023853,1,Young
2017_2018,005c0000000000003c62,-0.2980685368251551,0,Old
