orch_id,cluster_role_mapped,best_soft_norm,uncertain,flipped_this_season,streak_len_current,time_since_last_flip,npts_total,env_z_season,stratum
005600000000000030e9,Bare,0.4981240088784361,False,False,2.0,,4,-1.0238566341537214,Old
005600000000000030ea,Bare,0.5305390056821868,False,False,2.0,,4,-0.998007925547974,Old
005600000000000030eb,Bare,0.5839306143260639,False,False,2.0,,4,-0.8498250662521082,Old
005600000000000030ec,Bare,0.6383131225108203,False,False,2.0,,4,-0.7326701908340867,Old
005600000000000030ed,Bare,0.7149768914519218,False,False,2.0,,4,-0.8716207451977395,Old
005600000000000030ee,Bare,0.7498449046837425,False,False,2.0,,4,-0.881089979946404,Young
005600000000000030ef,Bare,1.0,False,False,2.0,,4,-0.1812482551257025,Young
005600000000000030f0,Bare,0.6345539337108518,False,False,2.0,,4,-0.9256237800501239,Old
005600000000000030f1,Bare,1.0,False,False,2.0,,4,-0.1278277277463587,Old
005600000000000030f2,Bare,0.8355441599492036,False,False,2.0,,4,-0.7908524512196181,Young
005600000000000030f3,Bare,0.7167700088940567,False,False,2.0,,4,-0.863377689904136,Young
005600000000000030f4,Bare,0.7002787103600611,False,False,2.0,,4,-0.8898042362095543,Young
005600000000000030f6,Bare,0.7201878499399417,False,False,2.0,,4,-0.7814811080608085,Old
005600000000000030f7,Bare,0.8920476654931909,False,False,2.0,,4,-0.471337318413992,Old
005600000000000030f9,Bare,0.704923333280279,False,False,2.0,,4,-0.8822816745676563,Young
005600000000000030fa,Bare,0.7399897282609058,False,False,2.0,,4,-0.8274478867989017,Young
005600000000000030fe,Bare,0.716081077157345,False,False,2.0,,4,-0.7878922580659958,Old
005600000000000030ff,Bare,0.6913993713358367,False,False,2.0,,4,-0.8274024564999036,Old
00560000000000003100,Bare,0.6065820057218158,False,False,2.0,,4,-1.056964238614775,Young
00560000000000003101,Bare,0.7200964878300694,False,False,2.0,,4,-0.7816232503143281,Old
00560000000000003102,Bare,0.624702569527956,False,False,2.0,,4,-1.022104702029586,Young
00560000000000003103,Bare,0.689346400736065,False,False,2.0,,4,-0.9077661078780284,Young
00560000000000003104,Bare,0.8795124944351955,False,False,2.0,,4,-0.5396493245317029,Old
00560000000000003105,Bare,0.6883397319905459,False,False,2.0,,4,-0.9094384930353436,Young
00560000000000003106,Bare,0.6614086800248873,False,False,2.0,,4,-0.8984350948769947,Old
00560000000000003108,Bare,0.7873345146339235,False,False,2.0,,4,-0.00639405135552866,Old
0056000000000000310a,Bare,0.5838061622173213,False,False,2.0,,4,-0.10156729122796972,Young
0056000000000000310b,Bare,0.9031208757977003,False,False,2.0,,4,-0.48382278194980144,Old
0056000000000000310c,Bare,0.5152332837284616,False,False,2.0,,4,-0.05140760004617151,Young
0056000000000000310d,Bare,0.7330094335214667,False,False,2.0,,4,-0.7617464077361166,Old
0056000000000000310e,Bare,0.6533253297890861,False,False,2.0,,4,-0.8919757343438021,Old
00560000000000003110,Bare,0.9182839346112078,False,False,2.0,,4,-0.5888606704878209,Young
00560000000000003113,Bare,0.7720544297340447,False,False,2.0,,4,-0.7824095906038022,Young
00560000000000003118,Bare,0.7679096171892406,False,False,2.0,,4,-0.7100229615451968,Old
00560000000000003119,Bare,1.0,False,False,2.0,,4,-0.1525451932095819,Young
0056000000000000311b,Bare,0.7111246025352854,False,False,2.0,,4,-0.7912857735076787,Old
0056000000000000311c,Bare,0.6563280049427808,False,False,2.0,,4,-0.6835972780880081,Old
0056000000000000311d,Bare,0.6730222119071222,False,False,2.0,,4,-0.8579873330345438,Old
0056000000000000311e,Bare,0.9297933754906026,False,False,2.0,,4,-0.5750158288859993,Young
0056000000000000311f,Bare,0.5981636468214037,False,False,2.0,,4,0.25319357388829006,Old
00560000000000003120,Bare,0.6068539488183438,False,False,2.0,,4,-0.8944541236913816,Old
00560000000000003121,Bare,0.8877921144471951,False,False,2.0,,4,-0.6261528810324347,Young
00560000000000003122,Bare,0.47141990744887835,False,False,2.0,,4,-0.6815942829605464,Old
00560000000000003123,Bare,0.692146568719631,False,False,2.0,,4,-0.7884062371330255,Young
00560000000000003124,Bare,0.778026523386964,False,False,2.0,,4,-0.5112480253736364,Old
00560000000000003125,Bare,0.729082822690035,False,False,2.0,,4,-0.844145622970095,Young
00560000000000003126,Bare,0.4980998930423502,False,False,2.0,,4,0.31847664219999705,Old
00560000000000003127,Bare,0.6677690888862594,False,False,2.0,,4,-0.6937245813212647,Old
