orch_id,n_seasons,majority_cover_label,flip_count,uncertain_rate
00550000000000002d55,6,NoCover,3,0.16666666666666666
00550000000000002d56,6,NoCover,3,0.3333333333333333
00550000000000002d57,6,NoCover,3,0.16666666666666666
00550000000000002d59,6,NoCover,3,0.16666666666666666
00550000000000002d5a,6,NoCover,3,0.16666666666666666
00550000000000002d5b,6,NoCover,1,0.3333333333333333
00550000000000002d5c,6,NoCover,1,0.0
00550000000000002d5d,6,NoCover,3,0.0
00550000000000002d5e,6,NoCover,3,0.0
00550000000000002d5f,6,NoCover,1,0.16666666666666666
00550000000000002d60,6,NoCover,1,0.16666666666666666
00550000000000002d62,6,NoCover,1,0.16666666666666666
00550000000000002d63,6,NoCover,3,0.16666666666666666
00550000000000002d64,6,NoCover,1,0.0
00550000000000002d65,6,NoCover,3,0.6666666666666666
00550000000000002d66,6,NoCover,1,0.16666666666666666
00550000000000002d67,6,NoCover,3,0.16666666666666666
00550000000000002d68,6,NoCover,3,0.6666666666666666
00550000000000002d69,6,Cover,3,0.3333333333333333
00550000000000002d6a,6,Cover,2,0.3333333333333333
00550000000000002d6b,6,NoCover,3,0.6666666666666666
00550000000000002d6c,6,NoCover,3,0.3333333333333333
00550000000000002d6e,6,NoCover,4,0.3333333333333333
00550000000000002d6f,6,Cover,5,0.0
00550000000000002d71,6,NoCover,4,0.5
00550000000000002d72,6,NoCover,1,0.0
00550000000000002d73,6,NoCover,1,0.3333333333333333
00550000000000002d74,6,NoCover,4,0.5
00550000000000002d75,6,NoCover,3,0.5
00550000000000002d77,6,NoCover,3,0.16666666666666666
00550000000000002d79,6,NoCover,3,0.6666666666666666
00550000000000002d7a,6,NoCover,3,0.6666666666666666
00550000000000002d7b,6,NoCover,1,0.3333333333333333
00550000000000002d7c,6,NoCover,3,0.16666666666666666
00550000000000002d7d,6,NoCover,3,0.5
00550000000000002d7f,6,NoCover,1,0.16666666666666666
00550000000000002d80,6,Cover,4,0.5
00550000000000002d82,6,NoCover,2,0.5
00550000000000002d83,6,NoCover,2,0.16666666666666666
00550000000000002d84,6,Cover,3,0.5
00550000000000002d85,6,NoCover,2,0.5
00550000000000002d86,6,NoCover,4,0.3333333333333333
00550000000000002d87,6,Cover,5,1.0
00550000000000002d88,6,Cover,2,0.8333333333333334
00550000000000002d89,6,NoCover,1,0.16666666666666666
00550000000000002d8a,6,NoCover,3,0.5
00550000000000002d93,6,Cover,4,0.5
00550000000000002d94,6,NoCover,4,0.5
0055000000000000307e,6,NoCover,4,0.5
00550000000000003080,6,NoCover,2,0.3333333333333333
00550000000000003081,6,NoCover,3,0.16666666666666666
00550000000000003082,6,Cover,4,0.3333333333333333
00550000000000003083,6,Cover,1,0.5
005500000000000034fe,6,NoCover,1,0.16666666666666666
005500000000000034ff,6,NoCover,1,0.6666666666666666
00550000000000003500,6,NoCover,3,0.5
00550000000000003501,6,NoCover,2,0.3333333333333333
00550000000000003502,6,NoCover,2,0.16666666666666666
00550000000000003503,6,NoCover,1,0.0
00550000000000003504,6,NoCover,2,0.3333333333333333
00550000000000003505,6,NoCover,1,0.3333333333333333
00550000000000003506,6,NoCover,3,0.3333333333333333
00550000000000003508,6,NoCover,4,0.3333333333333333
00550000000000003509,6,NoCover,4,0.5
00550000000000003bcb,6,Cover,1,0.16666666666666666
00550000000000003bcd,6,Cover,1,0.6666666666666666
00550000000000003bcf,6,Cover,3,0.5
00550000000000003bd0,6,NoCover,1,0.0
00550000000000003bd2,6,NoCover,1,0.0
00550000000000003bd4,6,NoCover,4,0.6666666666666666
00550000000000003bd5,6,NoCover,1,0.0
00550000000000003bd6,6,NoCover,3,0.16666666666666666
00550000000000003bd7,6,NoCover,1,0.0
00550000000000003bd8,6,NoCover,1,0.0
00550000000000003bdf,6,Cover,3,0.16666666666666666
00550000000000003be1,6,Cover,1,0.16666666666666666
00550000000000003be2,6,Cover,4,0.8333333333333334
00550000000000003be4,6,Cover,4,0.0
00550000000000003be6,6,NoCover,1,0.0
00550000000000003be7,6,NoCover,5,0.3333333333333333
00550000000000003be8,6,NoCover,1,0.0
0055000000000000400c,6,NoCover,1,0.0
0055000000000000400d,6,NoCover,4,0.3333333333333333
0055000000000000400e,6,NoCover,1,0.16666666666666666
0055000000000000400f,6,NoCover,4,0.8333333333333334
00550000000000004010,6,NoCover,1,0.0
00550000000000004012,6,NoCover,3,0.3333333333333333
00550000000000004014,6,Cover,1,1.0
00550000000000004016,6,Cover,1,0.3333333333333333
00550000000000004017,6,Cover,3,0.3333333333333333
00550000000000004d82,6,NoCover,1,0.3333333333333333
00550000000000004d83,6,NoCover,1,0.16666666666666666
00550000000000004d84,6,NoCover,1,0.16666666666666666
00550000000000004d85,6,NoCover,1,0.0
00550000000000004d87,6,NoCover,1,0.0
00550000000000004d89,6,NoCover,1,0.0
00550000000000004d8c,6,NoCover,1,0.0
00550000000000004d8d,6,NoCover,1,0.0
00550000000000004d8e,6,NoCover,1,0.16666666666666666
00550000000000004d8f,6,NoCover,1,0.16666666666666666
00550000000000004d90,6,NoCover,1,0.3333333333333333
00550000000000004d91,6,NoCover,1,0.6666666666666666
00550000000000004d92,6,NoCover,1,0.5
00550000000000004dab,6,NoCover,1,0.3333333333333333
00550000000000004daf,6,NoCover,3,0.16666666666666666
00550000000000004db0,6,NoCover,3,0.3333333333333333
00550000000000004db2,6,Cover,1,0.6666666666666666
00550000000000004db3,6,NoCover,4,0.3333333333333333
00550000000000004db4,6,Cover,3,0.3333333333333333
00550000000000004db7,6,NoCover,3,0.16666666666666666
00550000000000004dba,6,NoCover,3,0.5
00550000000000004dbb,6,NoCover,3,0.3333333333333333
00550000000000004dbc,6,Cover,4,0.3333333333333333
00550000000000004dbd,6,NoCover,3,0.8333333333333334
00550000000000004dbe,6,NoCover,2,0.5
00550000000000004dbf,6,NoCover,6,0.6666666666666666
00550000000000004dc0,6,NoCover,3,0.6666666666666666
00550000000000004dc1,6,NoCover,1,0.3333333333333333
00550000000000004dc3,6,NoCover,2,0.5
00550000000000004dc4,6,NoCover,2,0.0
00550000000000004dc5,6,NoCover,1,0.16666666666666666
00550000000000004dc6,6,NoCover,3,0.3333333333333333
00550000000000004dc7,6,NoCover,1,0.0
00550000000000004dc8,6,Cover,3,0.3333333333333333
00550000000000004dca,6,NoCover,1,0.0
00550000000000004dcb,6,NoCover,1,0.0
00550000000000004dcc,6,Cover,3,0.16666666666666666
00550000000000004dcd,6,Cover,3,0.3333333333333333
00550000000000004dce,6,NoCover,1,0.0
00550000000000004dcf,6,NoCover,5,0.5
00550000000000004ddd,6,NoCover,1,0.0
00550000000000004dde,6,NoCover,2,0.16666666666666666
00550000000000004ddf,6,NoCover,1,0.0
00550000000000004de0,6,NoCover,4,0.3333333333333333
00550000000000004de1,6,NoCover,1,0.5
00550000000000004de2,6,NoCover,1,0.16666666666666666
00550000000000004de3,6,NoCover,3,0.5
00550000000000004de6,6,NoCover,3,0.0
00550000000000004de7,6,NoCover,4,0.3333333333333333
00550000000000004de8,6,NoCover,2,0.16666666666666666
00550000000000004de9,6,NoCover,2,0.0
00550000000000004dea,6,Cover,3,0.5
00550000000000004deb,6,NoCover,5,0.8333333333333334
00550000000000004dec,6,NoCover,1,0.0
00550000000000004ded,6,NoCover,1,0.0
00550000000000004dee,6,NoCover,1,0.16666666666666666
00550000000000004def,6,NoCover,1,0.0
00550000000000004df0,6,NoCover,1,0.0
00550000000000004df1,6,NoCover,1,0.3333333333333333
00550000000000004df2,6,NoCover,3,0.8333333333333334
00550000000000004df3,6,NoCover,2,0.5
00550000000000004df4,6,Cover,2,0.5
00550000000000004df5,6,Cover,3,0.6666666666666666
00550000000000004df7,6,NoCover,1,0.0
00550000000000004dfa,6,NoCover,3,0.16666666666666666
00550000000000004dfb,6,NoCover,1,0.16666666666666666
00550000000000004dfd,6,Cover,4,0.3333333333333333
00550000000000005468,6,NoCover,3,0.16666666666666666
00550000000000005b3c,6,NoCover,1,0.0
00550000000000005b3d,6,NoCover,4,0.0
00550000000000005b3f,6,NoCover,2,0.16666666666666666
00550000000000005b4e,6,Cover,5,0.5
0055000000000000606d,6,NoCover,1,0.16666666666666666
00550000000000006070,6,NoCover,1,0.0
00550000000000006071,6,NoCover,1,0.0
00550000000000006073,6,NoCover,1,0.16666666666666666
00550000000000006074,6,NoCover,1,0.5
00550000000000006085,6,Cover,3,0.5
00550000000000006088,6,NoCover,4,0.6666666666666666
0055000000000000608a,6,NoCover,3,0.5
0055000000000000608b,6,NoCover,1,0.0
0055000000000000608d,6,NoCover,1,0.0
0055000000000000608e,6,NoCover,1,0.0
0055000000000000608f,6,NoCover,3,0.16666666666666666
00550000000000006090,6,NoCover,4,0.16666666666666666
00550000000000006091,6,NoCover,1,0.3333333333333333
00550000000000006092,6,NoCover,1,0.0
00550000000000006093,6,NoCover,1,0.3333333333333333
00550000000000006095,6,Cover,4,0.6666666666666666
00550000000000006096,6,Cover,4,0.3333333333333333
00550000000000006098,6,NoCover,1,0.16666666666666666
0055000000000000609a,6,NoCover,1,0.0
0055000000000000609b,6,NoCover,1,0.0
0055000000000000609c,6,NoCover,3,0.3333333333333333
0055000000000000609d,6,NoCover,3,0.3333333333333333
0055000000000000609f,6,NoCover,4,0.5
005500000000000060a0,6,NoCover,4,0.16666666666666666
005500000000000060a2,6,NoCover,2,0.0
005500000000000060a3,6,Cover,4,0.8333333333333334
005500000000000060a4,6,NoCover,1,0.16666666666666666
005500000000000060a5,6,NoCover,3,0.0
005500000000000060a6,6,NoCover,1,0.0
005500000000000060aa,6,NoCover,1,0.0
005500000000000060ab,6,NoCover,2,0.0
005500000000000060ac,6,NoCover,3,0.6666666666666666
005500000000000060ae,6,NoCover,1,0.0
005500000000000060b0,6,NoCover,4,0.3333333333333333
005500000000000060b2,6,Cover,3,0.3333333333333333
005500000000000060b3,6,NoCover,1,0.0
005500000000000060b4,6,NoCover,5,0.5
005500000000000060b5,6,NoCover,1,0.16666666666666666
005500000000000060b6,6,NoCover,1,0.16666666666666666
005500000000000060b8,6,NoCover,1,0.0
005500000000000060bc,6,NoCover,4,0.0
005500000000000060bd,6,Cover,4,0.6666666666666666
005500000000000060be,6,Cover,2,0.5
