orch_id,mask,longest,years_active,ever_cover,never_cover
00550000000000004dbf,8,1,1,True,False
00550000000000004dc4,32,1,1,True,False
00550000000000004dc8,7,3,3,True,False
00550000000000004dcc,35,2,3,True,False
00550000000000004dcd,17,1,2,True,False
00550000000000004dcf,24,2,2,True,False
00550000000000004dde,1,1,1,True,False
00550000000000004de3,2,1,1,True,False
00550000000000004de6,33,1,2,True,False
00550000000000004de7,48,2,2,True,False
00550000000000004de8,1,1,1,True,False
00550000000000004de9,1,1,1,True,False
00550000000000004dea,53,2,4,True,False
00550000000000004deb,16,1,1,True,False
00550000000000004df3,1,1,1,True,False
00550000000000004df5,3,2,2,True,False
00550000000000004dfd,10,1,2,True,False
00550000000000005b3d,38,2,3,True,False
00550000000000005b3f,1,1,1,True,False
00550000000000005b4e,4,1,1,True,False
00550000000000006085,55,3,5,True,False
00550000000000006088,32,1,1,True,False
0055000000000000608f,4,1,1,True,False
00550000000000006090,20,1,2,True,False
00550000000000006095,16,1,1,True,False
00550000000000006096,22,2,3,True,False
0055000000000000609f,40,1,2,True,False
005500000000000060a0,5,1,2,True,False
005500000000000060a2,32,1,1,True,False
005500000000000060a3,1,1,1,True,False
005500000000000060a5,33,1,2,True,False
005500000000000060ab,32,1,1,True,False
005500000000000060ac,2,1,1,True,False
005500000000000060b0,50,2,3,True,False
005500000000000060b2,49,2,3,True,False
005500000000000060bc,5,1,2,True,False
005500000000000060bd,2,1,1,True,False
005500000000000060be,4,1,1,True,False
005500000000000060c0,4,1,1,True,False
005500000000000060c2,6,2,2,True,False
005500000000000060c3,32,1,1,True,False
005500000000000060c4,32,1,1,True,False
005500000000000060c5,6,2,2,True,False
005500000000000060d1,49,2,3,True,False
00550000000000006ace,33,1,2,True,False
00550000000000006ad6,1,1,1,True,False
00550000000000006ae2,6,2,2,True,False
00550000000000006afc,39,3,4,True,False
00550000000000006afe,22,2,3,True,False
00550000000000006b04,7,3,3,True,False
00550000000000006b05,22,2,3,True,False
00550000000000006b06,23,3,4,True,False
00550000000000006b08,1,1,1,True,False
00550000000000006b09,6,2,2,True,False
00550000000000006b0b,22,2,3,True,False
00550000000000006b0d,1,1,1,True,False
00550000000000006b0e,1,1,1,True,False
00550000000000006b0f,11,2,3,True,False
00550000000000006b11,1,1,1,True,False
00550000000000006b12,19,2,3,True,False
00550000000000006b15,19,2,3,True,False
00550000000000006b16,1,1,1,True,False
00550000000000006b17,1,1,1,True,False
00550000000000006b18,1,1,1,True,False
