season,orch_id,CMI_z,cmi_cluster,cmi_label
2017_2018,00550000000000002d55,0.5541678136997815,1,Old
2017_2018,00550000000000002d56,0.4820931527768513,1,Old
2017_2018,00550000000000002d57,0.4351815016646098,1,Old
2017_2018,00550000000000002d59,0.6649842827769166,1,Old
2017_2018,00550000000000002d5a,0.8881396686532352,1,Old
2017_2018,00550000000000002d5b,0.8609131530132362,1,Old
2017_2018,00550000000000002d5c,0.6663832028988795,1,Old
2017_2018,00550000000000002d5d,0.7879485238470204,1,Old
2017_2018,00550000000000002d5e,0.8350034105975875,1,Old
2017_2018,00550000000000002d5f,0.808201072056958,1,Old
2017_2018,00550000000000002d60,0.621680509611859,1,Old
2017_2018,00550000000000002d62,1.1326942362085226,1,Old
2017_2018,00550000000000002d63,0.8589461968891567,1,Old
2017_2018,00550000000000002d64,1.0275590582252967,1,Old
2017_2018,00550000000000002d65,0.3380734113645414,1,Old
2017_2018,00550000000000002d66,0.6562498791259507,1,Old
2017_2018,00550000000000002d67,0.4013429571776363,1,Old
2017_2018,00550000000000002d68,0.5962991284458777,1,Old
2017_2018,00550000000000002d69,0.4472904707162709,1,Old
2017_2018,00550000000000002d6a,0.7788026565448446,1,Old
2017_2018,00550000000000002d6b,0.7059598993134036,1,Old
2017_2018,00550000000000002d6c,0.48187993108725,1,Old
2017_2018,00550000000000002d6e,0.7417767950977403,1,Old
2017_2018,00550000000000002d6f,0.6033709228371673,1,Old
2017_2018,00550000000000002d75,2.402619832913118,1,Old
2017_2018,00550000000000002d77,1.9322064996622372,1,Old
2017_2018,00550000000000002d79,1.149241654977752,1,Old
2017_2018,00550000000000002d7a,2.9618116323152948,1,Old
2017_2018,00550000000000002d7c,0.5288218208077752,1,Old
2017_2018,00550000000000002d7d,0.2890313684517653,1,Old
2017_2018,00550000000000002d83,2.9705609102137736,1,Old
2017_2018,00550000000000002d84,2.5069939659332117,1,Old
2017_2018,00550000000000002d85,2.984407102541221,1,Old
2017_2018,00550000000000002d86,2.614662899196239,1,Old
2017_2018,00550000000000002d87,2.5543956029803083,1,Old
2017_2018,00550000000000002d89,-0.038366703134705256,1,Old
2017_2018,00550000000000002d8a,2.4239985834098836,1,Old
2017_2018,00550000000000002d93,-0.8181355940018186,0,Young
2017_2018,0055000000000000307e,2.7179020792726822,1,Old
2017_2018,00550000000000003080,-1.9024438104216568,0,Young
2017_2018,00550000000000003081,0.6315783790967129,1,Old
2017_2018,00550000000000003082,-2.5444854297071076,0,Young
2017_2018,00550000000000003083,-0.14635184114387192,1,Old
2017_2018,00550000000000003500,-2.498409498349535,0,Young
2017_2018,00550000000000003501,2.355568357663115,1,Old
2017_2018,00550000000000003504,1.4273557915181114,1,Old
2017_2018,00550000000000003505,0.4706834249818124,1,Old
