season,orch_id,z_slope_Intensity,z_level_Intensity_t5,Q,K,cluster,best_soft,Dmin,D2,uncertain,label,CMI
2021_2022,00570000000000000e37,0.24895934076442036,-0.1610712064020471,0.5454734363325345,2,1,0.7362447475327301,0.49595556094264803,1.3844072235072744,0,NoCover,1.364649555066061
2021_2022,0057000000000000106e,0.42238524450176923,-0.3417787567635145,0.5356732802696123,2,1,0.6809319066454311,0.6790103860449286,1.4490945551482006,0,NoCover,-2.083508940835932
2021_2022,00570000000000001070,1.4055731342251778,0.2939302323584215,0.3727261209209792,2,0,0.6986072618284094,0.7446068128179183,1.7259464504594284,0,Cover,-1.322048582592519
2021_2022,00570000000000001072,0.5108979645000159,0.45222137770989984,0.3547241033564344,2,0,0.5729827807051031,0.7499614858342254,1.0063177739871543,1,Cover,-0.771288843277252
2021_2022,00570000000000001073,0.5386472948796248,0.8108025032515199,0.30782428510349685,2,0,0.7020047931515063,0.5470730986792973,1.2887721971728587,0,Cover,-1.187426091170674
2021_2022,00570000000000001076,0.6097375845344688,0.1116468070393413,0.3782872479596266,2,1,0.5124376389495474,0.9136057612158074,0.9602176390307677,1,NoCover,-1.22913811162768
2021_2022,0057000000000000109f,0.1260954775914079,-0.38376172346162485,0.6597586711049743,2,1,0.8005330216625319,0.4078900127600575,1.6370099308785784,0,NoCover,0.8589529990711352
2021_2022,005700000000000010a2,0.598354491910561,-0.47049477456796446,0.7067146937094057,2,1,0.6302191738359105,0.8811313460127849,1.5017162319786834,0,NoCover,1.2440931559221318
2021_2022,00570000000000001100,0.23269524201052721,-0.5443064620023831,0.35550575041878146,2,1,0.7471962006086841,0.5808097667813037,1.7166626928088555,0,NoCover,-0.550007721491552
2021_2022,00570000000000001177,0.4512636990217459,-0.320309215129602,0.7740383347684205,2,1,0.6681671638942162,0.7037900655520417,1.4171274235408184,0,NoCover,0.2680677407020062
2021_2022,005700000000000011df,-0.6480828546604552,-0.8690992018675152,0.7586802672713645,2,1,0.7647119337407478,0.7704930993331832,2.5041867923542047,0,NoCover,-1.7849795748060695
2021_2022,00570000000000009557,1.3511930002272678,0.966278328739038,0.7236621120355151,2,0,0.8742303661453416,0.2854149921820419,1.983932412548995,0,Cover,-0.9103548780001608
2021_2022,00570000000000009558,1.7690579981428638,0.7685904903126577,0.6443215266779458,2,0,0.754751585570832,0.7278094176785388,2.239832266662473,0,Cover,-0.573838638657887
2021_2022,00570000000000009559,1.287196034010211,0.7080160882856589,0.9512892226623008,2,0,0.8430212384351979,0.332763614401264,1.78703661261159,0,Cover,-0.6934769312126022
2021_2022,0057000000000000955a,2.1437593863623894,0.6849404704753415,0.7764905900429846,2,0,0.6965357586654325,1.1115170234184877,2.551244093114669,0,Cover,-1.0721504116960947
2021_2022,0057000000000000955b,1.9666337873376114,0.6210553348619543,0.6977974568311768,2,0,0.7108551966822214,0.9611520778497018,2.3629681097552866,0,Cover,-0.4221184454722236
2021_2022,0057000000000000955c,1.080284087974707,0.5769444784860766,0.7988103436301769,2,0,0.8023513079156266,0.37989580319335275,1.5421801750842097,0,Cover,-0.6709597641339812
2021_2022,0057000000000000955d,1.1617743004327319,1.1906880870972447,0.7223269299150826,2,0,0.8870500851212482,0.2529725549216514,1.9867153208346917,0,Cover,-0.662194312561526
2021_2022,0057000000000000955e,1.7247540290709418,0.9853880719255904,0.6605041968528783,2,0,0.7775489711783048,0.6594408515808867,2.304990713756844,0,Cover,-0.8553641155910344
2021_2022,00570000000000009560,1.007234629066464,1.2473858720857707,0.60540171734483,2,0,0.8663521515678667,0.2966830880744328,1.923203663226986,0,Cover,-1.239429833214638
2021_2022,00570000000000009561,-0.1242315011379087,1.8341191713171636,0.2491857042601604,2,0,0.581010508238855,1.4787187714647931,2.0505314855029213,1,Cover,-1.4175943887711815
2022_2023,00550000000000002d55,-1.101871263221948,0.1999863704358911,0.6361872730413887,2,1,0.7069434473991936,0.9518045390124975,2.296048240819454,0,NoCover,0.0194631587468021
2022_2023,00550000000000002d56,-0.7870517515305924,0.5367284518202582,0.71756757882026,2,1,0.6724448958612843,0.9254919673022346,1.8999623016390301,0,NoCover,0.0625032542640431
2022_2023,00550000000000002d57,-0.6212100145309246,0.04296916062940065,0.7107517743883172,2,1,0.8081174405640601,0.45556764178244596,1.918632718696576,0,NoCover,-0.0882968269786632
2022_2023,00550000000000002d59,-0.566632815967106,-0.3218893605004997,0.42500912622349246,2,1,0.8590312276961192,0.3402797833671818,2.073586619850504,0,NoCover,0.1249021195068896
2022_2023,00550000000000002d5c,-0.7128350158481056,-0.14295015952918455,0.7248650690593627,2,1,0.8152978046442778,0.4737457139873305,2.0911708159701647,0,NoCover,0.0136684564527746
2022_2023,00550000000000002d5d,0.13986239640681458,0.05809242210708962,0.4624260635703279,2,1,0.7329562765872075,0.4701069241494376,1.2903048846042653,0,NoCover,0.4387771238632526
2022_2023,00550000000000002d5e,0.01373117725251953,0.4129083668910628,0.20905415017726536,2,1,0.6363206645002514,0.6769049842912602,1.1843637714962902,0,NoCover,0.5095750918129222
2022_2023,00550000000000002d5f,-1.6874388067218318,-0.8120092080166564,0.8872287308678294,2,1,0.6768222385396953,1.5625753328528398,3.272458259162332,1,NoCover,-0.0459912048712941
2022_2023,00550000000000002d60,-0.30878529531302085,0.0008060650466288911,0.3425267926905704,2,1,0.882361873965622,0.22322404096328197,1.6743243856246086,0,NoCover,0.2326075673646172
2022_2023,00550000000000002d62,-0.8391557700269001,0.09099101284896247,0.5067742552230284,2,1,0.7580166540462665,0.667998923813067,2.0925171818729265,0,NoCover,1.0803973023415183
2022_2023,00550000000000002d63,-0.2770569364134511,0.2971368648895729,0.27662680714100046,2,1,0.7453804842273506,0.511084006563253,1.4961620013177832,0,NoCover,1.124391783805716
2022_2023,00550000000000002d64,-0.7041950509060998,0.07951917970355712,0.4962131624502432,2,1,0.783772660171151,0.5450017354951037,1.975501619568555,0,NoCover,1.102294475822701
2022_2023,00550000000000002d65,-0.9403593455090261,1.1179934628972021,0.45744251018964094,2,1,0.5726741129822039,1.501928496159363,2.012786015149461,1,NoCover,1.344492782424573
2022_2023,00550000000000002d66,0.08511226383143052,-0.37638352606867076,0.4183916172273425,2,1,0.8181931162209009,0.36773427657874713,1.6549299313703618,0,NoCover,0.0200066871547218
